7.39950	-50.730000,-81.750000,0.000000	74.980000,-67.180000,0.000000	91.320000,12.110000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.45056	-50.610000,-81.800000,0.000000	75.000000,-67.250000,0.000000	91.150000,12.190000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.51844	-51.330000,-81.770000,0.000000	74.520000,-67.360000,0.000000	90.970000,12.110000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.52277	-52.200000,-81.710000,0.000000	74.570000,-67.570000,0.000000	90.620000,11.960000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.58079	-53.030000,-81.780000,0.000000	74.640000,-67.590000,0.000000	90.520000,10.650000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.63309	-53.530000,-81.770000,0.000000	74.170000,-67.940000,0.000000	90.180000,9.760000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.70157	-56.790000,-81.770000,0.000000	74.750000,-68.010000,0.000000	90.210000,8.420000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.70376	-58.080000,-82.210000,0.000000	74.840000,-68.100000,0.000000	89.420000,7.810000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.75332	-61.010000,-82.280000,0.000000	75.480000,-67.810000,0.000000	89.410000,6.570000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.81919	-62.520000,-82.550000,0.000000	75.790000,-67.360000,0.000000	89.010000,5.980000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.87776	-63.050000,-82.660000,0.000000	76.070000,-66.200000,0.000000	88.640000,4.860000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.88320	-60.780000,-82.770000,0.000000	76.600000,-65.060000,0.000000	87.660000,5.200000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
7.93225	-62.340000,-82.880000,0.000000	78.010000,-63.740000,0.000000	87.850000,3.960000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.00027	-58.310000,-83.030000,0.000000	78.700000,-62.020000,0.000000	87.540000,4.100000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.05368	-58.190000,-83.180000,0.000000	80.400000,-60.130000,0.000000	87.570000,2.990000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.06062	-54.510000,-83.140000,0.000000	81.550000,-58.130000,0.000000	86.990000,2.870000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.11897	-54.620000,-83.160000,0.000000	82.890000,-55.780000,0.000000	86.940000,1.720000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.17807	-51.540000,-83.140000,0.000000	83.580000,-53.230000,0.000000	86.470000,1.630000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.23921	-48.060000,-83.210000,0.000000	84.680000,-50.220000,0.000000	86.490000,0.990000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.24193	-42.350000,-83.130000,0.000000	85.360000,-47.200000,0.000000	85.900000,0.360000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.29818	-40.760000,-83.100000,0.000000	86.040000,-44.300000,0.000000	85.760000,-0.000000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.41654	-37.330000,-83.010000,0.000000	86.820000,-41.200000,0.000000	85.470000,-0.460000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.42164	-34.180000,-82.870000,0.000000	87.580000,-38.240000,0.000000	85.210000,-0.890000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.42492	-31.710000,-82.630000,0.000000	88.310000,-35.090000,0.000000	85.160000,-1.650000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.48066	-28.170000,-82.340000,0.000000	88.910000,-31.890000,0.000000	85.080000,-1.720000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.53787	-25.100000,-82.130000,0.000000	89.410000,-28.590000,0.000000	85.350000,-2.500000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.59789	-21.140000,-81.730000,0.000000	90.090000,-25.290000,0.000000	85.340000,-1.990000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.60222	-21.040000,-81.460000,0.000000	90.760000,-22.290000,0.000000	85.650000,-4.130000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.66138	-18.290000,-81.110000,0.000000	91.450000,-19.330000,0.000000	85.450000,-4.690000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.72012	-15.970000,-80.860000,0.000000	92.130000,-16.960000,0.000000	85.880000,-6.190000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.76861	-13.810000,-80.570000,0.000000	92.830000,-14.180000,0.000000	86.160000,-6.740000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.78400	-10.500000,-80.310000,0.000000	93.590000,-11.450000,0.000000	85.840000,-6.830000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.84030	-7.960000,-80.240000,0.000000	94.200000,-8.590000,0.000000	86.150000,-6.790000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.90069	-5.120000,-80.000000,0.000000	94.790000,-5.890000,0.000000	86.250000,-6.850000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.95736	-2.430000,-79.720000,0.000000	95.210000,-3.410000,0.000000	86.250000,-7.360000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
8.96230	-0.350000,-79.510000,0.000000	95.640000,-1.200000,0.000000	86.530000,-7.870000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.06457	1.900000,-79.340000,0.000000	96.030000,0.870000,0.000000	86.570000,-8.340000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.09101	3.460000,-79.240000,0.000000	96.420000,2.640000,0.000000	86.700000,-8.710000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.13301	4.950000,-79.210000,0.000000	96.860000,4.440000,0.000000	86.850000,-9.120000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.14202	6.390000,-79.040000,0.000000	97.040000,6.130000,0.000000	86.840000,-9.360000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.20109	6.930000,-78.820000,0.000000	97.230000,7.760000,0.000000	86.590000,-8.820000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.25119	7.400000,-78.710000,0.000000	97.360000,9.410000,0.000000	86.560000,-8.370000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.32063	8.950000,-78.440000,0.000000	97.480000,10.720000,0.000000	86.560000,-8.780000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.32231	10.140000,-78.190000,0.000000	97.590000,11.730000,0.000000	86.690000,-9.100000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.38287	11.060000,-78.160000,0.000000	97.890000,12.550000,0.000000	86.850000,-9.340000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.43706	11.510000,-78.070000,0.000000	97.940000,13.330000,0.000000	86.820000,-9.810000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.50254	11.670000,-78.030000,0.000000	98.080000,13.930000,0.000000	86.940000,-9.920000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.50574	12.280000,-77.910000,0.000000	98.100000,14.400000,0.000000	87.050000,-10.450000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.55438	12.780000,-77.790000,0.000000	98.030000,14.620000,0.000000	86.850000,-10.690000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.61856	12.240000,-77.890000,0.000000	98.150000,15.120000,0.000000	86.820000,-9.510000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.68150	11.950000,-78.040000,0.000000	98.220000,15.830000,0.000000	86.800000,-8.420000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.68579	12.690000,-77.940000,0.000000	97.950000,16.410000,0.000000	86.580000,-8.180000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.79552	13.220000,-77.740000,0.000000	97.800000,16.750000,0.000000	86.340000,-7.940000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.80175	13.110000,-77.680000,0.000000	97.740000,16.950000,0.000000	86.460000,-7.660000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.80428	12.880000,-77.600000,0.000000	97.570000,17.110000,0.000000	86.260000,-7.480000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.85149	12.530000,-77.560000,0.000000	97.460000,17.040000,0.000000	86.290000,-7.510000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.92265	12.860000,-77.470000,0.000000	97.470000,17.000000,0.000000	86.280000,-7.480000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
9.98198	12.720000,-77.450000,0.000000	97.530000,16.850000,0.000000	86.220000,-7.540000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.03889	12.590000,-77.390000,0.000000	97.520000,16.750000,0.000000	86.260000,-7.280000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.04175	13.010000,-77.380000,0.000000	97.500000,16.610000,0.000000	86.220000,-7.490000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.09932	13.270000,-77.370000,0.000000	97.420000,16.450000,0.000000	86.260000,-7.280000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.15067	13.290000,-77.330000,0.000000	97.380000,16.300000,0.000000	86.290000,-7.250000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.21747	13.520000,-77.280000,0.000000	97.300000,16.160000,0.000000	86.250000,-7.200000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.22203	13.240000,-77.250000,0.000000	97.160000,15.990000,0.000000	86.330000,-7.070000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.27685	12.990000,-77.240000,0.000000	97.090000,15.800000,0.000000	86.250000,-7.070000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.33948	12.890000,-77.220000,0.000000	96.980000,15.640000,0.000000	86.260000,-6.910000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.39529	12.830000,-77.190000,0.000000	96.840000,15.430000,0.000000	86.270000,-6.890000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.40339	12.720000,-77.200000,0.000000	96.700000,15.160000,0.000000	86.240000,-6.870000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.45130	12.060000,-77.160000,0.000000	96.580000,14.910000,0.000000	86.250000,-6.850000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.51891	11.680000,-77.150000,0.000000	96.440000,14.650000,0.000000	86.190000,-6.770000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.58467	11.380000,-77.110000,0.000000	96.300000,14.470000,0.000000	86.190000,-6.780000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.59555	11.220000,-77.140000,0.000000	96.190000,14.170000,0.000000	86.200000,-6.810000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.63500	11.210000,-77.080000,0.000000	96.080000,13.960000,0.000000	86.170000,-6.760000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.70019	11.060000,-77.070000,0.000000	95.950000,13.650000,0.000000	86.220000,-6.750000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.75173	11.200000,-76.970000,0.000000	95.890000,13.320000,0.000000	86.270000,-6.780000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.76432	11.700000,-76.930000,0.000000	95.830000,13.090000,0.000000	86.330000,-6.670000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.81937	11.420000,-76.840000,0.000000	95.820000,12.860000,0.000000	86.350000,-6.460000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.88001	11.930000,-76.800000,0.000000	95.770000,12.550000,0.000000	86.110000,-6.300000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.93384	12.300000,-76.760000,0.000000	95.670000,12.420000,0.000000	86.100000,-5.780000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.94203	12.130000,-76.720000,0.000000	95.570000,12.290000,0.000000	86.030000,-5.550000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
10.99795	12.170000,-76.570000,0.000000	95.520000,12.050000,0.000000	86.070000,-5.670000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.05099	12.290000,-76.320000,0.000000	95.470000,11.690000,0.000000	86.260000,-6.180000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.11681	12.300000,-76.130000,0.000000	95.400000,11.160000,0.000000	86.240000,-6.450000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.12217	12.480000,-76.130000,0.000000	95.280000,10.970000,0.000000	86.110000,-6.290000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.18068	13.050000,-76.050000,0.000000	95.120000,10.980000,0.000000	86.140000,-5.980000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.29752	13.000000,-76.060000,0.000000	94.700000,10.790000,0.000000	85.990000,-6.020000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.30146	11.460000,-76.050000,0.000000	94.270000,10.400000,0.000000	85.720000,-6.060000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.30528	9.550000,-76.130000,0.000000	93.810000,9.890000,0.000000	85.540000,-6.190000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.35140	8.010000,-76.020000,0.000000	93.330000,9.380000,0.000000	85.390000,-6.420000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.41962	6.740000,-75.980000,0.000000	92.860000,8.610000,0.000000	85.220000,-6.150000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.48068	4.510000,-75.920000,0.000000	92.480000,7.960000,0.000000	84.840000,-5.630000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.48328	3.800000,-75.830000,0.000000	92.090000,7.590000,0.000000	84.370000,-4.480000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.53798	2.440000,-75.690000,0.000000	91.720000,7.380000,0.000000	84.070000,-2.880000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.60011	1.630000,-75.700000,0.000000	91.380000,7.100000,0.000000	83.400000,-0.820000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.65215	1.000000,-75.580000,0.000000	90.860000,7.080000,0.000000	82.840000,0.780000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.66230	0.610000,-75.480000,0.000000	90.360000,7.020000,0.000000	82.030000,3.060000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.71850	0.480000,-75.180000,0.000000	89.920000,6.720000,0.000000	81.460000,4.940000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.78063	-0.040000,-74.810000,0.000000	89.360000,6.170000,0.000000	80.800000,6.640000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.83748	0.200000,-74.320000,0.000000	88.970000,5.890000,0.000000	80.130000,8.430000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.84271	0.450000,-73.880000,0.000000	88.570000,5.390000,0.000000	78.580000,10.720000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.89875	0.010000,-73.550000,0.000000	88.350000,4.860000,0.000000	77.410000,13.510000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
11.96104	-0.030000,-73.070000,0.000000	88.060000,4.400000,0.000000	76.630000,16.310000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.02036	-0.270000,-72.630000,0.000000	87.900000,3.990000,0.000000	74.760000,19.680000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.02519	-0.430000,-72.180000,0.000000	87.370000,3.260000,0.000000	72.350000,23.310000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.07130	-0.020000,-71.740000,0.000000	87.110000,2.820000,0.000000	69.080000,27.190000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.13304	-0.140000,-71.250000,0.000000	86.880000,2.730000,0.000000	66.580000,31.850000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.19778	0.110000,-70.610000,0.000000	86.350000,2.730000,0.000000	59.710000,36.290000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.20128	0.250000,-70.140000,0.000000	86.010000,2.250000,0.000000	50.210000,40.290000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.25617	0.180000,-69.520000,0.000000	85.540000,2.070000,0.000000	42.030000,44.300000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.31620	0.490000,-69.000000,0.000000	85.090000,1.510000,0.000000	32.700000,48.020000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.37729	0.130000,-68.610000,0.000000	84.850000,1.160000,0.000000	21.770000,51.170000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.38141	0.230000,-68.040000,0.000000	84.660000,1.020000,0.000000	13.280000,53.710000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.43991	0.760000,-67.540000,0.000000	84.120000,0.880000,0.000000	6.660000,56.170000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.49943	1.100000,-67.070000,0.000000	83.860000,0.430000,0.000000	0.750000,59.060000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.55860	1.140000,-66.590000,0.000000	83.440000,0.170000,0.000000	-3.670000,61.520000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.56082	1.210000,-66.190000,0.000000	83.080000,-0.300000,0.000000	-6.320000,64.020000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.61529	1.360000,-65.900000,0.000000	83.060000,-0.760000,0.000000	-6.090000,66.340000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.67660	1.540000,-65.610000,0.000000	82.780000,-1.090000,0.000000	-5.240000,68.170000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.73480	1.920000,-65.450000,0.000000	82.270000,-1.300000,0.000000	-4.520000,69.330000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.74257	1.990000,-65.250000,0.000000	82.030000,-1.600000,0.000000	-2.270000,70.210000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.79791	2.340000,-65.050000,0.000000	82.080000,-1.780000,0.000000	-0.380000,70.690000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.86081	2.830000,-64.920000,0.000000	81.960000,-2.080000,0.000000	2.750000,70.680000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.91945	2.720000,-64.820000,0.000000	81.810000,-2.630000,0.000000	6.470000,70.770000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.92254	2.450000,-65.000000,0.000000	82.540000,-2.420000,0.000000	9.560000,69.760000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
12.96788	2.550000,-65.200000,0.000000	82.790000,-2.910000,0.000000	13.230000,68.470000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.03869	2.340000,-65.280000,0.000000	83.080000,-2.730000,0.000000	16.770000,67.140000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.09768	2.650000,-65.310000,0.000000	82.980000,-2.650000,0.000000	19.910000,65.240000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.10231	3.430000,-65.270000,0.000000	82.590000,-2.070000,0.000000	23.210000,63.550000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.21717	4.320000,-65.250000,0.000000	82.480000,-1.570000,0.000000	26.260000,61.780000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.22095	4.110000,-65.300000,0.000000	82.590000,-1.240000,0.000000	29.720000,59.650000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.22339	4.150000,-65.230000,0.000000	82.780000,-1.160000,0.000000	33.230000,57.180000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.26756	3.970000,-65.140000,0.000000	82.970000,-1.040000,0.000000	36.190000,55.130000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.33537	3.810000,-65.190000,0.000000	83.090000,-1.160000,0.000000	38.700000,53.300000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.40060	4.020000,-65.210000,0.000000	83.150000,-1.100000,0.000000	40.800000,52.200000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.45202	4.130000,-65.120000,0.000000	83.180000,-1.130000,0.000000	42.700000,51.590000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.46375	4.210000,-65.040000,0.000000	83.220000,-1.010000,0.000000	43.810000,51.810000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.51690	4.220000,-65.060000,0.000000	83.130000,-0.930000,0.000000	44.760000,52.360000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.58077	4.000000,-64.980000,0.000000	83.000000,-0.880000,0.000000	44.550000,53.630000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.64090	3.920000,-64.910000,0.000000	82.780000,-0.800000,0.000000	43.410000,54.870000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.64282	3.930000,-64.780000,0.000000	82.510000,-0.780000,0.000000	42.640000,56.820000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.69911	3.600000,-64.570000,0.000000	82.370000,-0.720000,0.000000	39.610000,58.410000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.81283	3.660000,-64.300000,0.000000	82.130000,-0.990000,0.000000	35.270000,60.600000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.82320	3.360000,-64.110000,0.000000	81.990000,-1.090000,0.000000	29.730000,61.970000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.82589	3.200000,-63.950000,0.000000	81.640000,-1.130000,0.000000	22.640000,63.140000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.88043	3.420000,-63.780000,0.000000	81.540000,-1.100000,0.000000	16.580000,64.240000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.93538	3.500000,-63.540000,0.000000	81.370000,-1.390000,0.000000	9.400000,65.230000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
13.99924	3.450000,-63.340000,0.000000	81.360000,-1.500000,0.000000	4.160000,66.410000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.00303	3.320000,-63.120000,0.000000	81.150000,-1.750000,0.000000	-1.080000,67.340000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.05292	3.700000,-63.090000,0.000000	80.890000,-1.800000,0.000000	-5.430000,68.520000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.11844	3.610000,-62.940000,0.000000	80.800000,-1.880000,0.000000	-8.280000,69.770000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.17912	3.500000,-62.810000,0.000000	80.720000,-2.100000,0.000000	-8.280000,71.030000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.18270	3.250000,-62.740000,0.000000	80.860000,-2.380000,0.000000	-6.680000,71.930000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.23519	3.480000,-62.620000,0.000000	80.710000,-2.550000,0.000000	-5.320000,72.480000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.29984	3.770000,-62.600000,0.000000	81.260000,-2.480000,0.000000	-1.150000,72.460000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.41017	3.870000,-62.560000,0.000000	81.330000,-2.890000,0.000000	2.780000,72.500000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.41201	3.730000,-62.610000,0.000000	81.850000,-3.120000,0.000000	6.590000,71.790000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.41440	4.030000,-62.600000,0.000000	81.870000,-3.480000,0.000000	10.910000,71.040000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.48062	4.290000,-62.700000,0.000000	82.290000,-3.890000,0.000000	14.820000,70.090000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.53493	4.670000,-63.020000,0.000000	83.170000,-3.980000,0.000000	19.180000,68.850000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.60041	4.920000,-63.180000,0.000000	83.590000,-4.210000,0.000000	23.210000,67.630000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.60232	5.200000,-63.500000,0.000000	84.070000,-4.000000,0.000000	26.940000,65.420000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.65202	5.100000,-63.760000,0.000000	84.620000,-4.150000,0.000000	30.840000,63.280000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.71578	5.450000,-63.950000,0.000000	85.210000,-4.000000,0.000000	34.490000,60.890000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.72078	6.260000,-64.210000,0.000000	85.090000,-3.970000,0.000000	38.310000,58.970000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.77915	6.840000,-64.560000,0.000000	85.530000,-3.420000,0.000000	41.460000,56.900000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.83564	7.390000,-64.720000,0.000000	85.600000,-2.740000,0.000000	44.380000,54.890000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
