time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
1.03498	13.490000,-81.290000,0.000000	91.670000,9.400000,0.000000	90.940000,-13.030000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.08037	12.950000,-81.460000,0.000000	91.580000,9.160000,0.000000	90.750000,-13.130000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.12412	10.770000,-81.640000,0.000000	91.570000,8.780000,0.000000	90.810000,-13.610000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.16470	11.730000,-81.660000,0.000000	91.640000,8.520000,0.000000	90.840000,-13.790000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.21079	11.290000,-81.680000,0.000000	91.650000,8.380000,0.000000	90.800000,-13.770000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.25156	12.070000,-81.710000,0.000000	91.670000,8.560000,0.000000	90.830000,-13.650000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.29645	13.830000,-81.650000,0.000000	91.670000,8.840000,0.000000	90.850000,-13.470000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.39327	15.030000,-81.610000,0.000000	91.570000,9.080000,0.000000	90.860000,-13.330000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.39811	15.510000,-81.550000,0.000000	91.450000,9.170000,0.000000	90.920000,-13.300000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.44734	15.660000,-81.590000,0.000000	91.360000,9.260000,0.000000	90.940000,-13.320000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.51268	15.920000,-81.570000,0.000000	91.330000,9.260000,0.000000	90.860000,-13.360000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.57348	15.870000,-81.520000,0.000000	91.340000,9.110000,0.000000	90.860000,-13.540000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.57616	15.210000,-81.410000,0.000000	91.370000,8.930000,0.000000	90.870000,-13.760000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.63145	14.760000,-81.440000,0.000000	91.410000,8.880000,0.000000	90.880000,-13.830000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.69232	14.890000,-81.500000,0.000000	91.410000,8.920000,0.000000	90.890000,-13.750000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.74742	14.800000,-81.560000,0.000000	91.360000,8.970000,0.000000	90.830000,-13.670000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.75792	14.940000,-81.600000,0.000000	91.340000,9.070000,0.000000	90.790000,-13.600000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.81248	15.300000,-81.660000,0.000000	91.370000,9.080000,0.000000	90.820000,-13.540000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.86602	15.660000,-81.590000,0.000000	91.350000,9.160000,0.000000	90.840000,-13.530000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.93115	16.050000,-81.520000,0.000000	91.400000,9.300000,0.000000	90.790000,-13.390000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.93749	16.280000,-81.580000,0.000000	91.400000,9.440000,0.000000	90.810000,-13.360000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
1.99701	15.850000,-81.490000,0.000000	91.400000,9.400000,0.000000	90.790000,-13.430000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.05311	14.330000,-81.460000,0.000000	91.410000,9.340000,0.000000	90.680000,-13.490000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.11469	12.890000,-81.510000,0.000000	91.380000,9.290000,0.000000	90.590000,-13.350000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.11686	12.320000,-81.520000,0.000000	91.360000,9.370000,0.000000	90.510000,-13.190000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.16723	12.300000,-81.580000,0.000000	91.350000,9.580000,0.000000	90.530000,-13.040000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.23356	12.790000,-81.560000,0.000000	91.400000,9.690000,0.000000	90.500000,-13.030000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.29672	14.260000,-81.510000,0.000000	91.460000,9.840000,0.000000	90.580000,-12.870000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.29845	15.440000,-81.590000,0.000000	91.560000,9.910000,0.000000	90.750000,-12.780000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.34799	15.470000,-81.580000,0.000000	91.610000,9.870000,0.000000	90.780000,-12.830000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.41403	15.270000,-81.520000,0.000000	91.680000,9.880000,0.000000	90.840000,-12.830000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.46423	15.870000,-81.480000,0.000000	91.790000,9.980000,0.000000	91.000000,-12.660000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.47975	16.950000,-81.450000,0.000000	91.890000,10.170000,0.000000	91.080000,-12.490000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.53036	18.050000,-81.400000,0.000000	91.950000,10.240000,0.000000	91.170000,-12.530000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.59356	18.240000,-81.350000,0.000000	92.100000,10.220000,0.000000	91.250000,-12.510000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.64866	18.580000,-81.320000,0.000000	92.170000,10.210000,0.000000	91.350000,-12.490000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.65669	19.250000,-81.520000,0.000000	92.250000,10.170000,0.000000	91.400000,-12.530000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.71066	18.480000,-81.410000,0.000000	92.300000,10.080000,0.000000	91.490000,-12.700000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.76436	17.570000,-81.280000,0.000000	92.240000,10.140000,0.000000	91.480000,-12.560000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.82941	18.710000,-81.470000,0.000000	92.230000,10.300000,0.000000	91.380000,-12.260000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.83735	18.220000,-81.450000,0.000000	92.310000,10.240000,0.000000	91.520000,-12.420000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.89368	17.410000,-81.330000,0.000000	92.280000,10.280000,0.000000	91.490000,-12.280000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
2.94983	18.380000,-81.530000,0.000000	92.280000,10.210000,0.000000	91.390000,-12.200000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.01344	17.360000,-81.450000,0.000000	92.290000,10.150000,0.000000	91.580000,-12.370000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.01571	17.940000,-81.270000,0.000000	92.270000,10.300000,0.000000	91.590000,-12.230000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.06324	18.200000,-81.490000,0.000000	92.210000,10.450000,0.000000	91.500000,-12.020000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.13136	18.240000,-81.480000,0.000000	92.280000,10.300000,0.000000	91.470000,-12.260000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.19797	17.550000,-80.970000,0.000000	92.330000,10.050000,0.000000	91.570000,-12.520000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.20038	18.390000,-81.110000,0.000000	92.270000,10.380000,0.000000	91.500000,-12.330000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.25378	18.290000,-81.310000,0.000000	92.310000,10.520000,0.000000	91.360000,-11.990000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.31278	17.840000,-81.350000,0.000000	92.380000,10.570000,0.000000	91.370000,-11.920000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.37551	18.320000,-81.270000,0.000000	92.530000,10.440000,0.000000	91.380000,-12.030000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.37798	17.550000,-81.360000,0.000000	92.540000,10.360000,0.000000	91.410000,-12.250000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.43411	17.780000,-81.270000,0.000000	92.560000,10.370000,0.000000	91.420000,-12.070000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.49545	17.900000,-81.310000,0.000000	92.610000,10.220000,0.000000	91.390000,-11.990000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.55446	19.070000,-81.160000,0.000000	92.770000,9.900000,0.000000	91.490000,-12.090000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.55696	15.430000,-81.020000,0.000000	92.770000,9.300000,0.000000	91.410000,-12.590000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.61247	17.510000,-80.930000,0.000000	92.740000,9.160000,0.000000	91.640000,-12.900000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.67566	18.880000,-80.720000,0.000000	92.790000,9.190000,0.000000	91.660000,-12.660000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.73207	18.950000,-80.730000,0.000000	92.660000,9.160000,0.000000	91.360000,-12.420000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.79595	17.580000,-80.660000,0.000000	92.660000,8.780000,0.000000	91.370000,-12.640000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.79903	17.410000,-80.340000,0.000000	92.660000,8.360000,0.000000	91.460000,-13.240000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.85407	17.640000,-80.360000,0.000000	92.620000,8.370000,0.000000	91.640000,-13.290000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.91250	17.330000,-80.480000,0.000000	92.810000,8.460000,0.000000	91.530000,-12.890000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.91638	16.320000,-80.560000,0.000000	92.740000,8.480000,0.000000	91.350000,-12.600000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
3.96374	16.280000,-80.280000,0.000000	92.710000,8.480000,0.000000	91.360000,-12.780000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.03210	16.220000,-79.970000,0.000000	92.670000,8.380000,0.000000	91.460000,-13.060000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.10973	16.470000,-79.760000,0.000000	92.590000,8.530000,0.000000	91.440000,-13.130000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.11354	15.530000,-79.770000,0.000000	92.570000,8.560000,0.000000	91.260000,-12.910000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.14887	14.450000,-79.720000,0.000000	92.530000,8.760000,0.000000	91.240000,-12.750000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.21036	15.350000,-79.780000,0.000000	92.450000,8.950000,0.000000	91.210000,-12.690000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.26394	15.470000,-79.710000,0.000000	92.440000,8.910000,0.000000	91.140000,-12.680000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.27721	14.660000,-79.860000,0.000000	92.460000,8.670000,0.000000	91.110000,-12.760000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.33430	14.350000,-79.960000,0.000000	92.440000,8.510000,0.000000	91.090000,-13.070000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.39412	13.940000,-79.630000,0.000000	92.410000,8.210000,0.000000	91.110000,-13.370000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.45330	13.680000,-79.630000,0.000000	92.370000,8.320000,0.000000	91.200000,-13.300000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.45604	13.760000,-79.700000,0.000000	92.300000,8.420000,0.000000	90.980000,-13.040000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.51095	13.440000,-79.690000,0.000000	92.240000,8.450000,0.000000	90.930000,-12.840000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.56359	13.390000,-79.720000,0.000000	92.300000,8.320000,0.000000	91.050000,-13.000000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.63420	13.920000,-79.580000,0.000000	92.430000,8.080000,0.000000	91.190000,-13.390000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.63739	13.700000,-79.450000,0.000000	92.610000,7.780000,0.000000	91.430000,-13.630000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.69304	14.770000,-79.360000,0.000000	92.710000,7.720000,0.000000	91.590000,-13.940000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.74798	16.750000,-79.130000,0.000000	92.940000,7.540000,0.000000	91.700000,-14.400000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.81395	17.510000,-78.750000,0.000000	93.220000,6.920000,0.000000	91.620000,-14.700000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.81749	15.420000,-78.360000,0.000000	93.510000,5.830000,0.000000	91.800000,-15.030000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.86584	14.670000,-77.910000,0.000000	93.610000,4.880000,0.000000	92.110000,-15.330000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.93159	14.690000,-77.760000,0.000000	93.640000,3.680000,0.000000	92.200000,-14.060000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.98132	12.970000,-77.840000,0.000000	93.150000,1.940000,0.000000	91.920000,-12.980000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
4.99880	11.970000,-77.890000,0.000000	93.090000,0.130000,0.000000	90.870000,-12.870000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.04840	10.540000,-77.930000,0.000000	93.010000,-2.110000,0.000000	90.460000,-11.780000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.11336	9.350000,-77.760000,0.000000	93.160000,-4.200000,0.000000	90.170000,-10.220000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.16571	8.090000,-77.650000,0.000000	93.430000,-6.670000,0.000000	89.580000,-8.030000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.17798	7.730000,-77.710000,0.000000	93.550000,-9.160000,0.000000	89.020000,-5.880000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.22998	8.770000,-77.970000,0.000000	93.560000,-11.960000,0.000000	88.410000,-3.180000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.29759	6.300000,-78.360000,0.000000	93.280000,-15.060000,0.000000	87.940000,-0.290000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.35095	5.300000,-78.470000,0.000000	93.160000,-18.570000,0.000000	86.180000,1.900000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.35679	6.090000,-78.620000,0.000000	92.630000,-21.850000,0.000000	85.830000,4.090000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.41478	4.080000,-78.850000,0.000000	91.860000,-25.470000,0.000000	85.480000,5.300000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.46466	2.130000,-79.170000,0.000000	90.930000,-29.250000,0.000000	85.240000,6.440000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.53514	-0.180000,-79.450000,0.000000	89.910000,-33.080000,0.000000	85.150000,7.310000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.53857	-3.430000,-79.690000,0.000000	88.890000,-37.220000,0.000000	85.210000,8.230000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.59367	-5.230000,-80.080000,0.000000	87.740000,-41.370000,0.000000	85.550000,8.770000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.64731	-10.010000,-79.410000,0.000000	87.230000,-45.260000,0.000000	85.870000,9.360000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.71392	-2.970000,-80.130000,0.000000	85.670000,-48.480000,0.000000	86.180000,9.890000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.71720	-9.420000,-80.700000,0.000000	83.440000,-52.040000,0.000000	86.030000,10.410000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.77590	-12.420000,-81.120000,0.000000	80.490000,-55.340000,0.000000	86.100000,10.590000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.83006	-16.930000,-81.460000,0.000000	77.110000,-58.590000,0.000000	86.220000,10.230000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.89649	-20.610000,-81.920000,0.000000	74.510000,-61.810000,0.000000	86.040000,10.210000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.89895	-25.780000,-82.320000,0.000000	72.980000,-64.820000,0.000000	86.160000,10.270000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
5.94599	-28.380000,-82.580000,0.000000	71.880000,-67.220000,0.000000	86.220000,10.100000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.01521	-31.460000,-82.850000,0.000000	71.440000,-69.400000,0.000000	86.290000,9.990000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.06432	-34.960000,-83.040000,0.000000	71.580000,-71.250000,0.000000	86.400000,10.700000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.07953	-35.180000,-83.360000,0.000000	71.180000,-72.210000,0.000000	86.410000,11.330000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.13173	-36.180000,-83.460000,0.000000	71.400000,-73.130000,0.000000	86.040000,11.680000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.19536	-35.480000,-83.650000,0.000000	71.870000,-74.050000,0.000000	86.320000,11.720000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.24835	-38.270000,-83.470000,0.000000	72.610000,-74.590000,0.000000	86.200000,12.770000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.25989	-33.790000,-83.570000,0.000000	73.340000,-73.950000,0.000000	86.180000,13.380000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.31172	-32.200000,-83.920000,0.000000	74.430000,-73.480000,0.000000	86.150000,14.380000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.37595	-31.910000,-83.740000,0.000000	74.960000,-73.010000,0.000000	85.700000,15.640000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.43199	-31.890000,-83.900000,0.000000	76.700000,-71.910000,0.000000	85.680000,16.390000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.43720	-31.380000,-83.830000,0.000000	77.880000,-70.240000,0.000000	85.230000,17.940000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.49440	-29.570000,-83.910000,0.000000	79.380000,-68.240000,0.000000	85.840000,18.070000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.55139	-26.900000,-83.470000,0.000000	80.670000,-65.760000,0.000000	85.810000,18.060000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.61130	-25.250000,-83.420000,0.000000	81.870000,-63.450000,0.000000	85.350000,18.680000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.61647	-24.250000,-83.000000,0.000000	82.270000,-60.700000,0.000000	85.190000,17.500000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.67360	-21.330000,-82.740000,0.000000	83.320000,-57.800000,0.000000	84.670000,17.210000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.72876	-20.370000,-82.410000,0.000000	84.130000,-54.700000,0.000000	84.690000,15.610000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.79472	-17.750000,-81.940000,0.000000	84.530000,-51.470000,0.000000	83.810000,14.300000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.79841	-17.490000,-81.420000,0.000000	84.920000,-48.160000,0.000000	84.560000,12.280000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.84635	-15.160000,-80.980000,0.000000	85.110000,-44.570000,0.000000	84.170000,11.760000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.91295	-15.950000,-80.720000,0.000000	85.580000,-40.870000,0.000000	85.280000,10.830000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.96389	-13.550000,-80.590000,0.000000	86.210000,-37.530000,0.000000	85.110000,9.340000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
6.97962	-10.950000,-80.300000,0.000000	86.690000,-34.480000,0.000000	84.600000,7.040000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.03150	-9.810000,-80.020000,0.000000	87.060000,-31.420000,0.000000	85.070000,5.400000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.09439	-8.920000,-79.900000,0.000000	87.790000,-28.120000,0.000000	85.160000,4.330000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.15297	-6.770000,-79.680000,0.000000	88.300000,-24.980000,0.000000	85.000000,3.180000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.15721	-4.260000,-79.580000,0.000000	88.930000,-21.810000,0.000000	85.210000,2.610000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.21441	-2.300000,-79.410000,0.000000	89.400000,-18.950000,0.000000	85.120000,1.520000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.26622	-1.000000,-79.230000,0.000000	89.880000,-16.430000,0.000000	85.220000,0.620000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.33192	0.020000,-79.050000,0.000000	90.480000,-14.160000,0.000000	85.470000,-0.440000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.33741	0.090000,-78.940000,0.000000	91.340000,-12.370000,0.000000	85.990000,-2.340000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.38920	1.360000,-78.570000,0.000000	91.880000,-11.180000,0.000000	86.530000,-3.900000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
7.45406	3.650000,-78.010000,0.000000	92.560000,-9.310000,0.000000	87.150000,-4.450000,0.000000	91.640000,9.120000,0.000000	90.480000,-13.270000,0.000000
