time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
1.557	35.330000,-77.640000,0.000000	96.050000,-6.730000,0.000000	97.790000,6.730000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
1.693	35.370000,-77.770000,0.000000	96.180000,-6.680000,0.000000	97.870000,6.810000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
1.842	35.440000,-77.840000,0.000000	96.320000,-6.640000,0.000000	98.050000,6.860000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
1.948	34.950000,-77.940000,0.000000	96.350000,-6.660000,0.000000	98.030000,6.790000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
2.082	35.360000,-77.960000,0.000000	96.430000,-6.700000,0.000000	97.890000,6.770000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
2.218	35.220000,-78.020000,0.000000	96.510000,-6.700000,0.000000	97.970000,6.820000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
2.338	35.820000,-78.080000,0.000000	96.630000,-6.730000,0.000000	98.190000,6.800000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
2.473	36.010000,-78.070000,0.000000	96.810000,-6.760000,0.000000	98.210000,7.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
2.608	36.110000,-78.040000,0.000000	96.950000,-6.780000,0.000000	98.330000,7.110000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
2.727	36.580000,-78.100000,0.000000	97.170000,-6.860000,0.000000	98.430000,7.180000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
2.863	36.590000,-77.820000,0.000000	97.110000,-6.830000,0.000000	98.450000,7.020000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
2.998	36.150000,-77.510000,0.000000	97.070000,-6.630000,0.000000	98.500000,7.200000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
3.117	35.640000,-77.430000,0.000000	96.990000,-6.400000,0.000000	98.480000,7.230000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
3.253	35.990000,-77.250000,0.000000	96.950000,-6.190000,0.000000	98.380000,7.280000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
3.387	35.150000,-77.320000,0.000000	96.930000,-6.470000,0.000000	98.350000,7.080000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
3.508	34.440000,-77.130000,0.000000	96.830000,-6.300000,0.000000	98.460000,7.050000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
3.642	35.100000,-76.940000,0.000000	96.760000,-5.950000,0.000000	98.540000,7.220000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
3.778	35.740000,-76.840000,0.000000	96.980000,-5.720000,0.000000	98.680000,7.330000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
3.897	36.250000,-76.750000,0.000000	97.060000,-5.620000,0.000000	98.820000,7.120000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
4.033	35.250000,-76.590000,0.000000	96.970000,-5.410000,0.000000	98.690000,6.950000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
4.168	34.500000,-76.560000,0.000000	96.900000,-5.250000,0.000000	98.610000,7.020000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
4.288	33.880000,-76.560000,0.000000	96.710000,-5.300000,0.000000	98.620000,7.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
4.423	33.510000,-76.720000,0.000000	96.610000,-5.350000,0.000000	98.360000,7.090000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
4.557	33.030000,-76.910000,0.000000	96.550000,-5.580000,0.000000	98.370000,7.000000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
4.677	33.350000,-77.310000,0.000000	96.490000,-5.550000,0.000000	98.270000,7.190000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
4.828	33.170000,-77.690000,0.000000	96.490000,-6.020000,0.000000	98.160000,7.160000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
4.947	33.860000,-78.010000,0.000000	96.530000,-6.110000,0.000000	98.170000,7.400000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
5.068	32.970000,-78.170000,0.000000	96.500000,-6.480000,0.000000	98.180000,7.360000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
5.203	32.310000,-78.220000,0.000000	96.510000,-6.570000,0.000000	98.190000,7.560000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
5.338	32.120000,-78.270000,0.000000	96.590000,-6.660000,0.000000	98.140000,7.370000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
5.457	32.170000,-78.060000,0.000000	96.620000,-6.490000,0.000000	98.170000,7.360000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
5.593	32.230000,-78.040000,0.000000	96.620000,-6.590000,0.000000	98.190000,7.220000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
5.728	32.610000,-78.020000,0.000000	96.550000,-6.420000,0.000000	98.090000,7.390000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
5.848	32.320000,-78.100000,0.000000	96.580000,-6.680000,0.000000	98.110000,7.190000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
5.983	32.690000,-78.200000,0.000000	96.630000,-6.660000,0.000000	98.150000,7.100000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
6.118	32.620000,-78.360000,0.000000	96.720000,-6.800000,0.000000	98.160000,6.920000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
6.238	32.620000,-78.530000,0.000000	96.660000,-6.900000,0.000000	98.070000,6.820000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
6.373	33.320000,-78.540000,0.000000	96.480000,-6.850000,0.000000	98.080000,6.840000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
6.508	32.970000,-78.590000,0.000000	96.530000,-6.940000,0.000000	98.100000,6.760000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
6.628	34.040000,-78.550000,0.000000	96.450000,-6.920000,0.000000	98.130000,6.530000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
6.763	33.870000,-78.620000,0.000000	96.360000,-6.920000,0.000000	98.140000,6.550000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
6.898	33.680000,-78.750000,0.000000	96.430000,-7.070000,0.000000	98.170000,6.460000,0.000000	0.000000,0.000000,0.000000	0.000000,0.000000,0.000000
