time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
0.82310	150.050000,3.050000,0.000000	-60.390000,-17.010000,0.000000	110.760000,-28.930000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
0.82310	150.030000,3.060000,0.000000	-60.420000,-17.010000,0.000000	110.760000,-28.970000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
0.83133	150.060000,3.050000,0.000000	-60.420000,-16.970000,0.000000	110.760000,-28.950000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
0.88226	150.060000,3.080000,0.000000	-60.430000,-16.990000,0.000000	110.690000,-28.980000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
0.91398	150.050000,3.100000,0.000000	-60.430000,-16.950000,0.000000	110.760000,-28.910000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
0.94581	150.100000,3.080000,0.000000	-60.430000,-16.950000,0.000000	110.770000,-28.870000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
0.98875	150.150000,3.090000,0.000000	-60.480000,-16.940000,0.000000	110.750000,-28.810000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.01755	150.170000,3.060000,0.000000	-60.490000,-16.920000,0.000000	110.740000,-28.770000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.05123	150.160000,3.070000,0.000000	-60.520000,-16.930000,0.000000	110.770000,-28.740000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.09521	150.200000,3.060000,0.000000	-60.430000,-16.960000,0.000000	110.780000,-28.750000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.11574	150.200000,3.040000,0.000000	-60.430000,-16.980000,0.000000	110.810000,-28.740000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.15296	150.190000,3.070000,0.000000	-60.410000,-17.060000,0.000000	110.800000,-28.770000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.19806	150.160000,3.050000,0.000000	-60.430000,-17.080000,0.000000	110.810000,-28.720000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.23065	150.140000,3.070000,0.000000	-60.430000,-17.080000,0.000000	110.810000,-28.740000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.25306	150.120000,3.060000,0.000000	-60.450000,-17.050000,0.000000	110.820000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.30213	150.090000,3.060000,0.000000	-60.410000,-17.040000,0.000000	110.770000,-28.670000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.35078	150.120000,3.000000,0.000000	-60.390000,-17.060000,0.000000	110.730000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.40082	150.070000,2.970000,0.000000	-60.380000,-17.060000,0.000000	110.740000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.40082	150.040000,2.960000,0.000000	-60.400000,-17.020000,0.000000	110.780000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.46832	150.090000,2.970000,0.000000	-60.380000,-17.030000,0.000000	110.750000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.47284	150.050000,2.960000,0.000000	-60.380000,-17.030000,0.000000	110.730000,-28.610000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.53094	150.100000,2.940000,0.000000	-60.390000,-17.020000,0.000000	110.700000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.58807	150.140000,2.950000,0.000000	-60.370000,-17.010000,0.000000	110.720000,-28.600000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.59211	150.180000,2.940000,0.000000	-60.330000,-17.040000,0.000000	110.740000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.65081	150.130000,3.010000,0.000000	-60.330000,-17.100000,0.000000	110.730000,-28.620000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.65324	150.150000,2.970000,0.000000	-60.320000,-17.110000,0.000000	110.780000,-28.620000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.71151	150.170000,2.950000,0.000000	-60.250000,-17.080000,0.000000	110.770000,-28.580000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.76832	150.180000,2.920000,0.000000	-60.220000,-17.060000,0.000000	110.780000,-28.580000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.77333	150.180000,2.900000,0.000000	-60.170000,-17.020000,0.000000	110.870000,-28.600000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.83210	150.170000,2.880000,0.000000	-60.210000,-17.040000,0.000000	110.850000,-28.610000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.83566	150.150000,2.900000,0.000000	-60.250000,-17.070000,0.000000	110.830000,-28.600000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.88451	150.180000,2.890000,0.000000	-60.320000,-17.060000,0.000000	110.830000,-28.600000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.88451	150.150000,2.890000,0.000000	-60.300000,-17.070000,0.000000	110.840000,-28.630000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
1.95113	150.130000,2.910000,0.000000	-60.330000,-17.040000,0.000000	110.860000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.00802	150.130000,2.900000,0.000000	-60.350000,-17.040000,0.000000	110.830000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.00802	150.100000,2.900000,0.000000	-60.360000,-17.060000,0.000000	110.860000,-28.710000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.06852	150.110000,2.880000,0.000000	-60.330000,-17.030000,0.000000	110.880000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.07359	150.100000,2.870000,0.000000	-60.300000,-17.040000,0.000000	110.870000,-28.700000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.13258	150.100000,2.830000,0.000000	-60.320000,-17.080000,0.000000	110.830000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.18417	150.060000,2.820000,0.000000	-60.370000,-17.080000,0.000000	110.860000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.18417	150.040000,2.880000,0.000000	-60.380000,-17.030000,0.000000	110.930000,-28.730000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.24806	150.040000,2.880000,0.000000	-60.440000,-16.990000,0.000000	110.920000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.25148	150.020000,2.850000,0.000000	-60.420000,-17.010000,0.000000	110.870000,-28.720000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.30110	150.000000,2.890000,0.000000	-60.500000,-17.050000,0.000000	110.830000,-28.720000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.31429	149.990000,2.880000,0.000000	-60.520000,-17.040000,0.000000	110.870000,-28.700000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.36704	150.000000,2.870000,0.000000	-60.480000,-17.070000,0.000000	110.870000,-28.710000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.43162	150.010000,2.830000,0.000000	-60.430000,-17.040000,0.000000	110.820000,-28.700000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.43343	150.060000,2.840000,0.000000	-60.540000,-17.090000,0.000000	110.780000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.48305	150.030000,2.860000,0.000000	-60.390000,-17.040000,0.000000	110.850000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.48305	150.010000,2.850000,0.000000	-60.290000,-17.030000,0.000000	110.850000,-28.670000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.55044	150.010000,2.840000,0.000000	-60.310000,-17.020000,0.000000	110.790000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.61055	149.970000,2.840000,0.000000	-60.280000,-17.010000,0.000000	110.770000,-28.630000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.61055	150.010000,2.820000,0.000000	-60.300000,-17.010000,0.000000	110.740000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.66824	149.970000,2.840000,0.000000	-60.380000,-17.080000,0.000000	110.740000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.66824	149.990000,2.850000,0.000000	-60.450000,-17.040000,0.000000	110.780000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.73265	150.040000,2.880000,0.000000	-60.430000,-16.990000,0.000000	110.800000,-28.630000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.73760	150.040000,2.880000,0.000000	-60.420000,-17.000000,0.000000	110.810000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.79082	150.040000,2.870000,0.000000	-60.490000,-16.990000,0.000000	110.790000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.85002	150.080000,2.890000,0.000000	-60.480000,-17.020000,0.000000	110.820000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.85255	150.030000,2.840000,0.000000	-60.480000,-17.110000,0.000000	110.820000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.90148	150.070000,2.920000,0.000000	-60.500000,-17.090000,0.000000	110.830000,-28.630000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.91425	150.050000,2.950000,0.000000	-60.350000,-17.090000,0.000000	110.860000,-28.570000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
2.96907	150.030000,2.960000,0.000000	-60.350000,-17.140000,0.000000	110.830000,-28.580000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.03102	150.030000,3.020000,0.000000	-60.380000,-17.140000,0.000000	110.790000,-28.610000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.03167	150.100000,3.050000,0.000000	-60.340000,-17.150000,0.000000	110.830000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.08409	150.130000,3.050000,0.000000	-60.290000,-17.140000,0.000000	110.850000,-28.680000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.08409	150.150000,3.070000,0.000000	-60.230000,-17.160000,0.000000	110.850000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.14969	150.130000,3.090000,0.000000	-60.230000,-17.210000,0.000000	110.810000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.15374	150.140000,3.110000,0.000000	-60.290000,-17.240000,0.000000	110.810000,-28.710000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.20054	150.180000,3.110000,0.000000	-60.310000,-17.240000,0.000000	110.860000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.27072	150.180000,3.100000,0.000000	-60.280000,-17.220000,0.000000	110.850000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.27179	150.130000,3.080000,0.000000	-60.260000,-17.200000,0.000000	110.840000,-28.700000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.33073	150.170000,3.090000,0.000000	-60.260000,-17.190000,0.000000	110.840000,-28.700000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.33225	150.160000,3.110000,0.000000	-60.170000,-17.150000,0.000000	110.850000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.38357	150.120000,3.110000,0.000000	-60.150000,-17.130000,0.000000	110.820000,-28.680000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.44956	150.120000,3.080000,0.000000	-60.150000,-17.150000,0.000000	110.780000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.45262	150.190000,3.090000,0.000000	-60.190000,-17.130000,0.000000	110.760000,-28.710000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.51238	150.170000,3.050000,0.000000	-60.260000,-17.090000,0.000000	110.760000,-28.730000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.51444	150.230000,3.080000,0.000000	-60.430000,-17.070000,0.000000	110.800000,-28.730000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.56897	150.260000,3.070000,0.000000	-60.360000,-17.050000,0.000000	110.850000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.56897	150.260000,3.110000,0.000000	-60.340000,-17.020000,0.000000	110.850000,-28.660000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.63089	150.270000,3.080000,0.000000	-60.370000,-17.050000,0.000000	110.860000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.68585	150.240000,3.080000,0.000000	-60.460000,-17.250000,0.000000	110.890000,-28.720000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.68585	150.220000,3.050000,0.000000	-60.470000,-17.220000,0.000000	110.830000,-28.700000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.75084	150.240000,3.000000,0.000000	-60.630000,-17.190000,0.000000	110.830000,-28.670000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.75084	150.250000,2.930000,0.000000	-60.660000,-17.190000,0.000000	110.820000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.80027	150.250000,2.910000,0.000000	-60.620000,-17.190000,0.000000	110.810000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.86874	150.240000,2.930000,0.000000	-60.630000,-17.180000,0.000000	110.780000,-28.630000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.86874	150.290000,2.910000,0.000000	-60.610000,-17.190000,0.000000	110.770000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.93204	150.290000,2.900000,0.000000	-60.560000,-17.160000,0.000000	110.740000,-28.610000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.93580	150.270000,2.890000,0.000000	-60.520000,-17.120000,0.000000	110.760000,-28.620000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.98425	150.200000,2.840000,0.000000	-60.520000,-17.110000,0.000000	110.750000,-28.620000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
3.98425	150.180000,2.860000,0.000000	-60.540000,-17.120000,0.000000	110.680000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.05159	150.160000,2.850000,0.000000	-60.500000,-17.160000,0.000000	110.670000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.10144	150.250000,2.900000,0.000000	-60.480000,-17.140000,0.000000	110.710000,-28.600000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.11407	150.240000,2.910000,0.000000	-60.430000,-17.090000,0.000000	110.660000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.16658	150.190000,2.950000,0.000000	-60.370000,-17.130000,0.000000	110.650000,-28.610000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.16658	150.220000,2.980000,0.000000	-60.390000,-17.140000,0.000000	110.660000,-28.630000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.23120	150.220000,2.990000,0.000000	-60.390000,-17.100000,0.000000	110.650000,-28.610000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.29166	150.200000,2.990000,0.000000	-60.380000,-17.100000,0.000000	110.640000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.29166	150.270000,3.020000,0.000000	-60.410000,-17.130000,0.000000	110.610000,-28.620000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.35360	150.260000,3.060000,0.000000	-60.350000,-17.070000,0.000000	110.640000,-28.720000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.35360	150.200000,3.050000,0.000000	-60.300000,-17.060000,0.000000	110.670000,-28.740000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.40236	150.230000,3.100000,0.000000	-60.370000,-17.030000,0.000000	110.620000,-28.750000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.41497	150.220000,3.140000,0.000000	-60.400000,-17.060000,0.000000	110.590000,-28.790000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.46739	150.250000,3.170000,0.000000	-60.380000,-17.000000,0.000000	110.620000,-28.760000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.53189	150.230000,3.200000,0.000000	-60.410000,-17.020000,0.000000	110.600000,-28.790000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.53457	150.240000,3.170000,0.000000	-60.480000,-16.990000,0.000000	110.570000,-28.800000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.58519	150.240000,3.180000,0.000000	-60.500000,-16.980000,0.000000	110.560000,-28.800000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.58519	150.280000,3.200000,0.000000	-60.540000,-17.000000,0.000000	110.600000,-28.830000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.65067	150.290000,3.210000,0.000000	-60.520000,-16.980000,0.000000	110.610000,-28.800000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.70738	150.270000,3.220000,0.000000	-60.540000,-16.990000,0.000000	110.660000,-28.780000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.77156	150.270000,3.190000,0.000000	-60.520000,-16.960000,0.000000	110.640000,-28.740000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.77156	150.310000,3.190000,0.000000	-60.570000,-16.980000,0.000000	110.640000,-28.790000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.77156	150.290000,3.180000,0.000000	-60.610000,-16.980000,0.000000	110.690000,-28.770000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.83231	150.300000,3.210000,0.000000	-60.560000,-16.970000,0.000000	110.700000,-28.740000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.83412	150.310000,3.220000,0.000000	-60.600000,-16.940000,0.000000	110.650000,-28.700000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.88397	150.300000,3.200000,0.000000	-60.620000,-16.900000,0.000000	110.630000,-28.730000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.95110	150.300000,3.240000,0.000000	-60.650000,-16.910000,0.000000	110.630000,-28.680000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
4.95110	150.360000,3.230000,0.000000	-60.600000,-16.970000,0.000000	110.640000,-28.700000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.00123	150.370000,3.240000,0.000000	-60.540000,-16.990000,0.000000	110.630000,-28.690000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.01434	150.360000,3.250000,0.000000	-60.560000,-16.990000,0.000000	110.650000,-28.670000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.06859	150.370000,3.250000,0.000000	-60.580000,-17.040000,0.000000	110.660000,-28.670000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.12991	150.390000,3.270000,0.000000	-60.560000,-17.040000,0.000000	110.690000,-28.670000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.13300	150.380000,3.280000,0.000000	-60.480000,-17.050000,0.000000	110.720000,-28.650000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.18524	150.360000,3.340000,0.000000	-60.460000,-17.080000,0.000000	110.730000,-28.630000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.18524	150.330000,3.320000,0.000000	-60.500000,-17.120000,0.000000	110.730000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.25063	150.320000,3.380000,0.000000	-60.540000,-17.060000,0.000000	110.740000,-28.630000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.25063	150.310000,3.380000,0.000000	-60.540000,-17.070000,0.000000	110.790000,-28.640000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.30225	150.290000,3.330000,0.000000	-60.540000,-17.100000,0.000000	110.760000,-28.590000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.36752	150.260000,3.290000,0.000000	-60.540000,-17.150000,0.000000	110.750000,-28.550000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.37182	150.260000,3.320000,0.000000	-60.550000,-17.160000,0.000000	110.750000,-28.500000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.42080	150.220000,3.330000,0.000000	-60.550000,-17.160000,0.000000	110.760000,-28.510000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.43311	150.170000,3.320000,0.000000	-60.540000,-17.120000,0.000000	110.780000,-28.500000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.49014	150.150000,3.320000,0.000000	-60.540000,-17.120000,0.000000	110.790000,-28.540000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.55157	150.120000,3.330000,0.000000	-60.540000,-17.120000,0.000000	110.780000,-28.530000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.55214	150.070000,3.350000,0.000000	-60.520000,-17.140000,0.000000	110.820000,-28.520000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.61138	150.080000,3.280000,0.000000	-60.530000,-17.150000,0.000000	110.790000,-28.510000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
5.61305	150.040000,3.310000,0.000000	-60.510000,-17.090000,0.000000	110.840000,-28.540000,0.000000	-60.270000,-17.140000,0.000000	110.890000,-28.610000,0.000000
