time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
4.020	-14.460000,-62.360000,0.000000	92.480000,-20.140000,0.000000	85.160000,5.290000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
4.154	-14.340000,-62.260000,0.000000	92.560000,-20.100000,0.000000	85.140000,5.300000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
4.290	-14.210000,-62.180000,0.000000	92.480000,-20.110000,0.000000	85.040000,5.270000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
4.409	-14.250000,-62.220000,0.000000	92.540000,-19.990000,0.000000	85.110000,5.320000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
4.545	-14.250000,-62.230000,0.000000	92.540000,-20.090000,0.000000	85.100000,5.340000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
4.680	-14.480000,-62.300000,0.000000	92.630000,-20.190000,0.000000	85.150000,5.350000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
4.800	-14.420000,-62.220000,0.000000	92.580000,-20.070000,0.000000	85.160000,5.270000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
4.935	-13.820000,-62.140000,0.000000	92.680000,-20.060000,0.000000	85.130000,5.270000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
5.070	-13.430000,-62.190000,0.000000	92.860000,-20.100000,0.000000	85.180000,5.170000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
5.190	-12.900000,-62.110000,0.000000	92.770000,-20.390000,0.000000	85.090000,4.530000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
5.325	-13.370000,-62.110000,0.000000	92.690000,-21.110000,0.000000	84.850000,4.580000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
5.460	-14.540000,-62.410000,0.000000	92.780000,-23.120000,0.000000	85.520000,1.800000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
5.580	-15.800000,-62.980000,0.000000	93.130000,-26.490000,0.000000	85.740000,-1.920000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
5.715	-17.600000,-64.180000,0.000000	93.040000,-30.890000,0.000000	86.190000,-4.680000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
5.850	-23.260000,-65.140000,0.000000	90.290000,-39.110000,0.000000	86.950000,-8.950000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
5.970	-28.210000,-67.050000,0.000000	89.450000,-46.280000,0.000000	87.900000,-14.180000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
6.105	-34.900000,-69.160000,0.000000	84.690000,-53.680000,0.000000	88.410000,-20.240000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
6.240	-43.620000,-70.540000,0.000000	67.790000,-60.640000,0.000000	89.230000,-26.630000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
6.375	-51.050000,-71.740000,0.000000	52.580000,-65.950000,0.000000	89.600000,-32.640000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
6.494	-57.480000,-72.470000,0.000000	34.530000,-70.490000,0.000000	89.210000,-38.200000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
6.630	-62.960000,-73.610000,0.000000	21.450000,-74.730000,0.000000	89.290000,-43.150000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
6.750	-69.270000,-74.550000,0.000000	11.080000,-77.980000,0.000000	89.410000,-47.530000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
6.885	-72.810000,-75.530000,0.000000	4.470000,-80.920000,0.000000	89.820000,-51.010000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
7.020	-76.100000,-75.820000,0.000000	-5.090000,-83.330000,0.000000	89.960000,-53.930000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
7.140	-79.160000,-76.360000,0.000000	-13.480000,-85.510000,0.000000	90.200000,-56.410000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
7.275	-82.230000,-77.200000,0.000000	-18.810000,-87.300000,0.000000	90.670000,-58.240000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
7.410	-83.950000,-77.180000,0.000000	-24.070000,-88.540000,0.000000	90.720000,-60.270000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
7.530	-85.600000,-77.810000,0.000000	-26.140000,-89.310000,0.000000	90.950000,-61.750000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
7.679	-88.780000,-77.650000,0.000000	-28.920000,-90.100000,0.000000	90.840000,-62.820000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
7.800	-89.950000,-77.570000,0.000000	-30.620000,-90.300000,0.000000	90.790000,-63.540000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
7.920	-93.210000,-78.160000,0.000000	-30.300000,-90.540000,0.000000	91.660000,-63.260000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
8.055	-94.780000,-77.960000,0.000000	-33.650000,-90.970000,0.000000	92.030000,-63.220000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
8.190	-97.020000,-77.930000,0.000000	-33.110000,-90.990000,0.000000	91.990000,-62.860000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
8.309	-95.540000,-78.480000,0.000000	-26.670000,-90.560000,0.000000	92.330000,-62.170000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
8.460	-96.940000,-77.760000,0.000000	-28.510000,-90.530000,0.000000	92.190000,-61.150000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
8.610	-97.920000,-77.520000,0.000000	-29.660000,-90.250000,0.000000	92.110000,-60.550000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
8.715	-99.290000,-77.420000,0.000000	-28.590000,-90.090000,0.000000	91.870000,-59.660000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
8.835	-98.980000,-77.420000,0.000000	-24.380000,-89.670000,0.000000	91.390000,-58.760000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
8.970	-98.880000,-77.290000,0.000000	-21.000000,-89.300000,0.000000	91.200000,-57.770000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
9.090	-99.660000,-77.700000,0.000000	-15.800000,-88.980000,0.000000	90.980000,-56.810000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
9.224	-98.530000,-77.860000,0.000000	-12.090000,-88.730000,0.000000	90.860000,-55.960000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
9.359	-98.210000,-77.170000,0.000000	-10.380000,-88.080000,0.000000	90.820000,-54.850000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
9.480	-98.650000,-76.960000,0.000000	-8.130000,-87.610000,0.000000	90.630000,-54.120000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
9.615	-97.900000,-76.700000,0.000000	-4.880000,-87.040000,0.000000	90.020000,-53.500000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
9.750	-96.240000,-76.900000,0.000000	-2.900000,-86.510000,0.000000	90.810000,-52.700000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
9.885	-96.530000,-76.230000,0.000000	-8.030000,-86.350000,0.000000	91.380000,-52.720000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
10.005	-95.910000,-76.270000,0.000000	-8.550000,-85.850000,0.000000	92.080000,-52.470000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
10.140	-94.940000,-75.640000,0.000000	-12.630000,-85.280000,0.000000	91.830000,-52.650000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
10.260	-94.440000,-75.460000,0.000000	-15.490000,-84.640000,0.000000	92.050000,-52.610000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
10.395	-93.110000,-75.590000,0.000000	-15.090000,-84.020000,0.000000	93.140000,-52.760000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
10.530	-93.500000,-74.900000,0.000000	-20.320000,-83.520000,0.000000	92.630000,-53.540000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
10.650	-92.700000,-74.880000,0.000000	-20.600000,-82.930000,0.000000	92.700000,-53.570000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
10.784	-92.470000,-74.640000,0.000000	-22.850000,-82.210000,0.000000	92.850000,-53.590000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
10.959	-90.960000,-74.240000,0.000000	-24.320000,-81.800000,0.000000	93.060000,-53.330000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
11.040	-92.290000,-73.790000,0.000000	-23.920000,-81.280000,0.000000	93.100000,-53.110000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
11.174	-90.870000,-73.840000,0.000000	-20.750000,-80.930000,0.000000	94.030000,-53.010000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
11.310	-90.910000,-73.810000,0.000000	-18.880000,-80.730000,0.000000	94.580000,-52.470000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
11.430	-91.310000,-73.620000,0.000000	-17.460000,-80.560000,0.000000	94.810000,-52.160000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
11.565	-92.010000,-73.620000,0.000000	-14.810000,-80.260000,0.000000	94.070000,-51.930000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
11.700	-91.380000,-73.980000,0.000000	-12.250000,-79.870000,0.000000	94.130000,-51.830000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
11.819	-90.550000,-73.490000,0.000000	-10.890000,-79.880000,0.000000	94.310000,-51.470000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
11.955	-90.020000,-73.240000,0.000000	-8.860000,-79.990000,0.000000	94.400000,-51.310000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
12.090	-89.130000,-73.170000,0.000000	-5.830000,-79.900000,0.000000	94.370000,-50.670000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
12.210	-88.240000,-73.270000,0.000000	-1.420000,-79.670000,0.000000	94.170000,-49.860000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
12.345	-87.040000,-73.030000,0.000000	0.650000,-79.820000,0.000000	93.660000,-49.220000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
12.480	-86.020000,-72.780000,0.000000	2.500000,-79.960000,0.000000	93.250000,-48.440000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
12.600	-84.700000,-72.920000,0.000000	4.650000,-80.020000,0.000000	92.930000,-47.700000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
12.735	-84.260000,-73.040000,0.000000	6.380000,-80.350000,0.000000	93.060000,-47.360000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
12.870	-84.890000,-73.280000,0.000000	7.420000,-80.510000,0.000000	92.830000,-47.080000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
12.990	-86.090000,-73.940000,0.000000	9.360000,-80.340000,0.000000	92.610000,-46.800000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
13.125	-85.440000,-74.180000,0.000000	10.840000,-80.640000,0.000000	92.450000,-46.520000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
13.260	-85.330000,-74.420000,0.000000	12.540000,-80.690000,0.000000	91.990000,-46.170000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
13.380	-84.970000,-74.710000,0.000000	13.250000,-80.930000,0.000000	91.480000,-45.660000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
13.515	-84.990000,-74.530000,0.000000	12.970000,-81.030000,0.000000	91.660000,-45.140000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
13.650	-84.340000,-74.500000,0.000000	14.060000,-80.990000,0.000000	90.930000,-44.900000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
13.770	-83.940000,-74.210000,0.000000	12.350000,-81.250000,0.000000	90.670000,-44.680000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
13.905	-84.610000,-74.210000,0.000000	12.710000,-81.340000,0.000000	90.530000,-44.330000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
14.040	-84.890000,-74.270000,0.000000	12.570000,-81.480000,0.000000	90.200000,-43.960000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
14.160	-85.220000,-73.900000,0.000000	11.880000,-81.580000,0.000000	89.960000,-43.830000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
14.295	-85.280000,-73.960000,0.000000	13.590000,-81.590000,0.000000	89.650000,-43.820000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
14.429	-85.280000,-73.940000,0.000000	13.520000,-81.810000,0.000000	89.710000,-43.380000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
14.550	-86.060000,-73.760000,0.000000	13.500000,-81.480000,0.000000	89.100000,-43.510000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
14.685	-85.930000,-73.510000,0.000000	12.070000,-81.400000,0.000000	89.020000,-43.750000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
14.820	-84.360000,-73.650000,0.000000	13.670000,-80.740000,0.000000	89.160000,-43.670000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
14.940	-83.200000,-73.790000,0.000000	14.500000,-80.140000,0.000000	89.270000,-43.460000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
15.075	-82.490000,-73.530000,0.000000	13.810000,-79.570000,0.000000	89.270000,-44.640000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
15.209	-83.770000,-73.440000,0.000000	11.050000,-79.780000,0.000000	89.710000,-44.780000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
15.330	-84.770000,-73.620000,0.000000	9.680000,-79.930000,0.000000	90.590000,-44.700000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
15.465	-84.730000,-73.720000,0.000000	5.290000,-80.210000,0.000000	90.410000,-45.480000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
15.600	-86.900000,-73.810000,0.000000	1.560000,-80.780000,0.000000	89.090000,-45.840000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
15.720	-88.180000,-74.200000,0.000000	0.060000,-80.830000,0.000000	90.630000,-45.060000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
15.855	-88.280000,-74.190000,0.000000	-0.730000,-80.500000,0.000000	90.800000,-43.030000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
15.990	-88.190000,-74.250000,0.000000	-3.860000,-80.360000,0.000000	91.180000,-41.460000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
16.125	-88.220000,-74.090000,0.000000	-6.310000,-79.810000,0.000000	90.980000,-36.900000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
16.245	-88.300000,-73.920000,0.000000	-9.200000,-79.940000,0.000000	90.360000,-32.260000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
16.380	-87.680000,-73.680000,0.000000	-13.090000,-79.830000,0.000000	89.400000,-26.900000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
16.500	-86.830000,-73.590000,0.000000	-17.710000,-79.800000,0.000000	88.070000,-21.050000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
16.635	-86.010000,-73.600000,0.000000	-21.530000,-79.650000,0.000000	86.880000,-14.840000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
16.770	-85.580000,-73.240000,0.000000	-27.220000,-79.750000,0.000000	85.380000,-8.650000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
16.890	-85.350000,-73.450000,0.000000	-30.530000,-79.790000,0.000000	84.290000,-2.320000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
17.025	-84.920000,-73.190000,0.000000	-31.080000,-79.610000,0.000000	82.530000,2.720000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
17.160	-84.260000,-73.280000,0.000000	-34.210000,-79.810000,0.000000	81.290000,7.390000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
17.279	-83.390000,-73.260000,0.000000	-36.680000,-79.910000,0.000000	80.440000,11.240000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
17.415	-82.660000,-73.020000,0.000000	-39.400000,-80.080000,0.000000	79.490000,14.530000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
17.550	-82.390000,-72.890000,0.000000	-42.350000,-80.130000,0.000000	78.560000,17.020000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
17.670	-81.810000,-73.000000,0.000000	-42.700000,-80.320000,0.000000	77.800000,18.920000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
17.805	-81.680000,-73.270000,0.000000	-43.850000,-80.690000,0.000000	76.900000,20.670000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
17.940	-81.560000,-73.050000,0.000000	-45.400000,-80.900000,0.000000	76.710000,21.640000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
18.060	-81.900000,-73.200000,0.000000	-46.230000,-81.370000,0.000000	76.570000,22.680000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
18.195	-81.680000,-73.010000,0.000000	-44.820000,-81.260000,0.000000	76.080000,22.400000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
18.330	-81.670000,-73.510000,0.000000	-42.330000,-81.380000,0.000000	75.480000,22.960000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
18.450	-82.390000,-73.600000,0.000000	-41.830000,-81.440000,0.000000	75.370000,22.740000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
18.600	-82.280000,-73.550000,0.000000	-40.390000,-81.180000,0.000000	75.080000,22.970000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
18.720	-82.330000,-73.520000,0.000000	-39.150000,-81.350000,0.000000	74.450000,22.450000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
18.839	-82.580000,-73.510000,0.000000	-38.880000,-81.580000,0.000000	74.650000,21.740000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
18.975	-82.670000,-73.460000,0.000000	-37.600000,-81.450000,0.000000	74.300000,20.750000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
19.109	-83.190000,-73.610000,0.000000	-35.760000,-81.290000,0.000000	74.230000,20.250000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
19.229	-83.030000,-73.650000,0.000000	-36.230000,-81.390000,0.000000	74.930000,19.460000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
19.364	-83.010000,-73.740000,0.000000	-36.810000,-81.350000,0.000000	75.600000,18.620000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
19.500	-82.600000,-73.810000,0.000000	-34.750000,-81.470000,0.000000	76.000000,17.920000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
19.620	-83.160000,-73.980000,0.000000	-35.450000,-81.550000,0.000000	76.500000,16.980000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
19.754	-83.120000,-74.200000,0.000000	-34.400000,-81.810000,0.000000	77.030000,16.410000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
19.890	-83.280000,-74.280000,0.000000	-33.370000,-82.120000,0.000000	77.520000,15.890000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
20.010	-83.840000,-74.320000,0.000000	-33.300000,-82.390000,0.000000	77.810000,15.060000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
20.145	-83.730000,-74.510000,0.000000	-34.280000,-82.650000,0.000000	78.460000,14.600000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
20.280	-83.580000,-75.010000,0.000000	-36.470000,-83.140000,0.000000	79.370000,14.030000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
20.400	-83.230000,-75.180000,0.000000	-37.670000,-83.360000,0.000000	79.970000,13.450000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
20.535	-83.240000,-75.450000,0.000000	-39.070000,-83.770000,0.000000	80.270000,12.930000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
20.670	-83.300000,-75.550000,0.000000	-39.980000,-83.940000,0.000000	80.810000,12.490000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
20.790	-83.080000,-75.780000,0.000000	-38.230000,-84.170000,0.000000	81.490000,12.150000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
20.925	-83.380000,-75.990000,0.000000	-38.320000,-84.320000,0.000000	81.700000,11.820000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
21.060	-83.390000,-75.740000,0.000000	-37.530000,-84.340000,0.000000	81.870000,11.330000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
21.180	-83.260000,-75.620000,0.000000	-36.420000,-84.280000,0.000000	81.980000,10.820000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
21.315	-82.880000,-75.460000,0.000000	-34.720000,-84.200000,0.000000	81.940000,10.560000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
