time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
1.71188	-4.620000,-73.890000,0.000000	92.970000,9.420000,0.000000	89.200000,5.600000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
1.77612	-4.980000,-73.820000,0.000000	93.030000,9.390000,0.000000	89.260000,5.630000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
1.77919	-4.880000,-73.700000,0.000000	93.050000,9.360000,0.000000	89.340000,5.530000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
1.83751	-4.770000,-73.620000,0.000000	93.130000,9.250000,0.000000	89.480000,5.600000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
1.89501	-4.630000,-73.660000,0.000000	93.270000,9.160000,0.000000	89.570000,5.600000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
1.90031	-3.470000,-73.690000,0.000000	93.390000,9.170000,0.000000	89.680000,5.610000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
1.95709	-2.800000,-73.730000,0.000000	93.670000,9.250000,0.000000	89.890000,5.750000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.01328	-2.340000,-73.720000,0.000000	94.020000,9.250000,0.000000	90.130000,5.890000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.07713	-1.230000,-73.620000,0.000000	94.290000,9.250000,0.000000	90.420000,5.850000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.08058	-0.110000,-73.580000,0.000000	94.550000,9.160000,0.000000	90.700000,5.950000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.13009	0.700000,-73.590000,0.000000	94.790000,9.110000,0.000000	90.910000,5.840000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.19680	1.190000,-73.440000,0.000000	95.040000,9.100000,0.000000	91.130000,5.940000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.25226	1.850000,-73.470000,0.000000	95.270000,9.260000,0.000000	91.460000,6.050000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.26312	2.190000,-73.410000,0.000000	95.470000,9.070000,0.000000	91.680000,5.940000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.31414	2.520000,-73.500000,0.000000	95.750000,8.890000,0.000000	91.760000,5.990000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.37716	3.070000,-73.460000,0.000000	95.920000,8.760000,0.000000	92.140000,5.770000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.43078	3.910000,-73.450000,0.000000	96.130000,8.770000,0.000000	92.330000,5.670000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.44165	4.420000,-73.340000,0.000000	96.420000,8.580000,0.000000	92.570000,5.670000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.49649	5.020000,-73.230000,0.000000	96.550000,8.580000,0.000000	92.800000,5.560000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.54763	6.330000,-73.180000,0.000000	96.810000,8.860000,0.000000	93.060000,5.900000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.61306	7.060000,-73.190000,0.000000	96.910000,8.940000,0.000000	93.130000,6.060000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.62241	7.950000,-73.130000,0.000000	96.850000,9.070000,0.000000	93.170000,6.110000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.67694	8.420000,-73.070000,0.000000	97.060000,9.030000,0.000000	93.250000,6.160000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.73026	8.590000,-73.190000,0.000000	97.030000,8.870000,0.000000	93.370000,5.980000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.79867	8.390000,-73.310000,0.000000	97.200000,8.580000,0.000000	93.550000,5.760000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.80071	7.940000,-73.480000,0.000000	97.350000,8.260000,0.000000	93.550000,5.620000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.85544	7.680000,-73.680000,0.000000	97.340000,8.060000,0.000000	93.680000,5.370000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.91828	7.850000,-73.760000,0.000000	97.340000,8.090000,0.000000	93.650000,5.440000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.97684	8.230000,-73.860000,0.000000	97.170000,8.300000,0.000000	93.580000,5.510000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
2.98185	8.630000,-73.760000,0.000000	97.070000,8.550000,0.000000	93.520000,5.590000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.02970	8.540000,-73.630000,0.000000	96.950000,8.810000,0.000000	93.430000,5.770000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.09487	8.190000,-73.590000,0.000000	96.790000,8.980000,0.000000	93.160000,5.800000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.14657	7.470000,-73.690000,0.000000	96.650000,8.860000,0.000000	92.970000,5.810000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.16038	6.790000,-73.740000,0.000000	96.630000,8.780000,0.000000	92.940000,5.680000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.21266	6.130000,-73.710000,0.000000	96.450000,8.530000,0.000000	92.880000,5.380000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.28068	5.560000,-73.710000,0.000000	96.270000,8.360000,0.000000	92.790000,5.060000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.33350	4.550000,-73.760000,0.000000	95.800000,8.320000,0.000000	92.620000,4.680000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.34061	4.210000,-73.660000,0.000000	95.520000,8.470000,0.000000	92.260000,4.900000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.39750	3.190000,-73.580000,0.000000	95.200000,8.770000,0.000000	91.950000,5.240000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.45110	2.440000,-73.610000,0.000000	94.970000,8.840000,0.000000	91.590000,5.350000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.51865	0.650000,-73.430000,0.000000	94.670000,8.670000,0.000000	91.260000,5.390000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.52116	-0.670000,-73.270000,0.000000	94.480000,8.540000,0.000000	91.090000,5.350000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.57788	-1.530000,-73.030000,0.000000	94.320000,8.600000,0.000000	91.000000,5.550000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.63059	-1.890000,-72.880000,0.000000	94.180000,8.850000,0.000000	90.960000,5.720000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.69717	-1.740000,-72.690000,0.000000	94.600000,8.870000,0.000000	90.920000,5.700000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.70192	-0.830000,-72.630000,0.000000	94.940000,8.600000,0.000000	91.250000,5.580000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.76008	1.200000,-72.300000,0.000000	95.320000,8.430000,0.000000	91.450000,5.720000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.81243	3.450000,-72.140000,0.000000	95.520000,8.290000,0.000000	91.370000,5.890000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.87701	6.120000,-71.950000,0.000000	95.630000,8.240000,0.000000	91.490000,5.660000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.88011	5.890000,-71.960000,0.000000	95.740000,7.920000,0.000000	91.520000,5.800000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.93082	5.520000,-71.880000,0.000000	95.570000,7.630000,0.000000	91.430000,5.650000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
3.99806	5.260000,-71.500000,0.000000	95.410000,7.570000,0.000000	91.590000,5.500000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.05433	5.620000,-71.280000,0.000000	95.850000,7.460000,0.000000	91.740000,5.230000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.05947	6.840000,-71.130000,0.000000	96.120000,6.920000,0.000000	91.960000,4.920000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.11317	5.770000,-71.060000,0.000000	95.760000,5.680000,0.000000	91.970000,3.410000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.17641	5.860000,-71.050000,0.000000	95.290000,4.600000,0.000000	91.680000,2.340000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.23858	5.420000,-70.890000,0.000000	95.160000,4.050000,0.000000	92.270000,2.560000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.24238	4.680000,-71.020000,0.000000	95.080000,2.790000,0.000000	92.340000,3.340000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.29678	3.490000,-71.120000,0.000000	94.730000,1.250000,0.000000	92.190000,4.060000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.34743	3.240000,-71.360000,0.000000	94.470000,-0.340000,0.000000	91.250000,3.970000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.41437	2.570000,-71.660000,0.000000	94.220000,-2.240000,0.000000	90.750000,5.180000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.42103	2.490000,-71.930000,0.000000	93.890000,-4.410000,0.000000	90.180000,6.700000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.48098	0.810000,-72.140000,0.000000	93.500000,-6.550000,0.000000	89.700000,8.230000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.53273	-0.190000,-72.220000,0.000000	93.050000,-9.160000,0.000000	89.150000,9.480000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.59795	-0.470000,-72.370000,0.000000	92.380000,-11.600000,0.000000	88.530000,10.660000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.60098	-2.080000,-72.730000,0.000000	91.690000,-14.540000,0.000000	88.230000,11.940000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.65998	-3.100000,-73.200000,0.000000	91.250000,-17.650000,0.000000	88.050000,12.930000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.71364	-4.850000,-73.760000,0.000000	91.170000,-20.970000,0.000000	87.570000,13.890000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.77161	-6.340000,-74.220000,0.000000	90.680000,-24.280000,0.000000	85.010000,13.610000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.78268	-7.130000,-74.710000,0.000000	89.170000,-27.480000,0.000000	84.490000,14.670000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.83046	-8.040000,-75.280000,0.000000	88.530000,-30.790000,0.000000	84.320000,14.970000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.89605	-10.550000,-75.790000,0.000000	87.230000,-34.050000,0.000000	83.970000,15.000000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.95078	-13.010000,-75.860000,0.000000	86.390000,-37.670000,0.000000	83.810000,15.380000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
4.96160	-15.160000,-76.400000,0.000000	85.110000,-40.890000,0.000000	83.980000,15.350000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.01400	-17.090000,-76.840000,0.000000	83.640000,-43.970000,0.000000	83.670000,15.570000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.07809	-18.200000,-77.170000,0.000000	82.810000,-47.000000,0.000000	83.220000,16.070000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.13049	-18.390000,-77.600000,0.000000	82.150000,-49.250000,0.000000	82.850000,16.550000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.14324	-20.040000,-77.900000,0.000000	81.010000,-51.590000,0.000000	82.830000,17.020000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.25550	-22.590000,-78.210000,0.000000	80.020000,-53.900000,0.000000	82.570000,16.910000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.25886	-23.780000,-78.480000,0.000000	79.250000,-55.790000,0.000000	82.540000,17.130000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.31325	-25.040000,-78.820000,0.000000	78.670000,-57.230000,0.000000	82.450000,17.270000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.32042	-26.270000,-79.090000,0.000000	77.830000,-58.210000,0.000000	81.530000,17.400000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.37892	-28.400000,-79.070000,0.000000	77.990000,-59.240000,0.000000	81.640000,17.920000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.42834	-28.000000,-79.220000,0.000000	77.520000,-59.310000,0.000000	81.600000,17.730000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.49476	-28.310000,-79.300000,0.000000	77.530000,-59.560000,0.000000	81.710000,18.320000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.50077	-28.360000,-79.030000,0.000000	77.320000,-59.170000,0.000000	81.300000,18.850000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.54991	-28.080000,-79.200000,0.000000	78.280000,-58.520000,0.000000	81.560000,19.360000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.66456	-27.120000,-78.950000,0.000000	78.350000,-57.460000,0.000000	81.100000,19.800000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.68163	-27.450000,-79.160000,0.000000	79.770000,-56.370000,0.000000	81.070000,19.590000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.68341	-26.760000,-78.970000,0.000000	80.280000,-54.720000,0.000000	80.500000,20.870000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.73069	-27.810000,-79.120000,0.000000	81.130000,-52.830000,0.000000	80.990000,20.870000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.79826	-26.480000,-78.810000,0.000000	81.740000,-50.680000,0.000000	81.400000,20.540000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.85880	-25.680000,-78.770000,0.000000	82.740000,-48.610000,0.000000	81.060000,20.530000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.86227	-27.190000,-78.640000,0.000000	83.230000,-46.280000,0.000000	81.290000,19.660000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.91216	-25.080000,-78.580000,0.000000	83.060000,-43.780000,0.000000	81.000000,18.680000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
5.97650	-24.260000,-78.260000,0.000000	83.360000,-40.830000,0.000000	81.670000,17.940000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.03036	-22.280000,-77.860000,0.000000	83.650000,-37.860000,0.000000	82.100000,17.230000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.04424	-21.190000,-77.700000,0.000000	83.920000,-34.980000,0.000000	82.600000,16.000000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.09389	-20.930000,-77.540000,0.000000	84.490000,-32.510000,0.000000	82.580000,15.680000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.15820	-21.080000,-77.620000,0.000000	85.020000,-29.600000,0.000000	82.990000,15.110000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.21776	-20.230000,-77.530000,0.000000	85.520000,-27.070000,0.000000	83.170000,14.670000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.21982	-19.090000,-77.340000,0.000000	86.000000,-24.250000,0.000000	83.170000,14.240000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.27753	-17.430000,-77.110000,0.000000	86.490000,-21.810000,0.000000	83.530000,13.600000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.32890	-16.830000,-77.070000,0.000000	87.160000,-19.610000,0.000000	84.010000,13.170000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.39528	-16.270000,-76.940000,0.000000	87.400000,-17.540000,0.000000	84.130000,12.110000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.40045	-15.550000,-76.700000,0.000000	87.870000,-15.890000,0.000000	84.450000,11.130000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.45142	-14.970000,-76.460000,0.000000	88.100000,-14.260000,0.000000	85.090000,9.950000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.51519	-13.170000,-76.120000,0.000000	88.440000,-12.580000,0.000000	85.540000,10.330000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.57740	-12.220000,-76.070000,0.000000	88.880000,-11.460000,0.000000	85.790000,10.320000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.58026	-11.190000,-76.100000,0.000000	88.840000,-11.000000,0.000000	85.750000,9.900000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.63818	-10.300000,-76.170000,0.000000	89.130000,-10.630000,0.000000	85.810000,9.510000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.69514	-9.680000,-76.210000,0.000000	89.530000,-10.670000,0.000000	85.640000,9.620000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.76048	-9.230000,-76.230000,0.000000	89.980000,-10.820000,0.000000	85.300000,10.550000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.76215	-8.640000,-76.460000,0.000000	90.520000,-11.270000,0.000000	84.940000,11.310000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.81327	-8.460000,-76.840000,0.000000	90.730000,-12.020000,0.000000	84.630000,12.160000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.88041	-6.580000,-77.050000,0.000000	91.050000,-12.860000,0.000000	84.420000,12.980000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.93655	-5.450000,-77.240000,0.000000	91.100000,-14.390000,0.000000	84.340000,13.720000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.94017	-6.760000,-77.610000,0.000000	91.410000,-16.370000,0.000000	84.360000,14.340000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
6.99661	-5.790000,-78.110000,0.000000	91.810000,-18.450000,0.000000	84.170000,14.940000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.05946	-5.820000,-78.560000,0.000000	91.860000,-20.820000,0.000000	84.030000,16.130000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.17825	-7.600000,-78.930000,0.000000	91.460000,-23.300000,0.000000	83.510000,17.050000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.18107	-8.500000,-79.120000,0.000000	90.700000,-25.680000,0.000000	82.630000,17.890000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.18404	-9.540000,-79.230000,0.000000	90.290000,-28.330000,0.000000	82.560000,18.580000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.23765	-9.590000,-79.500000,0.000000	89.640000,-30.730000,0.000000	83.070000,18.620000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.29621	-10.410000,-79.850000,0.000000	88.800000,-32.990000,0.000000	82.880000,18.170000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.30209	-10.660000,-79.900000,0.000000	87.850000,-35.200000,0.000000	82.940000,17.520000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.35920	-9.640000,-80.070000,0.000000	87.090000,-37.470000,0.000000	83.050000,16.450000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.41165	-11.380000,-80.250000,0.000000	86.650000,-39.950000,0.000000	83.770000,15.340000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.47708	-11.140000,-80.560000,0.000000	86.180000,-42.070000,0.000000	84.510000,13.760000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.48348	-11.850000,-80.790000,0.000000	85.500000,-44.070000,0.000000	84.980000,11.840000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.53726	-13.160000,-80.930000,0.000000	85.700000,-46.030000,0.000000	85.600000,9.630000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
7.59638	-16.030000,-81.080000,0.000000	85.860000,-48.080000,0.000000	86.530000,6.930000,0.000000	93.420000,9.050000,0.000000	88.970000,6.000000,0.000000
