time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
21.720	-72.280000,-85.750000,0.000000	72.250000,-81.700000,0.000000	92.560000,3.780000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
21.841	-74.460000,-85.830000,0.000000	73.630000,-81.850000,0.000000	92.720000,3.400000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
21.975	-72.240000,-85.950000,0.000000	73.860000,-81.720000,0.000000	92.820000,3.200000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
22.111	-70.020000,-86.040000,0.000000	74.550000,-81.710000,0.000000	92.970000,3.070000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
22.230	-68.690000,-86.060000,0.000000	75.460000,-81.680000,0.000000	93.040000,2.930000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
22.366	-70.280000,-86.050000,0.000000	74.740000,-81.640000,0.000000	93.110000,2.840000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
22.501	-70.860000,-85.970000,0.000000	75.670000,-81.440000,0.000000	93.080000,2.490000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
22.620	-70.430000,-86.090000,0.000000	74.530000,-81.190000,0.000000	93.100000,2.250000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
22.756	-71.690000,-85.840000,0.000000	75.510000,-81.400000,0.000000	93.180000,1.870000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
22.890	-72.820000,-85.670000,0.000000	75.370000,-81.470000,0.000000	93.500000,1.690000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
23.011	-71.760000,-85.870000,0.000000	76.910000,-81.370000,0.000000	93.650000,1.650000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
23.145	-72.550000,-86.060000,0.000000	77.570000,-81.270000,0.000000	93.620000,1.350000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
23.281	-72.560000,-86.170000,0.000000	77.430000,-81.510000,0.000000	93.460000,1.050000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
23.401	-72.670000,-86.170000,0.000000	78.560000,-81.360000,0.000000	93.520000,1.070000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
23.535	-72.210000,-86.160000,0.000000	79.260000,-81.310000,0.000000	93.620000,1.050000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
23.671	-70.630000,-86.200000,0.000000	79.350000,-80.950000,0.000000	93.700000,0.950000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
23.791	-69.660000,-85.970000,0.000000	79.990000,-80.840000,0.000000	93.850000,0.660000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
23.925	-67.990000,-86.030000,0.000000	78.870000,-80.640000,0.000000	93.960000,0.610000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
24.060	-66.810000,-85.990000,0.000000	79.130000,-80.540000,0.000000	93.920000,0.230000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
24.181	-66.450000,-85.900000,0.000000	78.860000,-80.560000,0.000000	94.060000,0.200000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
24.315	-64.950000,-85.710000,0.000000	78.430000,-80.540000,0.000000	94.070000,0.220000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
24.450	-64.740000,-85.660000,0.000000	78.450000,-80.550000,0.000000	94.060000,0.080000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
24.570	-60.670000,-85.700000,0.000000	77.670000,-80.470000,0.000000	94.050000,0.030000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
24.704	-62.350000,-85.590000,0.000000	78.240000,-80.530000,0.000000	94.080000,0.040000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
24.840	-59.930000,-85.500000,0.000000	78.340000,-80.470000,0.000000	94.010000,0.090000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
24.960	-57.860000,-85.420000,0.000000	79.660000,-79.950000,0.000000	93.690000,0.720000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
25.096	-56.410000,-85.440000,0.000000	80.710000,-78.850000,0.000000	93.210000,2.260000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
25.230	-48.140000,-85.410000,0.000000	83.020000,-76.840000,0.000000	92.470000,3.650000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
25.351	-40.680000,-85.530000,0.000000	84.770000,-74.090000,0.000000	91.900000,4.980000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
25.485	-34.950000,-85.310000,0.000000	85.870000,-70.380000,0.000000	91.740000,5.480000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
25.621	-27.140000,-84.830000,0.000000	87.300000,-66.090000,0.000000	91.210000,5.240000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
25.741	-20.910000,-84.670000,0.000000	88.880000,-61.010000,0.000000	90.590000,7.160000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
25.874	-15.640000,-83.940000,0.000000	89.130000,-54.900000,0.000000	89.890000,8.260000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
26.011	-7.820000,-82.820000,0.000000	89.640000,-48.920000,0.000000	89.860000,8.400000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
26.145	-2.370000,-81.250000,0.000000	90.570000,-44.060000,0.000000	91.680000,8.360000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
26.266	3.710000,-80.420000,0.000000	91.740000,-37.210000,0.000000	92.280000,8.790000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
26.401	8.660000,-79.580000,0.000000	92.550000,-31.360000,0.000000	92.540000,7.140000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
26.520	12.920000,-79.190000,0.000000	93.410000,-25.990000,0.000000	92.380000,6.370000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
26.656	16.790000,-78.760000,0.000000	94.180000,-21.080000,0.000000	92.250000,5.750000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
26.790	20.590000,-78.480000,0.000000	94.530000,-17.140000,0.000000	92.290000,5.140000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
26.911	23.800000,-78.470000,0.000000	94.650000,-13.800000,0.000000	92.190000,4.680000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
27.060	26.190000,-78.450000,0.000000	94.830000,-11.390000,0.000000	92.190000,4.100000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
27.181	27.880000,-78.560000,0.000000	94.960000,-9.250000,0.000000	92.100000,4.120000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
27.301	29.420000,-78.650000,0.000000	94.920000,-7.600000,0.000000	92.010000,4.020000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
27.451	29.820000,-78.690000,0.000000	94.940000,-6.460000,0.000000	91.870000,3.690000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
27.571	31.570000,-78.860000,0.000000	94.960000,-5.360000,0.000000	91.660000,3.790000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
27.691	31.300000,-78.900000,0.000000	94.840000,-4.630000,0.000000	91.510000,3.920000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
27.826	30.870000,-78.990000,0.000000	94.820000,-4.230000,0.000000	91.420000,3.790000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
27.960	30.320000,-79.150000,0.000000	94.750000,-4.160000,0.000000	91.310000,3.850000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
28.081	30.540000,-79.300000,0.000000	94.790000,-4.130000,0.000000	91.250000,3.900000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
28.230	30.420000,-79.610000,0.000000	94.740000,-4.380000,0.000000	91.160000,3.850000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
28.366	29.220000,-79.890000,0.000000	94.540000,-4.740000,0.000000	91.140000,3.890000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
28.471	28.880000,-80.020000,0.000000	94.270000,-5.120000,0.000000	91.010000,3.900000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
28.606	28.910000,-80.310000,0.000000	94.160000,-5.700000,0.000000	91.160000,3.810000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
28.741	28.370000,-80.540000,0.000000	94.010000,-6.310000,0.000000	90.990000,3.930000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
28.860	27.870000,-80.710000,0.000000	93.870000,-6.890000,0.000000	90.810000,4.030000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
28.996	27.090000,-81.030000,0.000000	93.750000,-7.420000,0.000000	90.970000,3.770000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
29.130	26.880000,-81.040000,0.000000	93.560000,-7.930000,0.000000	90.830000,3.950000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
29.251	26.970000,-81.220000,0.000000	93.460000,-8.690000,0.000000	90.900000,3.940000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
29.386	25.630000,-81.110000,0.000000	93.180000,-9.210000,0.000000	90.700000,3.880000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
29.520	24.850000,-81.090000,0.000000	93.080000,-9.910000,0.000000	90.730000,3.830000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
29.640	24.630000,-81.080000,0.000000	92.880000,-10.400000,0.000000	90.570000,3.810000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
29.775	23.770000,-80.920000,0.000000	92.760000,-10.850000,0.000000	90.540000,3.960000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
29.911	23.430000,-80.860000,0.000000	92.710000,-11.320000,0.000000	90.520000,3.960000,0.000000	92.360000,-12.070000,0.000000	91.220000,2.900000,0.000000
