time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
59.921	149.140000,6.050000,0.000000	-15.940000,-2.590000,0.000000	-171.170000,0.880000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
61.198	149.160000,6.110000,0.000000	-15.930000,-2.680000,0.000000	-171.010000,0.850000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
62.397	149.130000,6.110000,0.000000	-15.980000,-2.650000,0.000000	-170.990000,0.850000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
63.605	149.190000,6.030000,0.000000	-15.860000,-2.730000,0.000000	-171.020000,0.750000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
65.362	149.260000,6.010000,0.000000	-15.930000,-2.760000,0.000000	-171.110000,0.810000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
66.598	149.240000,5.970000,0.000000	-15.940000,-2.770000,0.000000	-171.240000,0.830000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
67.774	149.190000,5.980000,0.000000	-15.940000,-2.700000,0.000000	-171.210000,0.820000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
68.944	149.200000,5.940000,0.000000	-15.890000,-2.640000,0.000000	-171.230000,0.900000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
70.197	149.040000,5.980000,0.000000	-15.890000,-2.590000,0.000000	-171.180000,0.930000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
71.388	149.100000,5.890000,0.000000	-15.940000,-2.630000,0.000000	-171.180000,0.880000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
73.209	149.080000,5.990000,0.000000	-16.010000,-2.610000,0.000000	-171.000000,0.920000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
74.368	149.090000,5.940000,0.000000	-16.060000,-2.640000,0.000000	-171.060000,0.850000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
75.560	149.040000,5.950000,0.000000	-16.080000,-2.520000,0.000000	-171.130000,0.940000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
76.779	149.070000,5.740000,0.000000	-16.090000,-2.580000,0.000000	-171.090000,0.810000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
78.229	149.200000,5.820000,0.000000	-16.040000,-2.630000,0.000000	-171.080000,0.810000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
79.188	149.240000,5.820000,0.000000	-16.020000,-2.610000,0.000000	-171.060000,0.700000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
80.972	149.290000,5.810000,0.000000	-15.950000,-2.500000,0.000000	-171.180000,0.640000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
82.203	149.220000,5.960000,0.000000	-15.910000,-2.470000,0.000000	-171.160000,0.650000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
83.374	149.220000,6.050000,0.000000	-15.930000,-2.410000,0.000000	-171.240000,0.700000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
85.195	149.320000,5.980000,0.000000	-15.990000,-2.410000,0.000000	-171.250000,0.650000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
85.773	149.390000,6.100000,0.000000	-16.040000,-2.370000,0.000000	-171.320000,0.570000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
86.991	149.490000,6.100000,0.000000	-16.030000,-2.380000,0.000000	-171.240000,0.640000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
88.735	149.470000,6.190000,0.000000	-15.900000,-2.370000,0.000000	-171.310000,0.660000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
89.988	149.290000,6.140000,0.000000	-15.970000,-2.330000,0.000000	-171.370000,0.690000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
91.066	149.280000,6.170000,0.000000	-16.040000,-2.470000,0.000000	-171.310000,0.770000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
92.354	149.220000,6.090000,0.000000	-16.050000,-2.460000,0.000000	-171.350000,0.790000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
94.067	149.220000,6.080000,0.000000	-15.960000,-2.290000,0.000000	-171.330000,0.870000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
94.756	149.210000,6.170000,0.000000	-16.040000,-2.250000,0.000000	-171.370000,0.940000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
96.560	149.220000,6.140000,0.000000	-16.030000,-2.280000,0.000000	-171.380000,0.990000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
97.893	149.150000,6.060000,0.000000	-16.100000,-2.360000,0.000000	-171.400000,1.100000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
98.946	149.180000,6.120000,0.000000	-16.070000,-2.530000,0.000000	-171.350000,1.090000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
100.790	149.250000,6.100000,0.000000	-16.140000,-2.500000,0.000000	-171.300000,1.110000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
101.381	149.340000,6.090000,0.000000	-16.140000,-2.410000,0.000000	-171.320000,1.170000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
102.602	149.400000,6.140000,0.000000	-16.090000,-2.410000,0.000000	-171.190000,1.190000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
104.374	149.390000,6.250000,0.000000	-15.920000,-2.350000,0.000000	-171.490000,1.310000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
105.535	149.440000,6.260000,0.000000	-15.880000,-2.380000,0.000000	-171.410000,1.380000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
106.763	149.370000,6.310000,0.000000	-15.990000,-2.540000,0.000000	-171.390000,1.320000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
107.983	149.440000,6.300000,0.000000	-16.070000,-2.540000,0.000000	-171.310000,1.340000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
109.207	149.390000,6.140000,0.000000	-16.100000,-2.530000,0.000000	-171.170000,1.270000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
110.396	149.400000,6.120000,0.000000	-16.090000,-2.590000,0.000000	-171.120000,1.200000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
112.136	149.300000,6.060000,0.000000	-16.200000,-2.450000,0.000000	-171.230000,1.100000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
113.402	149.280000,6.000000,0.000000	-16.100000,-2.490000,0.000000	-171.250000,1.120000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
114.559	149.160000,6.040000,0.000000	-16.110000,-2.540000,0.000000	-171.230000,1.070000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
115.729	149.220000,6.100000,0.000000	-16.050000,-2.530000,0.000000	-171.330000,1.140000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
117.004	149.150000,6.070000,0.000000	-15.970000,-2.440000,0.000000	-171.370000,0.980000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
118.205	149.260000,6.070000,0.000000	-15.980000,-2.570000,0.000000	-171.400000,0.970000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
119.863	149.260000,6.120000,0.000000	-15.980000,-2.580000,0.000000	-171.440000,0.910000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
121.137	149.240000,6.150000,0.000000	-15.950000,-2.630000,0.000000	-171.310000,0.840000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
122.340	149.190000,6.120000,0.000000	-15.980000,-2.510000,0.000000	-171.280000,0.870000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
123.594	149.240000,6.130000,0.000000	-16.010000,-2.550000,0.000000	-171.240000,0.840000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
124.769	149.320000,6.040000,0.000000	-15.960000,-2.410000,0.000000	-171.220000,0.780000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
125.938	149.170000,5.980000,0.000000	-15.960000,-2.440000,0.000000	-171.240000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
127.790	149.110000,6.060000,0.000000	-15.910000,-2.400000,0.000000	-171.300000,0.670000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
128.954	149.220000,6.210000,0.000000	-15.950000,-2.410000,0.000000	-171.390000,0.690000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
130.226	149.210000,6.310000,0.000000	-15.940000,-2.390000,0.000000	-171.290000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
131.382	149.340000,6.350000,0.000000	-15.850000,-2.490000,0.000000	-171.270000,0.630000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
132.567	149.410000,6.370000,0.000000	-15.860000,-2.440000,0.000000	-171.200000,0.600000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
134.336	149.380000,6.390000,0.000000	-15.930000,-2.370000,0.000000	-171.230000,0.600000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
135.535	149.420000,6.300000,0.000000	-15.980000,-2.390000,0.000000	-171.210000,0.690000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
136.729	149.500000,6.280000,0.000000	-15.970000,-2.390000,0.000000	-171.170000,0.700000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
137.937	149.540000,6.350000,0.000000	-15.960000,-2.400000,0.000000	-171.180000,0.650000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
139.163	149.490000,6.370000,0.000000	-15.950000,-2.350000,0.000000	-171.110000,0.660000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
140.387	149.500000,6.390000,0.000000	-16.070000,-2.360000,0.000000	-171.120000,0.620000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
141.568	149.400000,6.330000,0.000000	-16.100000,-2.420000,0.000000	-171.000000,0.670000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
143.363	149.370000,6.200000,0.000000	-16.060000,-2.390000,0.000000	-170.890000,0.730000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
144.586	149.330000,6.150000,0.000000	-16.160000,-2.420000,0.000000	-170.960000,0.660000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
145.774	149.330000,6.070000,0.000000	-16.130000,-2.430000,0.000000	-171.060000,0.620000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
147.602	149.310000,5.990000,0.000000	-16.080000,-2.380000,0.000000	-171.100000,0.660000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
148.194	149.200000,6.050000,0.000000	-16.140000,-2.500000,0.000000	-171.200000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
149.387	149.090000,6.050000,0.000000	-16.110000,-2.510000,0.000000	-171.210000,0.770000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
151.116	149.060000,6.040000,0.000000	-16.060000,-2.520000,0.000000	-171.270000,0.840000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
152.380	149.120000,5.990000,0.000000	-16.160000,-2.610000,0.000000	-171.290000,0.900000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
153.550	149.040000,5.960000,0.000000	-16.260000,-2.620000,0.000000	-171.310000,0.910000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
154.788	149.070000,6.030000,0.000000	-16.260000,-2.610000,0.000000	-171.210000,0.910000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
155.967	149.040000,6.080000,0.000000	-16.210000,-2.650000,0.000000	-171.300000,0.880000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
157.205	149.070000,6.090000,0.000000	-16.300000,-2.640000,0.000000	-171.280000,0.820000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
158.943	149.210000,6.000000,0.000000	-16.240000,-2.750000,0.000000	-171.290000,0.950000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
160.750	149.240000,5.930000,0.000000	-16.180000,-2.690000,0.000000	-171.300000,0.980000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
161.445	149.280000,5.960000,0.000000	-16.150000,-2.620000,0.000000	-171.240000,0.990000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
162.596	149.230000,5.980000,0.000000	-16.210000,-2.480000,0.000000	-171.220000,1.150000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
163.786	149.180000,5.900000,0.000000	-16.160000,-2.520000,0.000000	-171.300000,1.030000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
164.887	149.190000,5.760000,0.000000	-16.140000,-2.590000,0.000000	-171.190000,1.040000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
166.789	149.250000,5.840000,0.000000	-16.160000,-2.620000,0.000000	-171.140000,1.000000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
167.966	149.120000,5.940000,0.000000	-16.200000,-2.630000,0.000000	-171.150000,0.930000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
169.193	149.120000,5.990000,0.000000	-16.220000,-2.630000,0.000000	-171.090000,0.940000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
170.370	149.120000,6.030000,0.000000	-16.180000,-2.680000,0.000000	-171.130000,0.870000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
171.569	149.230000,5.890000,0.000000	-16.120000,-2.680000,0.000000	-171.050000,0.940000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
172.738	149.260000,5.970000,0.000000	-16.170000,-2.810000,0.000000	-171.090000,1.090000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
174.597	149.150000,5.950000,0.000000	-16.110000,-2.820000,0.000000	-171.100000,1.110000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
175.732	149.090000,6.100000,0.000000	-16.090000,-2.770000,0.000000	-171.170000,1.070000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
176.890	149.150000,6.110000,0.000000	-16.040000,-2.810000,0.000000	-171.180000,1.110000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
178.191	149.190000,6.180000,0.000000	-15.980000,-2.760000,0.000000	-171.240000,1.130000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
179.398	149.170000,6.290000,0.000000	-15.930000,-2.710000,0.000000	-171.280000,1.110000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
180.532	149.200000,6.300000,0.000000	-15.960000,-2.740000,0.000000	-171.240000,1.120000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
182.308	149.280000,6.280000,0.000000	-15.980000,-2.790000,0.000000	-171.270000,1.050000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
183.590	149.250000,6.290000,0.000000	-16.010000,-2.750000,0.000000	-171.190000,0.920000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
185.370	149.280000,6.370000,0.000000	-15.960000,-2.710000,0.000000	-171.220000,0.910000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
186.590	149.250000,6.220000,0.000000	-16.010000,-2.740000,0.000000	-171.140000,0.930000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
187.163	149.240000,6.150000,0.000000	-16.030000,-2.760000,0.000000	-171.100000,0.760000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
188.380	149.280000,6.190000,0.000000	-16.040000,-2.700000,0.000000	-171.220000,0.720000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
190.192	149.170000,6.240000,0.000000	-16.170000,-2.690000,0.000000	-171.230000,0.740000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
191.390	149.270000,6.280000,0.000000	-16.140000,-2.730000,0.000000	-171.250000,0.730000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
192.551	149.320000,6.240000,0.000000	-16.010000,-2.620000,0.000000	-171.150000,0.700000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
193.751	149.270000,6.220000,0.000000	-16.060000,-2.570000,0.000000	-171.150000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
194.989	149.300000,6.080000,0.000000	-16.010000,-2.410000,0.000000	-171.210000,0.700000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
196.207	149.230000,6.120000,0.000000	-15.920000,-2.400000,0.000000	-171.230000,0.730000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
197.866	149.260000,6.070000,0.000000	-16.070000,-2.370000,0.000000	-171.250000,0.750000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
199.191	149.100000,6.110000,0.000000	-16.000000,-2.380000,0.000000	-171.090000,0.760000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
200.378	149.100000,6.100000,0.000000	-15.990000,-2.370000,0.000000	-171.100000,0.760000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
201.549	149.030000,6.130000,0.000000	-16.060000,-2.430000,0.000000	-171.150000,0.760000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
202.786	149.070000,6.150000,0.000000	-16.070000,-2.380000,0.000000	-171.210000,0.820000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
203.890	148.960000,6.120000,0.000000	-16.050000,-2.400000,0.000000	-171.270000,0.720000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
205.741	148.920000,6.180000,0.000000	-16.030000,-2.340000,0.000000	-171.330000,0.670000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
206.985	148.970000,6.110000,0.000000	-15.960000,-2.260000,0.000000	-171.300000,0.590000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
208.204	149.020000,6.130000,0.000000	-15.960000,-2.260000,0.000000	-171.180000,0.580000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
209.369	149.010000,6.090000,0.000000	-15.990000,-2.290000,0.000000	-171.260000,0.620000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
210.595	149.140000,6.000000,0.000000	-16.080000,-2.270000,0.000000	-171.310000,0.600000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
