time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
0.84619	-2.730000,-79.080000,0.000000	91.270000,5.010000,0.000000	85.720000,6.500000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
0.89464	-3.070000,-79.080000,0.000000	91.260000,4.920000,0.000000	85.770000,6.360000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
0.94390	-3.190000,-79.030000,0.000000	91.300000,4.810000,0.000000	85.780000,6.210000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
0.98372	-3.100000,-78.980000,0.000000	91.280000,4.800000,0.000000	85.750000,6.280000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.03372	-3.140000,-78.980000,0.000000	91.290000,4.860000,0.000000	85.710000,6.400000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.07859	-2.870000,-78.930000,0.000000	91.260000,4.980000,0.000000	85.680000,6.460000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.12365	-3.000000,-78.870000,0.000000	91.230000,4.990000,0.000000	85.720000,6.450000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.16805	-2.940000,-78.910000,0.000000	91.220000,4.960000,0.000000	85.730000,6.430000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.21475	-3.070000,-78.930000,0.000000	91.210000,4.920000,0.000000	85.680000,6.420000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.24780	-3.130000,-78.930000,0.000000	91.220000,4.870000,0.000000	85.660000,6.360000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.39293	-3.090000,-78.970000,0.000000	91.170000,4.860000,0.000000	85.710000,6.350000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.39575	-3.080000,-78.980000,0.000000	91.180000,4.840000,0.000000	85.710000,6.340000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.39799	-3.100000,-78.900000,0.000000	91.210000,4.790000,0.000000	85.790000,6.290000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.52221	-2.750000,-78.900000,0.000000	91.220000,4.760000,0.000000	85.790000,6.340000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.52462	-2.610000,-78.900000,0.000000	91.200000,4.750000,0.000000	85.750000,6.310000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.56050	-3.150000,-78.900000,0.000000	91.250000,4.730000,0.000000	85.650000,6.220000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.57567	-2.930000,-78.950000,0.000000	91.320000,4.730000,0.000000	85.600000,6.440000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.62761	-2.360000,-79.000000,0.000000	91.460000,4.710000,0.000000	85.720000,6.230000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.75309	-1.510000,-79.100000,0.000000	91.610000,4.480000,0.000000	85.950000,6.050000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.75522	-0.280000,-79.040000,0.000000	91.760000,4.470000,0.000000	86.040000,6.140000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.75753	1.160000,-78.980000,0.000000	91.690000,4.480000,0.000000	86.050000,6.150000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.81040	1.820000,-78.840000,0.000000	91.490000,4.470000,0.000000	86.030000,5.860000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.86123	2.710000,-78.920000,0.000000	91.460000,4.510000,0.000000	85.940000,6.190000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.92788	2.950000,-78.910000,0.000000	91.350000,4.200000,0.000000	85.870000,5.790000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.93514	2.640000,-78.930000,0.000000	91.230000,3.660000,0.000000	85.760000,5.340000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
1.99422	2.300000,-78.820000,0.000000	90.970000,2.890000,0.000000	85.830000,5.070000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.04359	2.020000,-78.790000,0.000000	90.490000,2.160000,0.000000	86.040000,5.010000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.10983	2.460000,-78.830000,0.000000	90.050000,1.120000,0.000000	86.070000,4.400000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.11620	1.280000,-78.840000,0.000000	89.860000,0.080000,0.000000	86.170000,4.870000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.17098	-0.110000,-78.910000,0.000000	89.670000,-1.460000,0.000000	86.120000,5.600000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.22824	-0.420000,-79.010000,0.000000	89.410000,-3.040000,0.000000	85.640000,6.450000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.29423	-1.400000,-79.140000,0.000000	89.280000,-4.900000,0.000000	84.920000,7.040000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.29660	-1.770000,-79.230000,0.000000	89.250000,-7.100000,0.000000	84.250000,8.210000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.34410	-2.630000,-79.220000,0.000000	88.730000,-9.300000,0.000000	83.670000,9.540000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.40963	-2.200000,-79.560000,0.000000	88.800000,-12.100000,0.000000	83.040000,9.450000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.46032	-4.460000,-79.820000,0.000000	88.730000,-15.090000,0.000000	82.340000,11.110000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.47641	-7.310000,-79.850000,0.000000	88.930000,-18.100000,0.000000	81.760000,13.030000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.52863	-9.030000,-80.140000,0.000000	88.680000,-21.010000,0.000000	81.320000,14.720000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.59402	-9.150000,-80.420000,0.000000	88.160000,-24.100000,0.000000	80.800000,16.440000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.64666	-10.710000,-80.500000,0.000000	87.610000,-27.260000,0.000000	80.450000,17.940000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.65465	-11.260000,-80.660000,0.000000	86.450000,-30.520000,0.000000	80.160000,19.440000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.71127	-14.000000,-80.690000,0.000000	85.200000,-33.860000,0.000000	80.060000,21.080000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.77363	-15.240000,-80.950000,0.000000	83.830000,-37.080000,0.000000	80.060000,22.670000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.77634	-17.540000,-81.130000,0.000000	82.140000,-40.350000,0.000000	80.050000,24.090000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.82944	-19.840000,-81.120000,0.000000	80.350000,-43.750000,0.000000	79.960000,25.380000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.89388	-21.120000,-81.250000,0.000000	78.740000,-46.790000,0.000000	79.890000,26.570000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
2.94464	-23.330000,-81.390000,0.000000	77.850000,-49.640000,0.000000	79.920000,27.940000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.01296	-24.030000,-81.620000,0.000000	76.710000,-52.240000,0.000000	79.870000,28.870000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.01808	-26.110000,-81.670000,0.000000	76.310000,-54.480000,0.000000	79.730000,29.700000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.06397	-26.230000,-81.630000,0.000000	75.500000,-56.480000,0.000000	79.740000,30.700000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.12816	-29.110000,-81.720000,0.000000	75.570000,-58.190000,0.000000	79.900000,31.450000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.19313	-29.250000,-81.700000,0.000000	74.880000,-59.510000,0.000000	79.500000,31.950000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.19465	-31.210000,-81.820000,0.000000	74.860000,-60.150000,0.000000	79.630000,32.360000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.24376	-29.790000,-81.810000,0.000000	74.930000,-60.820000,0.000000	78.550000,33.320000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.31108	-30.420000,-81.710000,0.000000	75.390000,-61.000000,0.000000	78.640000,33.530000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.36209	-29.430000,-81.470000,0.000000	74.860000,-61.120000,0.000000	77.090000,34.450000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.37615	-30.400000,-81.230000,0.000000	75.240000,-60.660000,0.000000	77.140000,34.580000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.42837	-29.590000,-81.290000,0.000000	75.840000,-60.380000,0.000000	76.550000,35.850000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.49373	-29.910000,-81.250000,0.000000	76.600000,-59.360000,0.000000	76.450000,35.880000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.54429	-26.900000,-81.300000,0.000000	77.730000,-58.200000,0.000000	75.830000,37.280000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.55669	-28.390000,-81.330000,0.000000	78.660000,-57.050000,0.000000	76.020000,37.130000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.61152	-27.480000,-81.260000,0.000000	79.400000,-55.180000,0.000000	75.500000,37.610000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.66160	-27.600000,-81.380000,0.000000	80.480000,-53.170000,0.000000	75.870000,37.730000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.72751	-26.200000,-81.270000,0.000000	80.890000,-51.020000,0.000000	76.210000,36.650000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.73561	-23.400000,-81.160000,0.000000	81.650000,-48.560000,0.000000	76.220000,35.930000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.79404	-24.890000,-81.060000,0.000000	82.180000,-46.380000,0.000000	76.620000,33.790000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.84518	-22.990000,-80.630000,0.000000	82.450000,-44.210000,0.000000	76.730000,32.120000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.91086	-22.430000,-80.280000,0.000000	82.900000,-41.980000,0.000000	77.600000,30.610000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.91573	-20.420000,-80.080000,0.000000	83.480000,-39.400000,0.000000	78.110000,28.860000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
3.97453	-19.030000,-79.960000,0.000000	83.880000,-36.810000,0.000000	78.490000,27.720000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.02817	-18.950000,-79.990000,0.000000	84.530000,-34.480000,0.000000	79.180000,26.200000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.09220	-16.480000,-79.930000,0.000000	85.160000,-31.790000,0.000000	79.400000,25.090000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.09511	-15.840000,-79.820000,0.000000	85.600000,-29.690000,0.000000	79.770000,23.630000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.15249	-14.320000,-79.690000,0.000000	86.020000,-27.510000,0.000000	80.400000,22.310000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.21095	-12.360000,-79.470000,0.000000	86.620000,-25.490000,0.000000	80.680000,20.980000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.26081	-11.180000,-79.340000,0.000000	87.100000,-23.690000,0.000000	81.090000,19.630000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.28206	-9.030000,-79.150000,0.000000	87.380000,-22.110000,0.000000	81.860000,18.790000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.33340	-7.700000,-79.010000,0.000000	87.820000,-21.030000,0.000000	82.380000,17.340000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.39422	-6.540000,-78.860000,0.000000	88.220000,-20.080000,0.000000	82.630000,16.590000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.44479	-5.380000,-78.750000,0.000000	88.620000,-19.400000,0.000000	82.570000,15.890000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.45560	-3.360000,-78.710000,0.000000	88.980000,-19.010000,0.000000	82.460000,16.060000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.50947	-1.750000,-78.720000,0.000000	89.250000,-18.710000,0.000000	82.270000,16.420000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.56776	0.120000,-78.720000,0.000000	89.640000,-18.980000,0.000000	82.000000,17.030000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.62768	0.090000,-78.740000,0.000000	90.170000,-19.750000,0.000000	81.770000,17.620000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.63506	1.880000,-78.620000,0.000000	90.760000,-20.490000,0.000000	81.650000,18.490000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.69570	1.460000,-78.730000,0.000000	90.940000,-21.910000,0.000000	81.470000,19.210000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.74865	0.490000,-78.840000,0.000000	91.430000,-23.650000,0.000000	81.500000,19.750000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.81296	0.260000,-79.040000,0.000000	91.520000,-25.430000,0.000000	81.460000,20.750000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.81545	1.710000,-79.400000,0.000000	91.670000,-27.550000,0.000000	81.340000,21.350000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.86621	2.350000,-79.630000,0.000000	90.930000,-29.950000,0.000000	81.300000,21.690000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.92719	1.890000,-80.140000,0.000000	90.430000,-32.580000,0.000000	81.260000,22.160000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.99378	2.410000,-80.410000,0.000000	89.210000,-35.280000,0.000000	81.650000,23.010000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
4.99651	-0.720000,-80.570000,0.000000	87.910000,-38.080000,0.000000	82.050000,23.880000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.04424	-4.040000,-80.910000,0.000000	86.990000,-40.860000,0.000000	82.240000,24.830000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.10945	-5.790000,-81.030000,0.000000	85.320000,-43.640000,0.000000	82.780000,25.760000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.16711	-8.730000,-81.190000,0.000000	82.670000,-46.670000,0.000000	83.190000,26.760000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.17592	-10.520000,-81.520000,0.000000	80.460000,-49.430000,0.000000	84.370000,27.550000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.22836	-14.270000,-81.640000,0.000000	78.140000,-52.020000,0.000000	84.990000,28.530000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.29219	-16.590000,-81.900000,0.000000	76.570000,-54.360000,0.000000	85.370000,29.020000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.35331	-20.780000,-82.190000,0.000000	74.980000,-56.360000,0.000000	85.540000,29.850000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.35520	-24.420000,-82.260000,0.000000	73.610000,-58.080000,0.000000	85.510000,30.300000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.41021	-26.390000,-82.260000,0.000000	72.800000,-59.160000,0.000000	85.520000,31.040000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.46302	-28.950000,-82.370000,0.000000	72.650000,-60.110000,0.000000	85.030000,31.940000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.52884	-30.950000,-82.680000,0.000000	72.750000,-60.660000,0.000000	84.560000,32.790000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.53493	-33.550000,-82.980000,0.000000	73.620000,-61.090000,0.000000	83.920000,33.120000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.59437	-34.320000,-82.970000,0.000000	73.090000,-60.840000,0.000000	82.820000,33.950000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.64981	-35.990000,-83.110000,0.000000	73.800000,-60.050000,0.000000	82.450000,34.040000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.71137	-31.870000,-83.000000,0.000000	73.740000,-58.570000,0.000000	80.980000,34.680000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.71613	-32.310000,-83.070000,0.000000	75.180000,-57.220000,0.000000	80.570000,34.800000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.76410	-32.700000,-82.990000,0.000000	76.120000,-55.620000,0.000000	79.590000,35.320000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.82715	-32.720000,-82.870000,0.000000	77.240000,-53.540000,0.000000	79.390000,34.630000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.89548	-28.980000,-82.720000,0.000000	78.290000,-50.800000,0.000000	78.990000,34.050000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.89767	-29.520000,-82.680000,0.000000	79.180000,-48.000000,0.000000	79.280000,32.430000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
5.94405	-26.870000,-82.430000,0.000000	79.860000,-45.720000,0.000000	79.540000,30.450000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.01147	-24.470000,-81.950000,0.000000	80.150000,-43.220000,0.000000	79.540000,29.270000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.06646	-24.150000,-81.690000,0.000000	80.700000,-40.750000,0.000000	80.200000,27.330000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.07546	-20.810000,-81.290000,0.000000	81.570000,-37.910000,0.000000	80.260000,25.770000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.12680	-21.540000,-81.180000,0.000000	82.200000,-35.220000,0.000000	80.190000,24.850000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.18414	-21.440000,-81.180000,0.000000	83.030000,-32.430000,0.000000	80.570000,23.490000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.25047	-18.520000,-81.130000,0.000000	83.550000,-29.450000,0.000000	80.720000,22.740000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.25517	-17.830000,-80.940000,0.000000	83.990000,-26.850000,0.000000	80.850000,22.220000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.31111	-15.900000,-80.770000,0.000000	84.350000,-24.050000,0.000000	80.860000,21.920000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.36084	-14.570000,-80.670000,0.000000	84.730000,-21.600000,0.000000	80.770000,20.980000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.42751	-14.410000,-80.560000,0.000000	85.060000,-19.240000,0.000000	80.760000,20.240000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.43498	-13.300000,-80.580000,0.000000	85.450000,-16.920000,0.000000	80.810000,19.250000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.49464	-12.610000,-80.620000,0.000000	85.500000,-14.970000,0.000000	80.420000,18.210000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.54465	-11.590000,-80.580000,0.000000	85.710000,-12.870000,0.000000	80.670000,17.830000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.61085	-10.560000,-80.590000,0.000000	86.110000,-10.800000,0.000000	80.850000,17.580000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.61509	-8.610000,-80.580000,0.000000	86.360000,-8.780000,0.000000	80.750000,17.070000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.66065	-6.800000,-80.580000,0.000000	86.560000,-6.810000,0.000000	80.690000,16.740000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.72886	-5.460000,-80.460000,0.000000	86.870000,-5.400000,0.000000	80.820000,16.450000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.79277	-4.340000,-80.400000,0.000000	87.210000,-4.030000,0.000000	80.890000,16.270000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.79518	-2.280000,-80.380000,0.000000	87.410000,-2.820000,0.000000	81.150000,15.400000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.90588	-0.580000,-80.210000,0.000000	87.780000,-2.110000,0.000000	81.560000,14.470000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.91516	0.480000,-80.150000,0.000000	88.060000,-1.620000,0.000000	81.910000,13.570000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
6.91735	1.090000,-80.110000,0.000000	88.340000,-1.030000,0.000000	82.290000,13.000000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.01500	1.110000,-79.920000,0.000000	88.580000,-0.230000,0.000000	82.760000,12.710000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.03487	1.340000,-79.760000,0.000000	88.670000,0.270000,0.000000	82.670000,12.390000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.09192	2.140000,-79.570000,0.000000	88.790000,0.670000,0.000000	82.410000,11.750000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.14387	3.270000,-79.560000,0.000000	88.740000,0.570000,0.000000	82.470000,11.650000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.15507	3.210000,-79.420000,0.000000	88.940000,0.260000,0.000000	82.440000,11.670000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.21035	4.380000,-79.420000,0.000000	89.300000,-0.330000,0.000000	82.070000,11.810000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.26050	5.280000,-79.450000,0.000000	89.440000,-1.160000,0.000000	81.810000,12.040000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.32732	4.460000,-79.490000,0.000000	89.670000,-2.420000,0.000000	81.490000,12.560000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.33488	3.740000,-79.500000,0.000000	89.980000,-4.000000,0.000000	81.360000,13.130000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.39347	4.270000,-79.540000,0.000000	90.350000,-5.380000,0.000000	81.350000,14.050000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.44565	3.490000,-79.520000,0.000000	90.610000,-7.010000,0.000000	81.220000,14.880000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.51060	3.740000,-79.490000,0.000000	90.770000,-9.010000,0.000000	80.930000,15.680000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
7.51457	3.730000,-79.560000,0.000000	90.890000,-11.070000,0.000000	80.930000,16.240000,0.000000	91.330000,4.980000,0.000000	85.890000,6.610000,0.000000
