time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
17.464	149.320000,5.880000,0.000000	-21.630000,-4.470000,0.000000	-167.580000,0.310000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
18.663	149.360000,5.910000,0.000000	-21.590000,-4.480000,0.000000	-167.460000,0.370000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
19.867	149.340000,5.930000,0.000000	-21.490000,-4.420000,0.000000	-167.350000,0.350000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
21.641	149.350000,5.870000,0.000000	-21.550000,-4.440000,0.000000	-167.290000,0.420000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
22.283	149.350000,5.840000,0.000000	-21.540000,-4.320000,0.000000	-167.310000,0.270000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
24.020	149.420000,5.860000,0.000000	-21.530000,-4.360000,0.000000	-167.150000,0.230000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
25.264	149.430000,5.860000,0.000000	-21.580000,-4.320000,0.000000	-167.160000,0.150000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
26.426	149.340000,5.840000,0.000000	-21.510000,-4.430000,0.000000	-167.160000,0.230000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
27.539	149.420000,5.960000,0.000000	-21.590000,-4.420000,0.000000	-167.050000,0.320000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
28.807	149.340000,6.110000,0.000000	-21.650000,-4.480000,0.000000	-167.120000,0.240000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
30.027	149.330000,6.230000,0.000000	-21.630000,-4.470000,0.000000	-167.210000,0.170000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
31.205	149.250000,6.210000,0.000000	-21.650000,-4.450000,0.000000	-167.210000,0.070000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
33.035	149.190000,6.320000,0.000000	-21.540000,-4.300000,0.000000	-167.300000,0.040000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
34.284	149.130000,6.340000,0.000000	-21.630000,-4.370000,0.000000	-167.270000,0.130000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
35.474	149.090000,6.400000,0.000000	-21.540000,-4.390000,0.000000	-167.290000,0.080000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
36.631	149.110000,6.340000,0.000000	-21.530000,-4.440000,0.000000	-167.310000,0.100000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
37.862	149.120000,6.210000,0.000000	-21.540000,-4.420000,0.000000	-167.310000,0.140000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
39.642	149.090000,6.190000,0.000000	-21.520000,-4.480000,0.000000	-167.300000,0.160000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
40.867	149.040000,6.200000,0.000000	-21.580000,-4.430000,0.000000	-167.310000,0.200000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
42.076	149.120000,6.220000,0.000000	-21.590000,-4.420000,0.000000	-167.250000,0.280000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
43.225	149.150000,6.220000,0.000000	-21.650000,-4.350000,0.000000	-167.340000,0.330000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
44.474	149.130000,6.260000,0.000000	-21.730000,-4.310000,0.000000	-167.390000,0.360000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
46.272	149.070000,6.350000,0.000000	-21.740000,-4.390000,0.000000	-167.360000,0.380000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
46.874	149.220000,6.360000,0.000000	-21.730000,-4.360000,0.000000	-167.290000,0.390000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
49.263	149.340000,6.290000,0.000000	-21.760000,-4.350000,0.000000	-167.310000,0.370000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
49.814	149.360000,6.200000,0.000000	-21.790000,-4.420000,0.000000	-167.360000,0.390000,0.000000	-21.680000,-4.370000,0.000000	-167.110000,0.570000,0.000000
