time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
0.86195	9.080000,-83.250000,0.000000	91.570000,7.820000,0.000000	89.390000,-12.290000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
0.90827	8.910000,-83.220000,0.000000	91.550000,7.920000,0.000000	89.390000,-12.320000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
0.94922	8.540000,-83.150000,0.000000	91.520000,7.930000,0.000000	89.390000,-12.320000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
0.99550	8.120000,-83.170000,0.000000	91.530000,7.900000,0.000000	89.390000,-12.270000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.04278	8.160000,-83.100000,0.000000	91.530000,7.930000,0.000000	89.370000,-12.250000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.08632	8.040000,-83.050000,0.000000	91.460000,7.910000,0.000000	89.330000,-12.220000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.12549	7.710000,-83.020000,0.000000	91.420000,7.920000,0.000000	89.340000,-12.220000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.17638	7.120000,-83.000000,0.000000	91.430000,7.840000,0.000000	89.320000,-12.180000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.21321	6.430000,-82.970000,0.000000	91.440000,7.710000,0.000000	89.380000,-12.210000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.26589	6.100000,-82.970000,0.000000	91.500000,7.550000,0.000000	89.410000,-12.320000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.31006	5.620000,-82.990000,0.000000	91.560000,7.480000,0.000000	89.420000,-12.370000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.36895	5.690000,-82.920000,0.000000	91.590000,7.420000,0.000000	89.470000,-12.400000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.43197	5.680000,-82.900000,0.000000	91.590000,7.390000,0.000000	89.510000,-12.440000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.49100	6.040000,-82.950000,0.000000	91.570000,7.420000,0.000000	89.530000,-12.460000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.49349	6.250000,-82.970000,0.000000	91.610000,7.420000,0.000000	89.560000,-12.430000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.60843	5.710000,-82.920000,0.000000	91.630000,7.380000,0.000000	89.600000,-12.470000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.61393	5.060000,-82.920000,0.000000	91.630000,7.290000,0.000000	89.620000,-12.590000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.67108	4.360000,-82.900000,0.000000	91.630000,7.220000,0.000000	89.650000,-12.660000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.67580	3.910000,-82.890000,0.000000	91.560000,7.210000,0.000000	89.640000,-12.680000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.72560	3.590000,-82.900000,0.000000	91.560000,7.160000,0.000000	89.600000,-12.610000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.79329	3.850000,-82.870000,0.000000	91.560000,7.080000,0.000000	89.650000,-12.670000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.84336	3.950000,-82.890000,0.000000	91.610000,7.030000,0.000000	89.640000,-12.790000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.85348	3.740000,-82.890000,0.000000	91.540000,6.960000,0.000000	89.700000,-12.840000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.97122	3.940000,-82.840000,0.000000	91.570000,6.920000,0.000000	89.670000,-12.870000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
1.97339	3.940000,-82.830000,0.000000	91.560000,6.900000,0.000000	89.640000,-12.900000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.02715	4.380000,-82.810000,0.000000	91.610000,6.890000,0.000000	89.670000,-12.890000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.03368	4.600000,-82.720000,0.000000	91.600000,6.920000,0.000000	89.730000,-12.880000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.09155	6.120000,-82.480000,0.000000	91.760000,7.200000,0.000000	89.910000,-12.980000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.14309	7.660000,-82.040000,0.000000	91.800000,7.430000,0.000000	90.150000,-13.160000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.21066	7.850000,-81.700000,0.000000	91.910000,7.230000,0.000000	90.270000,-13.450000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.21395	6.830000,-81.460000,0.000000	92.120000,6.560000,0.000000	90.410000,-13.860000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.33036	5.160000,-81.310000,0.000000	92.130000,5.520000,0.000000	90.350000,-14.600000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.33322	3.610000,-81.280000,0.000000	92.290000,4.430000,0.000000	89.980000,-14.820000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.44228	2.240000,-81.230000,0.000000	92.360000,3.590000,0.000000	90.330000,-14.580000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.51305	1.330000,-81.180000,0.000000	92.160000,2.900000,0.000000	90.490000,-13.970000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.51578	0.960000,-81.000000,0.000000	92.040000,1.580000,0.000000	90.820000,-13.960000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.51803	0.690000,-80.820000,0.000000	92.020000,0.050000,0.000000	90.410000,-14.650000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.56033	-0.680000,-80.850000,0.000000	92.450000,-1.420000,0.000000	90.180000,-14.560000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.57369	-1.140000,-80.740000,0.000000	92.530000,-3.060000,0.000000	90.010000,-13.630000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.63132	-1.960000,-80.640000,0.000000	92.640000,-5.200000,0.000000	89.600000,-12.470000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.68664	-2.010000,-80.540000,0.000000	92.790000,-7.410000,0.000000	89.250000,-11.090000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.74246	-1.560000,-80.500000,0.000000	93.120000,-9.780000,0.000000	89.040000,-9.640000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.75360	-2.750000,-80.400000,0.000000	93.180000,-12.450000,0.000000	88.700000,-7.910000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.81003	-3.850000,-80.490000,0.000000	93.040000,-15.300000,0.000000	88.430000,-6.290000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.87176	-4.580000,-80.610000,0.000000	92.960000,-18.070000,0.000000	90.060000,-3.770000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.92710	-4.250000,-80.650000,0.000000	92.200000,-20.840000,0.000000	90.410000,-1.770000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.93389	-4.330000,-80.680000,0.000000	91.820000,-24.170000,0.000000	89.890000,-0.180000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
2.99053	-4.630000,-80.870000,0.000000	91.240000,-27.530000,0.000000	89.460000,1.280000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.04284	-6.280000,-81.060000,0.000000	90.700000,-30.940000,0.000000	89.040000,2.860000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.15518	-6.880000,-81.220000,0.000000	89.770000,-34.220000,0.000000	88.730000,4.370000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.15802	-7.580000,-81.420000,0.000000	88.950000,-37.550000,0.000000	88.550000,5.840000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.17117	-7.840000,-81.650000,0.000000	87.750000,-40.840000,0.000000	88.330000,6.980000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.23042	-10.480000,-81.850000,0.000000	86.610000,-44.310000,0.000000	88.200000,7.870000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.29151	-13.990000,-81.850000,0.000000	85.510000,-47.720000,0.000000	88.380000,8.660000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.29377	-17.120000,-82.060000,0.000000	84.130000,-51.060000,0.000000	88.630000,9.220000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.34228	-19.120000,-82.220000,0.000000	82.520000,-54.260000,0.000000	88.610000,10.000000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.40954	-21.940000,-82.490000,0.000000	81.180000,-57.180000,0.000000	88.710000,10.470000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.46974	-24.220000,-82.520000,0.000000	79.960000,-59.870000,0.000000	88.520000,10.910000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.47464	-26.570000,-82.730000,0.000000	79.220000,-62.140000,0.000000	88.340000,11.570000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.52740	-27.290000,-82.790000,0.000000	78.220000,-63.930000,0.000000	88.230000,12.140000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.59224	-29.270000,-82.780000,0.000000	77.770000,-65.610000,0.000000	88.180000,12.750000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.64470	-30.720000,-82.770000,0.000000	77.300000,-67.120000,0.000000	87.800000,12.850000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.65399	-32.670000,-82.740000,0.000000	77.370000,-68.240000,0.000000	87.910000,13.070000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.71048	-33.880000,-82.680000,0.000000	77.620000,-69.060000,0.000000	87.900000,13.480000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.76057	-34.140000,-82.720000,0.000000	77.790000,-69.380000,0.000000	87.930000,13.740000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.82498	-35.990000,-82.720000,0.000000	78.400000,-69.550000,0.000000	87.830000,14.430000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.83330	-34.390000,-82.630000,0.000000	78.640000,-69.150000,0.000000	87.660000,14.360000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.89167	-35.480000,-82.600000,0.000000	79.790000,-68.980000,0.000000	87.780000,14.840000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
3.94159	-33.710000,-82.410000,0.000000	79.900000,-68.370000,0.000000	87.740000,14.860000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.01161	-36.000000,-82.360000,0.000000	81.340000,-67.770000,0.000000	87.970000,15.040000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.01506	-34.250000,-82.220000,0.000000	82.080000,-66.670000,0.000000	87.630000,15.350000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.06618	-35.160000,-82.300000,0.000000	83.070000,-65.490000,0.000000	88.010000,15.250000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.12579	-33.240000,-82.190000,0.000000	83.880000,-64.030000,0.000000	87.620000,15.650000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.18801	-33.970000,-82.220000,0.000000	84.940000,-62.480000,0.000000	87.560000,15.940000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.19371	-34.040000,-82.310000,0.000000	85.450000,-60.420000,0.000000	87.370000,16.050000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.24264	-32.850000,-82.440000,0.000000	86.220000,-58.040000,0.000000	87.560000,15.490000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.30879	-29.110000,-82.280000,0.000000	86.700000,-55.830000,0.000000	87.240000,14.660000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.37114	-29.290000,-82.330000,0.000000	87.120000,-53.520000,0.000000	87.150000,14.340000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.37377	-28.940000,-82.040000,0.000000	87.580000,-51.150000,0.000000	87.230000,12.480000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.43148	-25.530000,-81.780000,0.000000	88.060000,-48.560000,0.000000	86.750000,11.040000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.49050	-25.330000,-81.700000,0.000000	88.450000,-46.150000,0.000000	86.690000,9.560000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.54346	-22.840000,-81.590000,0.000000	88.690000,-43.400000,0.000000	86.500000,8.390000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.55393	-21.150000,-81.450000,0.000000	89.060000,-40.750000,0.000000	86.570000,7.690000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.60926	-20.100000,-81.270000,0.000000	89.430000,-38.010000,0.000000	86.410000,6.870000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.67178	-18.520000,-81.080000,0.000000	89.680000,-35.170000,0.000000	86.270000,6.320000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.72462	-17.190000,-80.930000,0.000000	89.940000,-32.410000,0.000000	86.390000,5.750000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.73341	-14.860000,-80.870000,0.000000	90.190000,-29.640000,0.000000	86.550000,4.870000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.79352	-13.100000,-80.800000,0.000000	90.550000,-27.260000,0.000000	86.940000,4.650000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.84274	-11.320000,-80.570000,0.000000	90.850000,-25.160000,0.000000	86.700000,2.950000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.91009	-10.260000,-80.430000,0.000000	91.200000,-23.180000,0.000000	86.610000,1.600000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.91365	-9.160000,-80.280000,0.000000	91.620000,-20.880000,0.000000	86.840000,1.030000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
4.97159	-7.090000,-80.200000,0.000000	91.960000,-18.740000,0.000000	86.780000,0.330000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.02630	-5.660000,-80.090000,0.000000	92.190000,-16.710000,0.000000	86.720000,-0.430000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.09124	-3.710000,-79.970000,0.000000	92.390000,-14.860000,0.000000	86.830000,-1.180000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.09376	-2.280000,-79.880000,0.000000	92.600000,-13.100000,0.000000	86.900000,-2.130000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.14239	-0.460000,-79.630000,0.000000	92.930000,-11.660000,0.000000	87.090000,-2.610000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.21008	-0.130000,-79.530000,0.000000	93.220000,-10.470000,0.000000	87.360000,-3.060000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.25951	-0.400000,-79.530000,0.000000	93.470000,-9.520000,0.000000	87.650000,-3.560000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.27385	0.560000,-79.430000,0.000000	93.600000,-8.690000,0.000000	87.700000,-4.740000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.32774	2.340000,-79.220000,0.000000	93.390000,-8.260000,0.000000	87.780000,-5.770000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.39042	3.010000,-79.010000,0.000000	93.540000,-7.970000,0.000000	87.780000,-6.390000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.45337	3.630000,-79.000000,0.000000	93.690000,-7.990000,0.000000	87.640000,-6.700000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.45488	4.360000,-79.090000,0.000000	94.040000,-8.190000,0.000000	87.150000,-6.920000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.50917	4.890000,-79.190000,0.000000	94.290000,-8.820000,0.000000	87.100000,-6.960000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.57168	5.120000,-79.160000,0.000000	94.520000,-9.650000,0.000000	86.890000,-6.670000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.62437	4.910000,-79.140000,0.000000	94.830000,-10.670000,0.000000	86.910000,-5.810000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.63314	4.510000,-79.070000,0.000000	95.080000,-11.890000,0.000000	86.890000,-5.040000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.69193	5.370000,-79.170000,0.000000	95.080000,-13.510000,0.000000	86.860000,-4.670000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.74259	4.790000,-79.200000,0.000000	94.780000,-15.330000,0.000000	86.280000,-3.870000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.81060	4.990000,-79.390000,0.000000	94.700000,-17.330000,0.000000	86.070000,-3.030000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.81364	4.230000,-79.570000,0.000000	94.400000,-19.660000,0.000000	86.000000,-2.020000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.85960	3.610000,-79.830000,0.000000	94.080000,-22.070000,0.000000	85.880000,-1.330000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.92607	2.640000,-80.080000,0.000000	93.660000,-24.710000,0.000000	85.700000,-0.500000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.99175	1.040000,-80.270000,0.000000	93.130000,-27.530000,0.000000	85.610000,0.170000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
5.99405	-0.110000,-80.530000,0.000000	92.330000,-30.630000,0.000000	85.560000,0.560000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.04229	-0.590000,-80.820000,0.000000	91.890000,-33.670000,0.000000	85.480000,0.930000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.11131	-1.410000,-81.310000,0.000000	90.710000,-36.780000,0.000000	85.770000,1.380000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.16777	-4.330000,-81.610000,0.000000	90.340000,-40.400000,0.000000	86.250000,1.700000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.17533	-5.770000,-82.050000,0.000000	89.900000,-44.020000,0.000000	86.670000,1.850000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.22606	-11.590000,-82.470000,0.000000	87.920000,-47.360000,0.000000	86.960000,1.940000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.29149	-16.540000,-82.970000,0.000000	86.200000,-50.320000,0.000000	87.240000,2.170000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.34805	-18.440000,-83.220000,0.000000	82.750000,-53.260000,0.000000	87.410000,2.130000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.35362	-20.770000,-83.450000,0.000000	79.780000,-55.950000,0.000000	87.850000,2.230000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.40901	-24.140000,-83.540000,0.000000	76.170000,-58.800000,0.000000	88.190000,2.050000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.45853	-28.170000,-83.670000,0.000000	72.930000,-61.400000,0.000000	88.590000,1.680000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.52653	-32.630000,-83.780000,0.000000	70.260000,-63.940000,0.000000	88.700000,1.480000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.53399	-36.500000,-84.030000,0.000000	69.100000,-65.910000,0.000000	88.850000,1.360000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.59171	-39.530000,-84.150000,0.000000	67.920000,-67.660000,0.000000	88.870000,1.880000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.64427	-42.830000,-84.240000,0.000000	67.500000,-69.210000,0.000000	88.800000,2.320000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.71149	-46.770000,-84.260000,0.000000	67.630000,-70.190000,0.000000	88.790000,2.370000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.71494	-47.590000,-84.230000,0.000000	68.540000,-71.280000,0.000000	88.180000,2.500000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.75981	-50.280000,-84.340000,0.000000	69.580000,-71.690000,0.000000	88.340000,2.580000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.82598	-50.630000,-84.480000,0.000000	70.140000,-71.900000,0.000000	88.540000,3.600000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.89088	-50.230000,-84.510000,0.000000	70.910000,-71.490000,0.000000	88.240000,2.990000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.89414	-55.610000,-84.840000,0.000000	73.080000,-70.760000,0.000000	87.960000,3.500000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
6.94206	-51.990000,-84.720000,0.000000	73.800000,-69.890000,0.000000	87.650000,3.260000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.00925	-55.050000,-84.780000,0.000000	76.180000,-68.820000,0.000000	87.560000,3.020000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.06174	-51.200000,-84.590000,0.000000	76.690000,-67.510000,0.000000	87.040000,3.310000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.07364	-55.590000,-84.720000,0.000000	79.010000,-65.680000,0.000000	87.010000,3.100000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.12523	-50.130000,-84.600000,0.000000	79.470000,-63.700000,0.000000	86.090000,3.520000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.19095	-51.060000,-84.750000,0.000000	80.600000,-61.650000,0.000000	86.100000,3.960000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.24677	-46.980000,-84.760000,0.000000	81.330000,-59.110000,0.000000	85.830000,4.780000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.25315	-48.570000,-85.010000,0.000000	82.440000,-56.480000,0.000000	86.320000,5.120000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.31067	-43.160000,-84.800000,0.000000	83.150000,-53.490000,0.000000	86.400000,4.230000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.36006	-41.970000,-84.960000,0.000000	84.190000,-50.930000,0.000000	86.420000,3.340000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.42775	-41.210000,-84.730000,0.000000	85.110000,-48.390000,0.000000	86.500000,2.140000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.43324	-38.170000,-84.590000,0.000000	85.540000,-45.430000,0.000000	85.980000,1.430000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
