time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
7.42804	-15.160000,-72.190000,0.000000	87.410000,5.850000,0.000000	19.190000,38.090000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.48222	-14.180000,-71.260000,0.000000	87.630000,5.690000,0.000000	11.360000,41.840000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.54408	-13.050000,-70.610000,0.000000	87.580000,5.580000,0.000000	7.190000,45.330000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.60668	-11.140000,-70.150000,0.000000	87.370000,5.530000,0.000000	5.470000,47.880000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.60952	-10.210000,-69.650000,0.000000	87.370000,5.580000,0.000000	6.350000,49.580000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.66446	-9.620000,-69.200000,0.000000	87.530000,6.050000,0.000000	8.910000,51.750000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.72437	-7.900000,-69.050000,0.000000	87.450000,6.100000,0.000000	12.560000,52.290000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.78067	-8.050000,-68.920000,0.000000	88.040000,5.690000,0.000000	16.210000,52.480000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.78833	-6.700000,-68.690000,0.000000	89.030000,4.600000,0.000000	20.150000,51.550000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.83967	-8.680000,-68.180000,0.000000	90.430000,3.360000,0.000000	24.000000,50.690000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.89902	-7.740000,-68.260000,0.000000	90.500000,4.170000,0.000000	26.630000,50.900000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.96882	-2.870000,-67.600000,0.000000	90.250000,5.550000,0.000000	27.840000,51.520000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
7.97140	-0.410000,-67.950000,0.000000	89.560000,6.060000,0.000000	28.710000,51.690000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.02662	1.350000,-67.940000,0.000000	89.370000,6.120000,0.000000	31.260000,51.610000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.08375	1.130000,-68.090000,0.000000	89.890000,6.130000,0.000000	33.680000,51.050000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.13369	1.740000,-68.360000,0.000000	90.230000,5.790000,0.000000	35.740000,50.780000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.14977	2.050000,-68.600000,0.000000	90.870000,5.450000,0.000000	38.580000,50.130000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.19906	1.650000,-68.590000,0.000000	91.440000,5.210000,0.000000	41.250000,49.560000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.26783	3.200000,-68.270000,0.000000	91.540000,5.380000,0.000000	42.870000,49.300000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.38649	4.970000,-67.560000,0.000000	91.460000,5.820000,0.000000	44.340000,49.300000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.38835	6.660000,-67.340000,0.000000	91.420000,6.130000,0.000000	45.450000,49.920000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.39028	7.090000,-66.960000,0.000000	91.240000,6.340000,0.000000	46.830000,49.900000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.44414	9.670000,-67.050000,0.000000	90.930000,6.130000,0.000000	48.200000,49.810000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.49992	7.990000,-67.640000,0.000000	90.620000,5.180000,0.000000	49.290000,50.060000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.50909	6.080000,-68.540000,0.000000	90.520000,4.030000,0.000000	50.600000,49.620000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.56717	4.140000,-69.320000,0.000000	90.310000,3.230000,0.000000	52.500000,49.280000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.62649	4.510000,-70.060000,0.000000	90.200000,2.020000,0.000000	54.240000,49.130000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.68251	2.590000,-70.380000,0.000000	90.070000,0.990000,0.000000	55.570000,49.380000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.68806	2.830000,-70.940000,0.000000	89.970000,-0.010000,0.000000	56.550000,49.500000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.74181	1.750000,-71.540000,0.000000	89.810000,-1.050000,0.000000	57.320000,50.550000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.80114	0.880000,-71.770000,0.000000	89.520000,-1.870000,0.000000	57.890000,51.930000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.86654	1.000000,-71.640000,0.000000	89.210000,-2.240000,0.000000	57.720000,53.710000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.86861	-0.200000,-71.670000,0.000000	88.580000,-2.730000,0.000000	55.540000,55.680000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.92184	-1.030000,-71.680000,0.000000	88.140000,-3.330000,0.000000	52.640000,57.950000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
8.98402	-1.470000,-71.710000,0.000000	87.500000,-3.950000,0.000000	48.440000,59.810000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.04913	-1.670000,-71.910000,0.000000	87.070000,-4.750000,0.000000	42.250000,61.820000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.05103	-2.560000,-72.150000,0.000000	86.620000,-5.480000,0.000000	36.380000,63.270000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.10486	-2.680000,-72.280000,0.000000	86.210000,-6.210000,0.000000	29.920000,64.620000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.16621	-3.970000,-72.400000,0.000000	85.860000,-6.890000,0.000000	27.030000,66.240000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.28752	-4.550000,-72.360000,0.000000	85.830000,-7.810000,0.000000	27.490000,67.550000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.28965	-4.530000,-72.500000,0.000000	85.760000,-8.520000,0.000000	28.540000,67.750000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.29106	-4.610000,-72.650000,0.000000	85.390000,-9.150000,0.000000	30.230000,67.680000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.33452	-4.830000,-72.710000,0.000000	85.460000,-9.630000,0.000000	32.480000,67.080000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.40691	-5.000000,-72.820000,0.000000	85.620000,-10.370000,0.000000	34.810000,65.900000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.40839	-5.760000,-73.050000,0.000000	85.640000,-10.930000,0.000000	37.300000,65.430000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.52233	-5.930000,-73.260000,0.000000	85.920000,-11.290000,0.000000	39.900000,63.000000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.52837	-6.080000,-73.590000,0.000000	85.670000,-11.580000,0.000000	42.640000,61.340000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.58730	-6.160000,-73.950000,0.000000	85.730000,-11.740000,0.000000	43.840000,58.140000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.58894	-6.640000,-74.380000,0.000000	85.470000,-11.810000,0.000000	46.250000,55.680000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.64989	-8.510000,-74.580000,0.000000	85.780000,-12.150000,0.000000	48.620000,52.830000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.70664	-9.010000,-74.870000,0.000000	85.700000,-11.670000,0.000000	51.980000,50.120000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.76783	-9.200000,-75.050000,0.000000	85.680000,-11.580000,0.000000	54.520000,45.290000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.77013	-8.430000,-75.230000,0.000000	85.930000,-11.200000,0.000000	57.650000,41.560000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.82248	-9.600000,-75.300000,0.000000	86.310000,-11.610000,0.000000	60.570000,37.020000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.88275	-10.290000,-75.680000,0.000000	87.100000,-11.220000,0.000000	61.680000,31.880000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.94716	-12.280000,-75.620000,0.000000	87.680000,-12.120000,0.000000	64.590000,26.970000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
9.94916	-13.400000,-75.530000,0.000000	88.200000,-12.290000,0.000000	67.780000,22.610000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.00017	-13.980000,-75.770000,0.000000	88.260000,-13.150000,0.000000	69.900000,17.250000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.06720	-14.290000,-75.870000,0.000000	88.610000,-14.010000,0.000000	72.340000,13.970000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.12784	-15.380000,-76.100000,0.000000	89.260000,-14.850000,0.000000	74.420000,11.150000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.13152	-13.530000,-76.670000,0.000000	89.330000,-15.900000,0.000000	75.870000,9.230000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.18156	-13.260000,-77.330000,0.000000	89.530000,-17.050000,0.000000	76.850000,8.240000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.24742	-13.850000,-77.700000,0.000000	89.490000,-18.240000,0.000000	77.810000,8.120000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.29971	-13.750000,-77.870000,0.000000	89.670000,-19.510000,0.000000	79.050000,8.230000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.30872	-14.640000,-78.220000,0.000000	89.760000,-21.540000,0.000000	80.370000,8.850000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.36605	-14.520000,-78.630000,0.000000	89.770000,-23.570000,0.000000	81.180000,9.570000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.42325	-13.910000,-79.190000,0.000000	90.030000,-25.920000,0.000000	82.540000,10.680000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.48311	-12.740000,-79.580000,0.000000	89.910000,-28.330000,0.000000	83.770000,11.430000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.48857	-14.650000,-79.620000,0.000000	89.560000,-31.280000,0.000000	84.720000,11.980000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.54804	-16.410000,-79.910000,0.000000	88.840000,-34.110000,0.000000	85.750000,12.950000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.59970	-16.430000,-80.680000,0.000000	88.140000,-36.740000,0.000000	87.040000,13.800000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.66655	-26.350000,-81.380000,0.000000	87.050000,-39.770000,0.000000	88.050000,14.570000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.66963	-29.330000,-81.850000,0.000000	85.760000,-42.820000,0.000000	88.710000,15.460000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.72315	-33.680000,-82.160000,0.000000	84.250000,-45.660000,0.000000	89.240000,16.710000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.78315	-36.820000,-82.520000,0.000000	83.400000,-48.200000,0.000000	89.860000,17.700000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.83334	-40.070000,-82.880000,0.000000	82.300000,-50.440000,0.000000	89.760000,18.470000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.85048	-42.940000,-83.170000,0.000000	81.520000,-52.250000,0.000000	90.030000,19.420000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.89950	-45.510000,-83.270000,0.000000	81.350000,-53.830000,0.000000	90.210000,20.600000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
10.96690	-45.880000,-83.430000,0.000000	80.800000,-54.710000,0.000000	90.120000,21.110000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.02332	-49.220000,-83.540000,0.000000	80.570000,-55.500000,0.000000	90.050000,22.060000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.02894	-49.180000,-83.320000,0.000000	80.480000,-55.570000,0.000000	89.850000,23.200000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.08113	-52.540000,-83.540000,0.000000	81.370000,-55.580000,0.000000	90.100000,23.400000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.20450	-50.740000,-83.270000,0.000000	81.870000,-54.920000,0.000000	89.660000,24.210000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.21146	-53.740000,-83.320000,0.000000	82.560000,-54.260000,0.000000	90.450000,23.690000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.26560	-51.560000,-82.880000,0.000000	82.680000,-52.910000,0.000000	90.040000,23.660000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.26826	-52.520000,-82.970000,0.000000	83.630000,-51.830000,0.000000	90.330000,24.310000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.32542	-51.760000,-82.720000,0.000000	83.980000,-49.670000,0.000000	90.470000,22.680000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.38201	-48.500000,-82.660000,0.000000	84.460000,-47.870000,0.000000	89.740000,21.620000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.38959	-48.900000,-82.480000,0.000000	84.860000,-45.840000,0.000000	89.990000,20.600000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.50476	-45.410000,-82.570000,0.000000	85.000000,-43.300000,0.000000	89.520000,18.650000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.50826	-44.410000,-82.530000,0.000000	85.330000,-41.110000,0.000000	89.890000,17.140000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.56474	-40.120000,-82.350000,0.000000	85.700000,-38.250000,0.000000	89.590000,15.540000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.56891	-36.720000,-82.440000,0.000000	86.000000,-35.460000,0.000000	90.040000,13.990000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.62676	-35.430000,-82.030000,0.000000	86.540000,-33.420000,0.000000	90.260000,11.290000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.68220	-32.840000,-81.690000,0.000000	86.610000,-31.690000,0.000000	89.540000,8.790000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.73349	-33.950000,-81.640000,0.000000	86.740000,-29.860000,0.000000	89.690000,6.980000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.75255	-31.620000,-81.670000,0.000000	87.360000,-27.180000,0.000000	90.160000,5.200000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.80696	-30.940000,-81.600000,0.000000	87.610000,-25.120000,0.000000	90.390000,3.610000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.86940	-29.250000,-81.390000,0.000000	87.860000,-23.300000,0.000000	90.380000,1.880000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.92836	-26.380000,-81.200000,0.000000	88.020000,-21.730000,0.000000	90.110000,0.340000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.93051	-25.430000,-81.220000,0.000000	88.100000,-20.490000,0.000000	90.120000,-0.510000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
11.98183	-23.460000,-81.060000,0.000000	88.290000,-19.400000,0.000000	90.470000,-1.370000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.04344	-21.840000,-80.910000,0.000000	88.640000,-18.680000,0.000000	90.340000,-1.570000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.10602	-22.120000,-80.830000,0.000000	89.040000,-18.590000,0.000000	90.200000,-2.030000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.10925	-21.800000,-80.970000,0.000000	89.330000,-18.620000,0.000000	89.950000,-1.490000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.16586	-20.990000,-81.170000,0.000000	89.770000,-18.760000,0.000000	89.740000,-1.110000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.22532	-21.050000,-81.340000,0.000000	90.120000,-19.420000,0.000000	89.600000,0.150000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.28305	-20.170000,-81.400000,0.000000	90.310000,-20.160000,0.000000	89.560000,1.260000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.28838	-19.330000,-81.530000,0.000000	90.450000,-21.370000,0.000000	89.340000,2.300000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.34231	-19.420000,-81.710000,0.000000	90.450000,-22.920000,0.000000	89.080000,3.440000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.40100	-20.280000,-81.880000,0.000000	90.070000,-24.730000,0.000000	88.840000,4.740000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.46572	-21.100000,-81.960000,0.000000	90.010000,-26.700000,0.000000	88.580000,6.150000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.46942	-22.750000,-82.100000,0.000000	90.060000,-28.760000,0.000000	88.490000,8.000000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.52557	-23.350000,-82.300000,0.000000	89.670000,-30.750000,0.000000	88.250000,9.660000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.58269	-22.920000,-82.600000,0.000000	88.970000,-32.780000,0.000000	87.940000,11.730000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.64738	-24.240000,-82.450000,0.000000	88.300000,-34.970000,0.000000	87.830000,13.920000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.65001	-24.440000,-82.560000,0.000000	87.940000,-37.010000,0.000000	87.720000,16.100000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.70345	-26.780000,-82.700000,0.000000	87.230000,-38.950000,0.000000	87.860000,18.310000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.76630	-27.580000,-82.850000,0.000000	86.990000,-40.860000,0.000000	87.920000,20.760000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.82607	-28.170000,-83.000000,0.000000	86.590000,-42.290000,0.000000	87.860000,22.670000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.82827	-29.700000,-83.320000,0.000000	87.180000,-43.910000,0.000000	87.420000,24.900000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.88276	-30.430000,-83.450000,0.000000	86.360000,-44.990000,0.000000	87.110000,26.460000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
12.94868	-33.270000,-83.480000,0.000000	87.030000,-46.020000,0.000000	86.610000,28.480000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.00061	-35.040000,-83.520000,0.000000	87.260000,-46.540000,0.000000	86.080000,29.670000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.00833	-34.430000,-83.640000,0.000000	87.880000,-46.280000,0.000000	85.710000,31.230000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.06656	-31.100000,-83.540000,0.000000	88.010000,-45.580000,0.000000	85.580000,31.420000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.12634	-29.700000,-83.670000,0.000000	88.260000,-44.970000,0.000000	84.830000,31.930000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.18297	-30.540000,-83.480000,0.000000	88.640000,-43.990000,0.000000	84.430000,30.710000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.18839	-26.690000,-83.540000,0.000000	88.780000,-42.700000,0.000000	84.190000,29.670000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.23795	-26.730000,-83.480000,0.000000	89.160000,-41.400000,0.000000	84.420000,27.480000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.29974	-24.010000,-83.340000,0.000000	89.180000,-40.090000,0.000000	84.050000,26.050000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.36646	-24.940000,-83.200000,0.000000	89.420000,-38.510000,0.000000	84.110000,24.600000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.36828	-22.340000,-83.200000,0.000000	89.380000,-36.500000,0.000000	83.750000,22.220000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.42683	-20.220000,-83.160000,0.000000	89.220000,-34.460000,0.000000	83.200000,20.480000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.48209	-20.020000,-82.900000,0.000000	89.420000,-32.300000,0.000000	83.620000,18.310000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.53270	-17.920000,-82.750000,0.000000	89.210000,-29.920000,0.000000	83.370000,17.050000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.54884	-19.030000,-82.560000,0.000000	89.220000,-27.610000,0.000000	84.660000,14.770000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.59913	-16.990000,-82.340000,0.000000	89.450000,-25.660000,0.000000	83.550000,12.030000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.66654	-17.930000,-82.390000,0.000000	89.290000,-23.700000,0.000000	83.430000,10.630000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.71579	-15.620000,-82.380000,0.000000	89.330000,-21.270000,0.000000	84.040000,9.750000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.78111	-12.710000,-82.290000,0.000000	89.710000,-18.980000,0.000000	83.670000,8.320000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.78826	-11.890000,-82.360000,0.000000	89.670000,-17.230000,0.000000	83.830000,6.590000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.84712	-9.860000,-82.390000,0.000000	89.770000,-15.310000,0.000000	84.060000,5.280000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.90653	-9.550000,-82.610000,0.000000	89.990000,-13.710000,0.000000	84.030000,4.490000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.90809	-6.000000,-82.780000,0.000000	90.050000,-11.870000,0.000000	84.030000,3.620000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
13.96722	-4.810000,-82.840000,0.000000	90.000000,-10.230000,0.000000	84.000000,2.640000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.02747	-3.950000,-82.940000,0.000000	90.000000,-8.730000,0.000000	84.100000,1.740000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.08612	-1.540000,-83.090000,0.000000	90.000000,-7.190000,0.000000	84.010000,1.010000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.08991	-2.290000,-83.260000,0.000000	90.170000,-6.210000,0.000000	84.100000,-0.290000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.19986	-4.380000,-83.310000,0.000000	90.140000,-5.140000,0.000000	84.370000,-1.180000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.20830	-4.270000,-83.380000,0.000000	90.320000,-4.250000,0.000000	84.370000,-1.840000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.26618	-3.580000,-83.440000,0.000000	90.250000,-3.270000,0.000000	84.500000,-2.590000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.26820	-4.040000,-83.560000,0.000000	90.280000,-2.410000,0.000000	84.480000,-3.300000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.32619	-3.870000,-83.650000,0.000000	90.240000,-1.540000,0.000000	84.570000,-3.740000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.38102	-3.420000,-83.790000,0.000000	90.280000,-0.670000,0.000000	84.600000,-4.260000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.44610	-3.000000,-83.950000,0.000000	90.270000,0.020000,0.000000	84.670000,-4.720000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.44873	-3.330000,-84.050000,0.000000	90.220000,0.750000,0.000000	84.660000,-5.080000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.56514	-4.100000,-84.220000,0.000000	90.120000,1.310000,0.000000	84.530000,-5.450000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.56825	-5.210000,-84.380000,0.000000	90.170000,1.810000,0.000000	84.570000,-5.760000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.61653	-4.630000,-84.210000,0.000000	90.190000,2.330000,0.000000	84.590000,-5.880000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.62831	-4.820000,-83.960000,0.000000	90.220000,2.930000,0.000000	84.670000,-6.070000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.68562	-2.000000,-84.060000,0.000000	90.090000,3.840000,0.000000	84.510000,-6.010000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.74727	2.680000,-84.250000,0.000000	90.070000,4.370000,0.000000	84.420000,-5.720000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.79872	1.980000,-84.390000,0.000000	90.140000,4.610000,0.000000	84.460000,-5.890000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.80806	1.180000,-84.230000,0.000000	90.220000,4.660000,0.000000	84.640000,-6.070000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
14.86622	-0.670000,-84.170000,0.000000	90.260000,4.880000,0.000000	84.600000,-6.200000,0.000000	88.030000,3.720000,0.000000	82.360000,-5.820000,0.000000
