time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
8.580	-7.200000,-70.630000,0.000000	-16.150000,-94.690000,0.000000	90.360000,-60.920000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
8.700	-7.200000,-70.630000,0.000000	-16.060000,-94.160000,0.000000	89.790000,-60.930000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
8.835	-7.200000,-70.630000,0.000000	-12.510000,-93.300000,0.000000	89.480000,-60.150000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
8.969	-7.200000,-70.630000,0.000000	-9.950000,-92.510000,0.000000	89.290000,-59.520000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
9.089	-7.200000,-70.630000,0.000000	-11.020000,-92.200000,0.000000	89.360000,-59.090000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
9.225	-7.200000,-70.630000,0.000000	-10.400000,-91.560000,0.000000	90.000000,-57.990000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
9.359	-7.200000,-70.630000,0.000000	-9.070000,-91.150000,0.000000	89.420000,-57.960000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
9.479	-7.200000,-70.630000,0.000000	-11.860000,-90.830000,0.000000	89.180000,-57.490000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
9.614	-7.200000,-70.630000,0.000000	-12.950000,-90.710000,0.000000	88.700000,-57.050000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
9.749	-7.200000,-70.630000,0.000000	-9.260000,-90.230000,0.000000	89.360000,-56.370000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
9.870	-7.200000,-70.630000,0.000000	-5.960000,-89.840000,0.000000	90.190000,-55.940000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
10.004	-7.200000,-70.630000,0.000000	-5.650000,-89.860000,0.000000	90.250000,-55.490000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
10.140	-7.200000,-70.630000,0.000000	-2.950000,-89.660000,0.000000	90.020000,-55.320000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
10.259	-7.200000,-70.630000,0.000000	2.320000,-89.340000,0.000000	89.550000,-55.200000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
10.394	-7.200000,-70.630000,0.000000	6.960000,-88.800000,0.000000	89.890000,-54.640000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
10.529	-7.200000,-70.630000,0.000000	14.120000,-87.900000,0.000000	89.380000,-53.680000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
10.650	-7.200000,-70.630000,0.000000	18.850000,-87.600000,0.000000	90.530000,-52.570000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
10.784	-7.200000,-70.630000,0.000000	23.880000,-87.380000,0.000000	91.350000,-51.760000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
10.920	-7.200000,-70.630000,0.000000	25.230000,-87.330000,0.000000	91.720000,-51.940000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
11.040	-7.200000,-70.630000,0.000000	31.800000,-87.270000,0.000000	92.550000,-51.340000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
11.174	-7.200000,-70.630000,0.000000	36.720000,-86.610000,0.000000	93.030000,-50.730000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
11.310	-7.200000,-70.630000,0.000000	39.000000,-86.300000,0.000000	92.990000,-50.610000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
11.429	-7.200000,-70.630000,0.000000	41.140000,-85.890000,0.000000	93.340000,-50.430000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
11.564	-7.200000,-70.630000,0.000000	42.450000,-85.840000,0.000000	93.800000,-49.800000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
11.700	-7.200000,-70.630000,0.000000	45.190000,-85.670000,0.000000	94.130000,-49.330000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
11.820	-7.200000,-70.630000,0.000000	46.640000,-85.600000,0.000000	94.470000,-48.740000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
11.955	-7.200000,-70.630000,0.000000	51.660000,-85.460000,0.000000	94.220000,-48.720000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
12.089	-7.200000,-70.630000,0.000000	53.550000,-85.100000,0.000000	94.290000,-48.230000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
12.210	-7.200000,-70.630000,0.000000	55.170000,-85.030000,0.000000	93.920000,-47.960000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
12.344	-7.200000,-70.630000,0.000000	55.950000,-84.910000,0.000000	93.830000,-47.740000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
12.479	-7.200000,-70.630000,0.000000	58.090000,-84.470000,0.000000	93.550000,-47.260000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
12.599	-7.200000,-70.630000,0.000000	61.250000,-84.700000,0.000000	93.470000,-47.290000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
12.735	-7.200000,-70.630000,0.000000	61.940000,-84.440000,0.000000	93.380000,-46.880000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
12.870	-7.200000,-70.630000,0.000000	63.140000,-84.150000,0.000000	93.120000,-46.830000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
12.989	-7.200000,-70.630000,0.000000	64.880000,-84.120000,0.000000	92.990000,-46.850000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
13.125	-7.200000,-70.630000,0.000000	65.250000,-84.110000,0.000000	92.440000,-47.270000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
13.259	-7.200000,-70.630000,0.000000	63.540000,-83.730000,0.000000	92.300000,-47.290000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
13.380	-7.200000,-70.630000,0.000000	63.260000,-83.720000,0.000000	92.460000,-47.180000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
13.514	-7.200000,-70.630000,0.000000	62.420000,-83.540000,0.000000	92.580000,-47.070000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
13.649	-7.200000,-70.630000,0.000000	61.100000,-83.830000,0.000000	92.380000,-47.350000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
13.769	-7.200000,-70.630000,0.000000	55.220000,-84.150000,0.000000	92.800000,-47.230000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
13.904	-7.200000,-70.630000,0.000000	51.160000,-83.900000,0.000000	92.600000,-47.740000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
14.040	-7.200000,-70.630000,0.000000	49.760000,-83.530000,0.000000	92.390000,-47.740000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
14.174	-7.200000,-70.630000,0.000000	44.090000,-83.820000,0.000000	92.200000,-48.050000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
14.295	-7.200000,-70.630000,0.000000	44.610000,-83.880000,0.000000	92.240000,-47.740000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
14.429	-7.200000,-70.630000,0.000000	46.340000,-83.570000,0.000000	91.790000,-47.700000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
14.565	-7.200000,-70.630000,0.000000	48.460000,-83.590000,0.000000	91.660000,-48.390000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
14.685	-7.200000,-70.630000,0.000000	49.560000,-83.440000,0.000000	91.980000,-48.220000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
14.819	-7.200000,-70.630000,0.000000	52.070000,-83.660000,0.000000	92.400000,-48.370000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
14.955	-7.200000,-70.630000,0.000000	53.870000,-83.830000,0.000000	92.160000,-48.390000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
15.074	-7.200000,-70.630000,0.000000	58.000000,-84.090000,0.000000	91.970000,-48.120000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
15.210	-7.200000,-70.630000,0.000000	59.600000,-84.500000,0.000000	92.110000,-48.050000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
15.344	-7.200000,-70.630000,0.000000	62.070000,-84.640000,0.000000	92.280000,-48.140000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
15.465	-7.200000,-70.630000,0.000000	62.930000,-84.750000,0.000000	91.850000,-48.010000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
15.599	-7.200000,-70.630000,0.000000	61.230000,-84.850000,0.000000	91.220000,-47.900000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
15.719	-7.200000,-70.630000,0.000000	57.540000,-84.950000,0.000000	90.470000,-46.760000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
15.855	-7.200000,-70.630000,0.000000	50.290000,-85.020000,0.000000	90.240000,-44.410000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
15.989	-7.200000,-70.630000,0.000000	44.610000,-84.660000,0.000000	89.470000,-41.080000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
16.110	-7.200000,-70.630000,0.000000	41.900000,-84.640000,0.000000	89.110000,-36.710000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
16.244	-7.200000,-70.630000,0.000000	37.000000,-84.660000,0.000000	89.390000,-31.490000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
16.379	-7.200000,-70.630000,0.000000	28.210000,-85.150000,0.000000	88.910000,-25.560000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
16.500	-7.200000,-70.630000,0.000000	18.210000,-85.700000,0.000000	80.800000,-22.590000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
16.635	-7.200000,-70.630000,0.000000	19.770000,-85.900000,0.000000	80.140000,-14.590000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
16.770	-7.200000,-70.630000,0.000000	17.680000,-85.900000,0.000000	79.800000,-7.180000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
16.889	-7.200000,-70.630000,0.000000	13.500000,-86.280000,0.000000	79.790000,0.380000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
17.024	-7.200000,-70.630000,0.000000	20.850000,-86.490000,0.000000	79.620000,6.730000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
17.159	-7.200000,-70.630000,0.000000	20.850000,-86.560000,0.000000	79.030000,12.310000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
17.280	-7.200000,-70.630000,0.000000	21.890000,-86.700000,0.000000	78.330000,17.110000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
17.414	-7.200000,-70.630000,0.000000	21.420000,-86.660000,0.000000	78.090000,20.930000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
17.550	-7.200000,-70.630000,0.000000	21.660000,-86.670000,0.000000	78.020000,23.770000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
17.670	-7.200000,-70.630000,0.000000	20.010000,-86.890000,0.000000	77.950000,26.160000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
17.804	-7.200000,-70.630000,0.000000	14.220000,-87.240000,0.000000	77.930000,28.100000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
17.940	-7.200000,-70.630000,0.000000	11.280000,-87.330000,0.000000	77.880000,29.150000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
18.059	-7.200000,-70.630000,0.000000	3.250000,-87.310000,0.000000	77.720000,29.680000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
18.195	-7.200000,-70.630000,0.000000	-4.230000,-87.030000,0.000000	77.890000,29.950000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
18.329	-7.200000,-70.630000,0.000000	-10.210000,-86.890000,0.000000	78.140000,29.700000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
18.450	-7.200000,-70.630000,0.000000	-20.160000,-87.020000,0.000000	78.270000,29.370000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
18.585	-7.200000,-70.630000,0.000000	-20.560000,-86.980000,0.000000	78.400000,28.770000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
18.719	-7.200000,-70.630000,0.000000	-26.460000,-87.070000,0.000000	78.270000,27.920000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
18.839	-7.200000,-70.630000,0.000000	-28.710000,-87.060000,0.000000	78.450000,26.710000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
18.974	-7.200000,-70.630000,0.000000	-30.240000,-87.090000,0.000000	78.740000,25.850000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
19.110	-7.200000,-70.630000,0.000000	-31.710000,-87.270000,0.000000	78.860000,24.720000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
19.229	-7.200000,-70.630000,0.000000	-23.840000,-87.460000,0.000000	79.290000,23.650000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
19.364	-7.200000,-70.630000,0.000000	-21.420000,-87.430000,0.000000	79.740000,22.700000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
19.500	-7.200000,-70.630000,0.000000	-23.910000,-87.400000,0.000000	80.220000,21.770000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
19.619	-7.200000,-70.630000,0.000000	-21.870000,-87.410000,0.000000	80.270000,20.280000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
19.754	-7.200000,-70.630000,0.000000	-16.690000,-87.440000,0.000000	80.550000,18.990000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
19.889	-7.200000,-70.630000,0.000000	-15.840000,-87.350000,0.000000	80.800000,17.460000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
20.010	-7.200000,-70.630000,0.000000	-15.060000,-87.220000,0.000000	80.910000,16.070000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
20.144	-7.200000,-70.630000,0.000000	-14.260000,-87.270000,0.000000	80.940000,15.010000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
20.280	-7.200000,-70.630000,0.000000	-9.750000,-87.260000,0.000000	81.030000,14.170000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
20.400	-7.200000,-70.630000,0.000000	-0.250000,-87.660000,0.000000	81.420000,13.530000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
20.534	-7.200000,-70.630000,0.000000	1.900000,-87.480000,0.000000	81.340000,12.530000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
20.670	-7.200000,-70.630000,0.000000	3.300000,-87.290000,0.000000	81.410000,12.150000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
20.789	-7.200000,-70.630000,0.000000	2.010000,-87.300000,0.000000	81.660000,11.230000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
20.925	-7.200000,-70.630000,0.000000	5.030000,-87.320000,0.000000	81.830000,10.710000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
21.059	-7.200000,-70.630000,0.000000	6.520000,-86.810000,0.000000	82.090000,9.520000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
21.180	-7.200000,-70.630000,0.000000	3.670000,-86.850000,0.000000	81.800000,8.450000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
21.314	-7.200000,-70.630000,0.000000	2.830000,-86.880000,0.000000	81.430000,8.250000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
21.450	-7.200000,-70.630000,0.000000	-0.010000,-86.780000,0.000000	81.370000,7.270000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
