time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
7.56565	-17.470000,-71.810000,0.000000	87.760000,-24.640000,0.000000	90.250000,-6.020000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.62002	-18.990000,-71.750000,0.000000	86.910000,-25.090000,0.000000	90.230000,-5.810000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.74123	-21.000000,-71.630000,0.000000	86.090000,-25.280000,0.000000	90.200000,-6.080000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.75103	-22.350000,-71.580000,0.000000	85.090000,-25.680000,0.000000	89.940000,-6.290000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.75268	-23.260000,-71.770000,0.000000	84.330000,-26.080000,0.000000	89.700000,-6.770000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.80348	-24.240000,-71.790000,0.000000	83.700000,-26.320000,0.000000	89.340000,-7.150000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.86019	-24.690000,-71.840000,0.000000	83.130000,-26.660000,0.000000	88.910000,-7.300000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.92111	-25.180000,-72.000000,0.000000	82.920000,-27.000000,0.000000	88.240000,-7.800000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.92456	-24.840000,-72.190000,0.000000	82.520000,-27.180000,0.000000	87.870000,-7.630000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
7.97162	-24.010000,-72.350000,0.000000	82.180000,-27.180000,0.000000	87.320000,-7.590000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.03729	-24.420000,-72.340000,0.000000	82.030000,-27.350000,0.000000	86.680000,-7.830000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.08896	-23.290000,-72.430000,0.000000	81.640000,-27.200000,0.000000	85.590000,-8.340000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.10425	-22.800000,-72.470000,0.000000	81.500000,-27.230000,0.000000	84.660000,-8.860000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.15744	-21.970000,-72.600000,0.000000	81.090000,-26.970000,0.000000	83.340000,-8.890000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.21817	-20.770000,-72.800000,0.000000	80.820000,-26.720000,0.000000	82.350000,-8.980000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.27330	-19.590000,-72.860000,0.000000	80.350000,-26.360000,0.000000	81.240000,-8.730000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.28729	-19.600000,-73.020000,0.000000	80.320000,-26.410000,0.000000	80.370000,-8.780000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.33928	-18.980000,-73.170000,0.000000	79.910000,-25.950000,0.000000	79.430000,-8.330000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.40153	-17.520000,-73.420000,0.000000	79.430000,-25.070000,0.000000	79.010000,-7.650000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.45784	-15.860000,-73.430000,0.000000	79.330000,-24.210000,0.000000	78.960000,-6.980000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.46328	-15.630000,-73.350000,0.000000	79.530000,-23.770000,0.000000	79.130000,-6.480000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.51935	-15.710000,-73.200000,0.000000	79.700000,-23.480000,0.000000	79.370000,-6.140000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.57076	-14.770000,-73.220000,0.000000	79.850000,-23.510000,0.000000	79.640000,-6.460000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.63766	-15.020000,-73.330000,0.000000	79.850000,-23.790000,0.000000	79.610000,-6.930000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.64305	-15.310000,-73.280000,0.000000	79.740000,-23.980000,0.000000	79.190000,-7.710000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.70124	-14.840000,-73.240000,0.000000	79.260000,-24.120000,0.000000	78.680000,-8.760000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.75899	-14.540000,-73.170000,0.000000	78.730000,-24.200000,0.000000	78.480000,-9.850000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.81864	-15.280000,-73.210000,0.000000	78.320000,-24.630000,0.000000	78.400000,-10.470000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.82340	-15.860000,-73.090000,0.000000	77.630000,-24.970000,0.000000	78.700000,-11.750000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.87096	-16.270000,-73.220000,0.000000	77.470000,-25.060000,0.000000	79.640000,-12.080000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.93797	-16.820000,-73.400000,0.000000	77.470000,-25.320000,0.000000	81.160000,-11.870000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
8.99913	-17.350000,-73.560000,0.000000	77.680000,-25.920000,0.000000	82.350000,-11.660000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.00200	-17.970000,-73.730000,0.000000	78.210000,-26.840000,0.000000	83.700000,-11.980000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.05972	-17.860000,-73.820000,0.000000	78.710000,-27.750000,0.000000	84.480000,-12.070000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.12056	-17.790000,-74.100000,0.000000	79.500000,-28.760000,0.000000	85.820000,-11.870000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.23159	-17.080000,-74.240000,0.000000	80.350000,-29.430000,0.000000	86.020000,-12.140000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.24101	-17.160000,-74.260000,0.000000	80.720000,-30.180000,0.000000	86.330000,-12.130000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.24302	-16.110000,-74.280000,0.000000	82.200000,-30.700000,0.000000	86.720000,-12.450000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.29949	-15.310000,-74.360000,0.000000	82.800000,-30.900000,0.000000	86.320000,-12.400000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.35935	-13.720000,-74.370000,0.000000	83.230000,-30.550000,0.000000	86.810000,-11.280000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.36215	-12.350000,-74.050000,0.000000	83.860000,-30.300000,0.000000	86.480000,-11.690000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.42069	-11.040000,-73.820000,0.000000	84.070000,-30.310000,0.000000	86.320000,-11.120000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.47078	-10.060000,-73.660000,0.000000	84.840000,-30.420000,0.000000	86.570000,-11.050000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.53756	-8.780000,-73.510000,0.000000	85.050000,-29.900000,0.000000	86.460000,-10.780000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.54336	-8.410000,-73.600000,0.000000	85.560000,-29.760000,0.000000	86.900000,-10.420000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.60124	-9.140000,-73.490000,0.000000	85.840000,-29.730000,0.000000	86.680000,-10.450000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.66101	-9.600000,-73.270000,0.000000	86.410000,-29.420000,0.000000	86.570000,-10.090000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.71854	-9.260000,-72.910000,0.000000	86.230000,-29.010000,0.000000	86.090000,-10.230000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.72292	-9.630000,-72.700000,0.000000	85.950000,-28.590000,0.000000	85.790000,-9.830000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.77119	-9.790000,-72.410000,0.000000	85.420000,-27.900000,0.000000	85.770000,-9.630000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.83717	-10.370000,-72.170000,0.000000	84.960000,-27.390000,0.000000	85.770000,-9.590000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.89891	-11.420000,-71.930000,0.000000	84.250000,-27.060000,0.000000	85.770000,-10.180000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.90307	-13.010000,-71.630000,0.000000	83.300000,-26.940000,0.000000	85.950000,-10.940000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
9.95293	-13.930000,-71.510000,0.000000	82.380000,-27.110000,0.000000	86.490000,-11.170000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.02158	-15.930000,-71.410000,0.000000	81.830000,-27.450000,0.000000	86.910000,-11.710000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.07535	-17.430000,-71.550000,0.000000	81.260000,-27.660000,0.000000	87.120000,-12.150000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.08175	-18.800000,-71.740000,0.000000	80.790000,-28.250000,0.000000	87.360000,-12.760000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.13791	-20.560000,-71.910000,0.000000	80.200000,-29.050000,0.000000	87.230000,-13.560000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.20004	-21.490000,-71.950000,0.000000	79.760000,-29.880000,0.000000	87.050000,-14.080000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.25346	-22.810000,-72.110000,0.000000	79.390000,-30.730000,0.000000	87.220000,-14.380000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.26169	-22.660000,-72.600000,0.000000	78.980000,-31.110000,0.000000	87.070000,-13.410000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.31984	-24.240000,-72.710000,0.000000	78.950000,-31.730000,0.000000	86.880000,-13.760000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.36992	-24.290000,-73.060000,0.000000	78.640000,-32.130000,0.000000	86.470000,-13.240000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.43577	-23.650000,-73.390000,0.000000	78.740000,-32.350000,0.000000	86.620000,-13.080000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.44127	-22.920000,-73.630000,0.000000	78.720000,-32.600000,0.000000	86.400000,-12.910000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.49665	-22.760000,-73.930000,0.000000	79.560000,-32.710000,0.000000	87.050000,-12.600000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.55554	-22.270000,-73.960000,0.000000	80.590000,-32.740000,0.000000	87.190000,-13.030000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.62049	-21.370000,-74.020000,0.000000	81.140000,-32.820000,0.000000	87.390000,-13.190000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.62371	-20.580000,-73.860000,0.000000	81.880000,-32.540000,0.000000	87.610000,-13.140000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.66946	-19.880000,-73.520000,0.000000	82.270000,-32.160000,0.000000	87.170000,-13.260000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.73818	-18.440000,-73.460000,0.000000	82.490000,-31.480000,0.000000	87.050000,-12.370000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.80015	-17.580000,-73.390000,0.000000	82.530000,-30.160000,0.000000	86.530000,-10.860000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.80200	-17.380000,-73.200000,0.000000	82.760000,-29.130000,0.000000	86.020000,-10.100000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.85348	-16.220000,-73.070000,0.000000	82.700000,-27.750000,0.000000	85.740000,-9.090000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.91802	-15.560000,-73.000000,0.000000	82.850000,-26.490000,0.000000	85.700000,-8.480000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.96978	-16.200000,-72.680000,0.000000	82.710000,-25.780000,0.000000	85.730000,-8.020000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
10.98100	-16.850000,-72.430000,0.000000	82.840000,-25.150000,0.000000	86.010000,-7.730000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.03989	-17.300000,-72.410000,0.000000	82.550000,-24.580000,0.000000	85.790000,-7.900000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.09995	-17.270000,-72.430000,0.000000	81.890000,-24.150000,0.000000	85.530000,-8.370000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.15486	-17.650000,-72.430000,0.000000	81.200000,-23.660000,0.000000	85.470000,-8.710000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.16171	-19.000000,-72.420000,0.000000	80.490000,-23.560000,0.000000	85.400000,-8.910000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.22056	-19.850000,-72.450000,0.000000	79.340000,-23.410000,0.000000	85.340000,-8.970000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.27295	-20.940000,-72.630000,0.000000	78.570000,-23.220000,0.000000	85.490000,-9.310000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.33932	-22.500000,-72.770000,0.000000	77.780000,-23.290000,0.000000	85.530000,-9.820000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.34220	-23.950000,-72.920000,0.000000	77.290000,-23.710000,0.000000	85.380000,-10.090000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.40018	-25.420000,-73.090000,0.000000	76.620000,-23.940000,0.000000	85.140000,-10.690000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.45165	-25.690000,-73.390000,0.000000	75.950000,-24.340000,0.000000	84.830000,-11.310000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.52089	-26.740000,-73.730000,0.000000	75.230000,-24.700000,0.000000	84.710000,-11.650000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.52321	-27.450000,-74.010000,0.000000	74.920000,-25.400000,0.000000	84.590000,-11.770000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.57012	-29.730000,-74.010000,0.000000	74.740000,-26.510000,0.000000	83.980000,-12.310000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.63569	-30.170000,-74.330000,0.000000	74.920000,-27.110000,0.000000	84.170000,-12.480000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.70067	-30.350000,-74.540000,0.000000	74.600000,-27.530000,0.000000	83.710000,-12.850000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.70334	-28.400000,-74.950000,0.000000	74.400000,-27.310000,0.000000	83.880000,-12.230000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.75364	-26.410000,-75.100000,0.000000	74.240000,-27.070000,0.000000	83.470000,-11.850000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.82224	-26.740000,-75.130000,0.000000	74.840000,-27.170000,0.000000	83.700000,-11.830000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.87432	-26.720000,-75.190000,0.000000	75.340000,-27.350000,0.000000	83.510000,-12.030000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.88442	-25.280000,-75.490000,0.000000	76.360000,-27.480000,0.000000	83.780000,-12.000000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.94039	-23.690000,-75.600000,0.000000	76.740000,-26.910000,0.000000	83.590000,-11.980000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
11.99993	-22.930000,-75.660000,0.000000	77.380000,-26.740000,0.000000	83.980000,-11.120000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.05410	-22.760000,-75.470000,0.000000	78.180000,-25.990000,0.000000	84.220000,-9.840000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.06457	-21.180000,-75.490000,0.000000	79.150000,-25.040000,0.000000	84.190000,-8.290000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.11867	-22.550000,-75.580000,0.000000	80.240000,-24.030000,0.000000	84.330000,-7.180000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.17240	-22.260000,-75.700000,0.000000	80.980000,-22.660000,0.000000	84.550000,-6.130000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.23945	-20.730000,-75.700000,0.000000	81.650000,-20.940000,0.000000	84.360000,-5.060000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.29818	-20.080000,-75.490000,0.000000	82.070000,-19.410000,0.000000	84.360000,-4.340000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.30238	-18.920000,-75.190000,0.000000	82.670000,-17.940000,0.000000	84.510000,-3.540000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.36039	-18.040000,-74.840000,0.000000	83.120000,-16.190000,0.000000	84.770000,-2.620000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.42049	-18.010000,-74.550000,0.000000	83.850000,-14.420000,0.000000	85.190000,-2.770000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.42430	-17.830000,-74.400000,0.000000	84.880000,-12.950000,0.000000	85.660000,-1.430000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.47270	-17.330000,-74.390000,0.000000	85.720000,-11.480000,0.000000	85.480000,-1.000000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.53837	-16.900000,-74.410000,0.000000	86.380000,-10.020000,0.000000	85.590000,-0.060000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.59461	-16.570000,-74.460000,0.000000	87.110000,-8.560000,0.000000	85.950000,0.600000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.60435	-16.680000,-74.570000,0.000000	87.950000,-7.170000,0.000000	86.180000,1.600000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.66174	-16.450000,-74.650000,0.000000	88.600000,-5.800000,0.000000	86.330000,2.450000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.72121	-15.560000,-74.740000,0.000000	89.100000,-4.480000,0.000000	86.400000,3.190000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.77181	-14.150000,-74.780000,0.000000	89.500000,-3.080000,0.000000	86.370000,4.120000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.78346	-13.440000,-74.870000,0.000000	89.970000,-1.790000,0.000000	86.580000,5.230000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.83828	-13.290000,-74.880000,0.000000	90.480000,-0.580000,0.000000	86.700000,5.870000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.89762	-12.720000,-74.910000,0.000000	90.880000,0.520000,0.000000	86.770000,6.650000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.96126	-11.900000,-74.970000,0.000000	91.290000,1.590000,0.000000	86.930000,7.340000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
12.96316	-11.440000,-75.000000,0.000000	91.690000,2.520000,0.000000	87.030000,7.880000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.02021	-11.170000,-74.990000,0.000000	92.100000,3.430000,0.000000	87.000000,8.480000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.07547	-10.900000,-75.050000,0.000000	92.480000,4.320000,0.000000	87.120000,9.100000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.13925	-10.480000,-75.010000,0.000000	92.790000,5.150000,0.000000	87.170000,9.670000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.14232	-9.850000,-75.010000,0.000000	93.070000,5.950000,0.000000	87.150000,10.240000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.20001	-9.220000,-75.030000,0.000000	93.400000,6.680000,0.000000	87.260000,10.630000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.25536	-9.420000,-74.980000,0.000000	93.760000,7.130000,0.000000	87.450000,10.660000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.32290	-8.940000,-74.830000,0.000000	93.930000,7.620000,0.000000	87.550000,10.740000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.32515	-8.840000,-74.700000,0.000000	94.120000,8.240000,0.000000	87.580000,11.010000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.38079	-8.360000,-74.670000,0.000000	94.330000,9.020000,0.000000	87.520000,11.670000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.47600	-7.460000,-74.690000,0.000000	94.460000,9.730000,0.000000	87.490000,12.200000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.49960	-6.530000,-74.650000,0.000000	94.530000,10.290000,0.000000	87.500000,12.460000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.50177	-6.440000,-74.550000,0.000000	94.820000,10.660000,0.000000	87.870000,12.560000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.55580	-5.830000,-74.520000,0.000000	94.950000,11.060000,0.000000	87.870000,12.500000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.61960	-5.050000,-74.460000,0.000000	95.200000,11.390000,0.000000	88.050000,12.540000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.67149	-4.460000,-74.440000,0.000000	95.450000,11.690000,0.000000	88.270000,12.520000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.68116	-3.710000,-74.360000,0.000000	95.530000,11.870000,0.000000	88.380000,12.350000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.73955	-3.090000,-74.340000,0.000000	95.750000,12.240000,0.000000	88.540000,12.440000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.80007	-2.280000,-74.320000,0.000000	95.910000,12.400000,0.000000	88.690000,12.230000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.85665	-1.750000,-74.360000,0.000000	95.870000,12.510000,0.000000	88.710000,12.150000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.86325	-1.530000,-74.280000,0.000000	95.900000,12.750000,0.000000	88.730000,12.550000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.91776	-1.480000,-74.040000,0.000000	95.780000,13.150000,0.000000	88.430000,12.930000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
13.97211	-1.220000,-73.850000,0.000000	95.710000,13.430000,0.000000	88.240000,13.760000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.04040	-0.440000,-73.700000,0.000000	95.560000,13.040000,0.000000	88.090000,13.320000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.04270	-0.120000,-73.510000,0.000000	95.630000,11.910000,0.000000	88.090000,13.920000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.10124	-0.510000,-73.480000,0.000000	95.560000,11.230000,0.000000	88.060000,15.240000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.15478	-0.560000,-73.330000,0.000000	95.230000,10.580000,0.000000	87.660000,15.460000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.22019	-0.480000,-73.000000,0.000000	94.980000,9.900000,0.000000	86.730000,17.150000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.22234	-1.150000,-72.880000,0.000000	94.740000,9.250000,0.000000	85.740000,20.250000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.27276	-1.650000,-72.630000,0.000000	94.550000,8.630000,0.000000	83.370000,23.110000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.33846	-1.980000,-72.360000,0.000000	94.230000,7.570000,0.000000	79.720000,27.020000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.40082	-3.220000,-71.980000,0.000000	93.750000,6.860000,0.000000	72.450000,31.610000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.40546	-2.960000,-71.640000,0.000000	93.400000,6.330000,0.000000	64.650000,35.830000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.45618	-3.030000,-71.260000,0.000000	93.170000,5.650000,0.000000	54.440000,39.680000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.52227	-3.170000,-70.980000,0.000000	92.960000,4.500000,0.000000	44.110000,42.440000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.57286	-3.540000,-70.710000,0.000000	92.870000,3.230000,0.000000	33.520000,45.970000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.58182	-3.750000,-70.400000,0.000000	92.820000,2.030000,0.000000	24.510000,49.020000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.63943	-4.050000,-70.040000,0.000000	92.520000,1.060000,0.000000	18.010000,52.330000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.70238	-3.860000,-69.590000,0.000000	92.390000,0.250000,0.000000	14.380000,55.890000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.75428	-3.590000,-69.270000,0.000000	92.170000,-0.580000,0.000000	12.290000,57.940000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.76465	-3.970000,-69.100000,0.000000	91.940000,-1.610000,0.000000	12.430000,59.910000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.81834	-4.140000,-68.970000,0.000000	91.710000,-2.370000,0.000000	13.880000,62.200000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.87338	-4.200000,-68.860000,0.000000	91.720000,-3.090000,0.000000	15.970000,62.460000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.93950	-4.430000,-68.800000,0.000000	91.470000,-3.760000,0.000000	18.920000,62.380000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
14.94260	-4.980000,-68.790000,0.000000	91.210000,-4.390000,0.000000	21.420000,62.050000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
15.00139	-5.330000,-69.030000,0.000000	91.220000,-4.670000,0.000000	24.860000,61.790000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
15.05614	-5.980000,-69.400000,0.000000	91.190000,-4.800000,0.000000	27.790000,60.680000,0.000000	92.520000,5.550000,0.000000	87.370000,3.770000,0.000000
