time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
1.39752	4.000000,-81.980000,0.000000	95.800000,12.250000,0.000000	91.290000,-7.800000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.45566	3.990000,-82.000000,0.000000	95.860000,12.270000,0.000000	91.340000,-7.790000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.50898	4.520000,-81.970000,0.000000	95.930000,12.320000,0.000000	91.400000,-7.670000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.57511	4.780000,-81.970000,0.000000	96.020000,12.330000,0.000000	91.440000,-7.640000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.57748	5.280000,-81.900000,0.000000	96.030000,12.330000,0.000000	91.460000,-7.580000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.62633	5.480000,-81.880000,0.000000	96.100000,12.350000,0.000000	91.510000,-7.520000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.69423	5.610000,-81.890000,0.000000	96.100000,12.340000,0.000000	91.530000,-7.420000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.75943	5.940000,-81.870000,0.000000	96.150000,12.290000,0.000000	91.600000,-7.410000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.76140	6.070000,-81.820000,0.000000	96.170000,12.300000,0.000000	91.580000,-7.370000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.81000	6.150000,-81.840000,0.000000	96.220000,12.350000,0.000000	91.570000,-7.260000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.87512	6.490000,-81.890000,0.000000	96.210000,12.350000,0.000000	91.610000,-7.090000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.92513	6.560000,-81.850000,0.000000	96.240000,12.390000,0.000000	91.610000,-7.030000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.93766	6.510000,-81.790000,0.000000	96.290000,12.400000,0.000000	91.670000,-6.950000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
1.99280	6.790000,-81.750000,0.000000	96.340000,12.420000,0.000000	91.680000,-6.950000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.04414	7.170000,-81.740000,0.000000	96.410000,12.430000,0.000000	91.670000,-6.860000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.11459	7.110000,-81.730000,0.000000	96.410000,12.460000,0.000000	91.690000,-6.790000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.11733	7.270000,-81.750000,0.000000	96.370000,12.460000,0.000000	91.720000,-6.870000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.17560	7.230000,-81.790000,0.000000	96.390000,12.480000,0.000000	91.770000,-6.870000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.22573	7.400000,-81.850000,0.000000	96.390000,12.500000,0.000000	91.810000,-6.820000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.29275	8.060000,-81.820000,0.000000	96.390000,12.500000,0.000000	91.830000,-6.810000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.29794	8.380000,-81.840000,0.000000	96.340000,12.460000,0.000000	91.860000,-6.800000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.34316	8.360000,-81.870000,0.000000	96.430000,12.460000,0.000000	91.860000,-6.770000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.41041	8.590000,-81.930000,0.000000	96.480000,12.470000,0.000000	91.850000,-6.760000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.47463	8.290000,-81.980000,0.000000	96.510000,12.500000,0.000000	91.830000,-6.720000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.47721	8.150000,-81.990000,0.000000	96.510000,12.500000,0.000000	91.850000,-6.770000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.52663	7.970000,-82.020000,0.000000	96.540000,12.490000,0.000000	91.800000,-6.810000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.59189	8.130000,-82.050000,0.000000	96.510000,12.450000,0.000000	91.800000,-6.840000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.64833	8.590000,-82.150000,0.000000	96.500000,12.400000,0.000000	91.880000,-6.810000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.65883	8.210000,-82.160000,0.000000	96.540000,12.320000,0.000000	91.920000,-6.920000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.71328	8.750000,-82.090000,0.000000	96.540000,12.330000,0.000000	91.950000,-6.870000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.77559	8.790000,-82.080000,0.000000	96.500000,12.360000,0.000000	91.850000,-6.880000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.82489	8.970000,-82.040000,0.000000	96.440000,12.350000,0.000000	91.810000,-6.950000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.89102	8.620000,-82.030000,0.000000	96.390000,12.280000,0.000000	91.790000,-6.900000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.89732	8.360000,-82.120000,0.000000	96.380000,12.300000,0.000000	91.670000,-6.950000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
2.94166	8.570000,-82.170000,0.000000	96.340000,12.350000,0.000000	91.660000,-6.970000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.01494	8.740000,-82.120000,0.000000	96.330000,12.350000,0.000000	91.660000,-6.910000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.07522	7.950000,-82.130000,0.000000	96.270000,12.330000,0.000000	91.660000,-6.980000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.07789	8.060000,-82.050000,0.000000	96.230000,12.360000,0.000000	91.620000,-7.020000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.12671	7.490000,-82.100000,0.000000	96.190000,12.420000,0.000000	91.570000,-7.030000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.19212	7.020000,-82.100000,0.000000	96.080000,12.400000,0.000000	91.500000,-7.020000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.19746	6.490000,-82.070000,0.000000	96.020000,12.520000,0.000000	91.480000,-6.960000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.25241	6.350000,-82.090000,0.000000	95.960000,12.510000,0.000000	91.460000,-6.950000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.31428	6.150000,-82.080000,0.000000	95.940000,12.490000,0.000000	91.440000,-6.970000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.37545	6.480000,-82.120000,0.000000	95.930000,12.540000,0.000000	91.490000,-7.090000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.37768	6.330000,-82.100000,0.000000	95.910000,12.430000,0.000000	91.500000,-7.020000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.43102	5.970000,-82.110000,0.000000	95.890000,12.470000,0.000000	91.400000,-6.920000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.49441	5.770000,-82.100000,0.000000	95.870000,12.550000,0.000000	91.370000,-6.760000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.61339	6.120000,-82.110000,0.000000	95.870000,12.560000,0.000000	91.370000,-6.720000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.61705	5.470000,-82.150000,0.000000	95.840000,12.570000,0.000000	91.410000,-6.700000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.61915	5.460000,-82.140000,0.000000	95.840000,12.540000,0.000000	91.410000,-6.730000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.67605	5.440000,-82.130000,0.000000	95.800000,12.530000,0.000000	91.370000,-6.750000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.72608	5.460000,-82.170000,0.000000	95.750000,12.490000,0.000000	91.340000,-6.780000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.73803	5.300000,-82.120000,0.000000	95.730000,12.430000,0.000000	91.300000,-6.810000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.79306	5.040000,-82.090000,0.000000	95.740000,12.410000,0.000000	91.280000,-6.890000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.84267	5.070000,-82.060000,0.000000	95.760000,12.380000,0.000000	91.230000,-6.910000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.90843	5.580000,-82.070000,0.000000	95.770000,12.410000,0.000000	91.180000,-6.910000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.91695	5.400000,-82.000000,0.000000	95.770000,12.390000,0.000000	91.160000,-6.890000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
3.97618	5.220000,-81.960000,0.000000	95.770000,12.350000,0.000000	91.140000,-6.950000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.03214	4.920000,-82.050000,0.000000	95.800000,12.410000,0.000000	91.160000,-6.900000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.09263	4.990000,-82.080000,0.000000	95.810000,12.400000,0.000000	91.160000,-6.960000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.09737	5.020000,-82.100000,0.000000	95.810000,12.410000,0.000000	91.110000,-6.980000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.14462	4.970000,-82.150000,0.000000	95.810000,12.360000,0.000000	91.170000,-7.060000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.21000	4.550000,-82.160000,0.000000	95.850000,12.380000,0.000000	91.200000,-7.070000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.27595	4.400000,-82.190000,0.000000	95.830000,12.370000,0.000000	91.140000,-7.160000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.27791	4.650000,-82.160000,0.000000	95.820000,12.390000,0.000000	91.200000,-7.110000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.32544	4.170000,-82.230000,0.000000	95.830000,12.400000,0.000000	91.120000,-7.110000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.45462	4.330000,-82.330000,0.000000	95.810000,12.370000,0.000000	91.130000,-7.130000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.45712	4.020000,-82.320000,0.000000	95.880000,12.320000,0.000000	91.110000,-7.130000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.45917	4.270000,-82.310000,0.000000	95.900000,12.420000,0.000000	91.140000,-7.140000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.50913	4.600000,-82.370000,0.000000	95.940000,12.400000,0.000000	91.100000,-7.160000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.57588	4.410000,-82.340000,0.000000	95.970000,12.410000,0.000000	91.140000,-7.140000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.62639	4.300000,-82.350000,0.000000	95.960000,12.430000,0.000000	91.170000,-7.130000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.69304	4.760000,-82.360000,0.000000	95.950000,12.500000,0.000000	91.120000,-7.110000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.69720	4.740000,-82.360000,0.000000	95.930000,12.440000,0.000000	91.080000,-7.110000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.75564	4.560000,-82.370000,0.000000	95.930000,12.360000,0.000000	91.120000,-7.140000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.80976	4.490000,-82.430000,0.000000	95.920000,12.320000,0.000000	91.110000,-7.280000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.81708	4.350000,-82.430000,0.000000	95.900000,12.290000,0.000000	91.090000,-7.270000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.87818	4.200000,-82.470000,0.000000	95.890000,12.340000,0.000000	91.070000,-7.290000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.92592	4.090000,-82.480000,0.000000	95.900000,12.390000,0.000000	91.130000,-7.330000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.99328	4.110000,-82.490000,0.000000	95.910000,12.390000,0.000000	91.160000,-7.370000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
4.99760	3.970000,-82.470000,0.000000	95.880000,12.370000,0.000000	91.160000,-7.320000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.05183	4.150000,-82.480000,0.000000	95.910000,12.410000,0.000000	91.210000,-7.340000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.10920	4.340000,-82.480000,0.000000	95.920000,12.400000,0.000000	91.250000,-7.310000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.17530	4.410000,-82.480000,0.000000	95.940000,12.400000,0.000000	91.320000,-7.250000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.17785	4.370000,-82.550000,0.000000	95.970000,12.450000,0.000000	91.350000,-7.290000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.22548	4.660000,-82.530000,0.000000	95.970000,12.450000,0.000000	91.360000,-7.230000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.29446	4.730000,-82.480000,0.000000	96.010000,12.380000,0.000000	91.370000,-7.310000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.35552	4.950000,-82.470000,0.000000	96.080000,12.430000,0.000000	91.470000,-7.370000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.35745	5.240000,-82.450000,0.000000	96.150000,12.390000,0.000000	91.450000,-7.330000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.41180	5.310000,-82.410000,0.000000	96.180000,12.380000,0.000000	91.460000,-7.340000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.47632	5.340000,-82.420000,0.000000	96.190000,12.400000,0.000000	91.520000,-7.300000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.52521	5.460000,-82.360000,0.000000	96.210000,12.390000,0.000000	91.530000,-7.360000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.53722	5.640000,-82.350000,0.000000	96.210000,12.420000,0.000000	91.580000,-7.330000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.59797	5.930000,-82.360000,0.000000	96.220000,12.390000,0.000000	91.640000,-7.300000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.65533	6.030000,-82.340000,0.000000	96.290000,12.360000,0.000000	91.610000,-7.290000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.71537	6.250000,-82.320000,0.000000	96.320000,12.420000,0.000000	91.620000,-7.250000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.71702	6.290000,-82.280000,0.000000	96.380000,12.480000,0.000000	91.650000,-7.240000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.77512	6.460000,-82.330000,0.000000	96.430000,12.560000,0.000000	91.690000,-7.210000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.82569	6.300000,-82.320000,0.000000	96.490000,12.560000,0.000000	91.750000,-7.210000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.89377	6.570000,-82.230000,0.000000	96.500000,12.460000,0.000000	91.720000,-7.200000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.89731	6.450000,-82.230000,0.000000	96.560000,12.500000,0.000000	91.710000,-7.200000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
5.95483	6.170000,-82.270000,0.000000	96.570000,12.490000,0.000000	91.780000,-7.090000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.00802	6.450000,-82.230000,0.000000	96.560000,12.490000,0.000000	91.840000,-7.080000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.07506	6.380000,-82.180000,0.000000	96.580000,12.450000,0.000000	91.900000,-7.050000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.07871	6.110000,-82.140000,0.000000	96.640000,12.440000,0.000000	91.890000,-7.090000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.13126	6.380000,-82.090000,0.000000	96.650000,12.450000,0.000000	91.910000,-7.060000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.19199	6.950000,-82.060000,0.000000	96.670000,12.420000,0.000000	91.940000,-7.010000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.24385	6.630000,-82.090000,0.000000	96.640000,12.390000,0.000000	91.940000,-6.930000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.25803	6.980000,-82.030000,0.000000	96.630000,12.370000,0.000000	91.980000,-6.960000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.30887	7.270000,-82.040000,0.000000	96.610000,12.380000,0.000000	91.990000,-6.980000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.37539	7.530000,-82.080000,0.000000	96.600000,12.360000,0.000000	92.060000,-6.980000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.43263	7.290000,-82.140000,0.000000	96.640000,12.280000,0.000000	92.110000,-6.910000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.43746	7.220000,-82.150000,0.000000	96.640000,12.220000,0.000000	92.140000,-6.930000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.49257	6.880000,-82.100000,0.000000	96.630000,12.230000,0.000000	92.140000,-6.860000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.54582	7.030000,-82.110000,0.000000	96.620000,12.280000,0.000000	92.120000,-6.800000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.60905	7.210000,-82.120000,0.000000	96.640000,12.330000,0.000000	92.150000,-6.790000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.61791	7.120000,-82.160000,0.000000	96.650000,12.320000,0.000000	92.130000,-6.790000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.67367	7.520000,-82.140000,0.000000	96.670000,12.270000,0.000000	92.110000,-6.800000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.72670	7.700000,-82.160000,0.000000	96.680000,12.300000,0.000000	92.150000,-6.760000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.79405	8.010000,-82.170000,0.000000	96.750000,12.320000,0.000000	92.140000,-6.790000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.79767	8.170000,-82.180000,0.000000	96.750000,12.350000,0.000000	92.210000,-6.830000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.85563	8.440000,-82.200000,0.000000	96.720000,12.350000,0.000000	92.210000,-6.850000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.91122	8.380000,-82.200000,0.000000	96.730000,12.400000,0.000000	92.230000,-6.860000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.97627	8.170000,-82.160000,0.000000	96.740000,12.420000,0.000000	92.200000,-6.810000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
6.97855	8.300000,-82.160000,0.000000	96.740000,12.420000,0.000000	92.240000,-6.790000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.02584	9.210000,-82.170000,0.000000	96.770000,12.390000,0.000000	92.280000,-6.790000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.09548	9.560000,-82.150000,0.000000	96.750000,12.360000,0.000000	92.260000,-6.800000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.15598	10.330000,-82.120000,0.000000	96.790000,12.300000,0.000000	92.300000,-6.920000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.15769	10.330000,-81.990000,0.000000	96.770000,12.330000,0.000000	92.320000,-6.940000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.21446	10.630000,-81.960000,0.000000	96.740000,12.390000,0.000000	92.330000,-6.970000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.27571	10.280000,-81.920000,0.000000	96.750000,12.420000,0.000000	92.300000,-6.980000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.32528	10.120000,-81.880000,0.000000	96.750000,12.430000,0.000000	92.300000,-6.990000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.33742	9.610000,-81.830000,0.000000	96.700000,12.400000,0.000000	92.270000,-6.980000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.39393	9.290000,-81.830000,0.000000	96.720000,12.390000,0.000000	92.240000,-7.020000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.44278	8.960000,-81.830000,0.000000	96.700000,12.340000,0.000000	92.230000,-6.960000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
7.50954	9.180000,-81.790000,0.000000	96.710000,12.300000,0.000000	92.180000,-6.930000,0.000000	94.460000,10.770000,0.000000	90.660000,-8.830000,0.000000
