time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
0.77292	149.810000,4.060000,0.000000	-23.060000,0.440000,0.000000	-163.450000,0.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
0.80560	149.780000,4.050000,0.000000	-23.080000,0.440000,0.000000	-163.520000,0.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
0.84187	149.780000,4.020000,0.000000	-23.080000,0.420000,0.000000	-163.450000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
0.87103	149.760000,4.050000,0.000000	-23.080000,0.410000,0.000000	-163.460000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
0.89253	149.740000,4.090000,0.000000	-23.120000,0.460000,0.000000	-163.490000,0.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
0.92773	149.760000,4.140000,0.000000	-23.080000,0.470000,0.000000	-163.470000,0.290000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
0.95539	149.780000,4.120000,0.000000	-23.110000,0.420000,0.000000	-163.480000,0.310000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
0.99101	149.760000,4.110000,0.000000	-23.070000,0.400000,0.000000	-163.450000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.01248	149.710000,4.100000,0.000000	-23.080000,0.390000,0.000000	-163.430000,0.310000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.04779	149.710000,4.080000,0.000000	-23.100000,0.440000,0.000000	-163.410000,0.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.07553	149.760000,4.080000,0.000000	-23.070000,0.440000,0.000000	-163.450000,0.270000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.10776	149.730000,4.070000,0.000000	-23.080000,0.420000,0.000000	-163.390000,0.270000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.13864	149.730000,4.020000,0.000000	-23.040000,0.400000,0.000000	-163.400000,0.270000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.16340	149.750000,3.990000,0.000000	-23.040000,0.430000,0.000000	-163.400000,0.290000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.20105	149.750000,3.980000,0.000000	-23.080000,0.450000,0.000000	-163.390000,0.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.22504	149.740000,4.010000,0.000000	-23.040000,0.440000,0.000000	-163.400000,0.290000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.25741	149.770000,4.000000,0.000000	-23.000000,0.460000,0.000000	-163.390000,0.300000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.29027	149.780000,4.030000,0.000000	-23.000000,0.460000,0.000000	-163.380000,0.290000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.34253	149.810000,4.020000,0.000000	-23.010000,0.480000,0.000000	-163.350000,0.300000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.34253	149.800000,4.020000,0.000000	-23.010000,0.460000,0.000000	-163.350000,0.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.40672	149.780000,4.020000,0.000000	-22.940000,0.450000,0.000000	-163.340000,0.300000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.40672	149.770000,3.980000,0.000000	-22.930000,0.460000,0.000000	-163.340000,0.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.47037	149.790000,3.960000,0.000000	-22.930000,0.460000,0.000000	-163.380000,0.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.47037	149.810000,3.960000,0.000000	-22.930000,0.480000,0.000000	-163.370000,0.290000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.52437	149.820000,4.010000,0.000000	-22.920000,0.460000,0.000000	-163.370000,0.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.52437	149.810000,4.010000,0.000000	-22.920000,0.450000,0.000000	-163.370000,0.300000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.59101	149.810000,4.040000,0.000000	-22.930000,0.430000,0.000000	-163.360000,0.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.59172	149.760000,4.070000,0.000000	-22.910000,0.480000,0.000000	-163.370000,0.270000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.64521	149.780000,4.100000,0.000000	-22.870000,0.430000,0.000000	-163.360000,0.230000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.64521	149.730000,4.120000,0.000000	-22.860000,0.440000,0.000000	-163.340000,0.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.70975	149.750000,4.130000,0.000000	-22.900000,0.460000,0.000000	-163.350000,0.270000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.76577	149.750000,4.140000,0.000000	-22.900000,0.440000,0.000000	-163.290000,0.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.76577	149.770000,4.080000,0.000000	-22.960000,0.470000,0.000000	-163.320000,0.300000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.76577	149.810000,4.080000,0.000000	-22.930000,0.460000,0.000000	-163.370000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.82977	149.840000,4.060000,0.000000	-22.890000,0.450000,0.000000	-163.410000,0.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.82977	149.840000,4.050000,0.000000	-22.890000,0.440000,0.000000	-163.420000,0.400000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.95069	149.830000,4.050000,0.000000	-22.910000,0.460000,0.000000	-163.440000,0.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.95069	149.820000,4.010000,0.000000	-22.930000,0.400000,0.000000	-163.440000,0.450000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.95460	149.820000,3.950000,0.000000	-22.920000,0.400000,0.000000	-163.460000,0.460000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
1.96093	149.820000,4.010000,0.000000	-22.950000,0.380000,0.000000	-163.390000,0.450000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.01148	149.800000,4.010000,0.000000	-22.930000,0.330000,0.000000	-163.320000,0.450000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.01299	149.780000,4.000000,0.000000	-22.960000,0.380000,0.000000	-163.260000,0.430000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.06172	149.780000,4.000000,0.000000	-22.980000,0.360000,0.000000	-163.240000,0.440000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.07327	149.760000,4.050000,0.000000	-22.990000,0.390000,0.000000	-163.240000,0.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.12981	149.810000,4.050000,0.000000	-22.990000,0.410000,0.000000	-163.280000,0.440000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.19195	149.800000,4.050000,0.000000	-23.010000,0.370000,0.000000	-163.250000,0.440000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.19195	149.830000,4.070000,0.000000	-23.010000,0.370000,0.000000	-163.250000,0.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.19574	149.850000,4.110000,0.000000	-23.000000,0.360000,0.000000	-163.310000,0.430000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.24611	149.850000,4.170000,0.000000	-23.050000,0.410000,0.000000	-163.370000,0.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.24611	149.810000,4.200000,0.000000	-22.970000,0.440000,0.000000	-163.460000,0.430000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.30573	149.810000,4.200000,0.000000	-22.850000,0.440000,0.000000	-163.510000,0.490000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.30573	149.810000,4.200000,0.000000	-22.810000,0.400000,0.000000	-163.530000,0.510000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.36544	149.780000,4.240000,0.000000	-22.840000,0.420000,0.000000	-163.530000,0.520000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.36544	149.750000,4.250000,0.000000	-22.840000,0.390000,0.000000	-163.480000,0.540000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.42317	149.750000,4.190000,0.000000	-22.860000,0.400000,0.000000	-163.450000,0.570000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.42317	149.720000,4.160000,0.000000	-22.890000,0.360000,0.000000	-163.390000,0.560000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.49000	149.670000,4.170000,0.000000	-22.880000,0.340000,0.000000	-163.390000,0.530000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.49000	149.640000,4.190000,0.000000	-22.870000,0.310000,0.000000	-163.410000,0.570000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.54455	149.610000,4.180000,0.000000	-22.860000,0.310000,0.000000	-163.420000,0.530000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.54455	149.630000,4.140000,0.000000	-22.810000,0.310000,0.000000	-163.450000,0.520000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.60935	149.610000,4.110000,0.000000	-22.810000,0.330000,0.000000	-163.410000,0.490000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.60935	149.630000,4.160000,0.000000	-22.810000,0.330000,0.000000	-163.360000,0.500000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.67118	149.650000,4.140000,0.000000	-22.800000,0.340000,0.000000	-163.370000,0.500000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.67203	149.680000,4.190000,0.000000	-22.790000,0.340000,0.000000	-163.340000,0.480000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.72784	149.690000,4.230000,0.000000	-22.820000,0.310000,0.000000	-163.320000,0.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.72784	149.690000,4.230000,0.000000	-22.800000,0.340000,0.000000	-163.290000,0.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.79102	149.690000,4.170000,0.000000	-22.840000,0.310000,0.000000	-163.290000,0.480000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.79102	149.680000,4.170000,0.000000	-22.820000,0.300000,0.000000	-163.230000,0.460000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.84967	149.740000,4.120000,0.000000	-22.830000,0.300000,0.000000	-163.270000,0.460000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.84967	149.750000,4.120000,0.000000	-22.810000,0.310000,0.000000	-163.270000,0.480000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.91034	149.760000,4.110000,0.000000	-22.800000,0.300000,0.000000	-163.290000,0.550000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.91195	149.740000,4.090000,0.000000	-22.820000,0.280000,0.000000	-163.300000,0.510000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.96423	149.770000,4.060000,0.000000	-22.830000,0.260000,0.000000	-163.300000,0.510000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
2.97115	149.810000,4.050000,0.000000	-22.840000,0.290000,0.000000	-163.310000,0.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.02705	149.790000,4.100000,0.000000	-22.850000,0.250000,0.000000	-163.270000,0.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.02705	149.740000,4.140000,0.000000	-22.900000,0.220000,0.000000	-163.270000,0.530000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.09091	149.740000,4.110000,0.000000	-22.910000,0.240000,0.000000	-163.280000,0.530000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.09302	149.790000,4.110000,0.000000	-22.900000,0.280000,0.000000	-163.300000,0.520000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.14833	149.790000,4.090000,0.000000	-22.900000,0.260000,0.000000	-163.320000,0.500000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.14833	149.760000,4.120000,0.000000	-22.900000,0.220000,0.000000	-163.290000,0.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.21180	149.760000,4.140000,0.000000	-22.890000,0.250000,0.000000	-163.330000,0.440000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.21397	149.800000,4.150000,0.000000	-22.850000,0.240000,0.000000	-163.310000,0.440000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.29572	149.810000,4.180000,0.000000	-22.870000,0.270000,0.000000	-163.360000,0.430000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.29572	149.790000,4.220000,0.000000	-22.900000,0.260000,0.000000	-163.340000,0.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.32187	149.780000,4.180000,0.000000	-22.870000,0.280000,0.000000	-163.320000,0.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.32187	149.760000,4.150000,0.000000	-22.860000,0.260000,0.000000	-163.350000,0.400000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.39245	149.720000,4.140000,0.000000	-22.880000,0.220000,0.000000	-163.390000,0.400000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.44630	149.700000,4.180000,0.000000	-22.870000,0.260000,0.000000	-163.370000,0.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.44630	149.720000,4.200000,0.000000	-22.850000,0.250000,0.000000	-163.340000,0.430000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.45452	149.750000,4.230000,0.000000	-22.810000,0.240000,0.000000	-163.310000,0.450000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.51186	149.740000,4.210000,0.000000	-22.830000,0.230000,0.000000	-163.330000,0.460000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.51186	149.750000,4.200000,0.000000	-22.850000,0.250000,0.000000	-163.350000,0.450000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.57140	149.700000,4.180000,0.000000	-22.890000,0.270000,0.000000	-163.300000,0.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.57140	149.710000,4.160000,0.000000	-22.910000,0.250000,0.000000	-163.260000,0.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.63126	149.700000,4.190000,0.000000	-22.900000,0.250000,0.000000	-163.250000,0.360000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.63232	149.710000,4.160000,0.000000	-22.900000,0.260000,0.000000	-163.270000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.74791	149.730000,4.170000,0.000000	-22.900000,0.270000,0.000000	-163.300000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.75394	149.730000,4.150000,0.000000	-22.880000,0.250000,0.000000	-163.280000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.75465	149.750000,4.130000,0.000000	-22.910000,0.240000,0.000000	-163.260000,0.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.75465	149.790000,4.170000,0.000000	-22.910000,0.260000,0.000000	-163.270000,0.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.80998	149.790000,4.190000,0.000000	-22.900000,0.280000,0.000000	-163.320000,0.300000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.81197	149.830000,4.120000,0.000000	-22.910000,0.280000,0.000000	-163.300000,0.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.87361	149.830000,4.150000,0.000000	-22.900000,0.270000,0.000000	-163.330000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.87361	149.820000,4.170000,0.000000	-22.890000,0.260000,0.000000	-163.350000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.92972	149.770000,4.170000,0.000000	-22.860000,0.300000,0.000000	-163.360000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.99087	149.750000,4.190000,0.000000	-22.860000,0.320000,0.000000	-163.330000,0.390000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.99369	149.780000,4.210000,0.000000	-22.890000,0.340000,0.000000	-163.290000,0.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
3.99369	149.810000,4.190000,0.000000	-22.880000,0.340000,0.000000	-163.320000,0.360000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.04615	149.820000,4.190000,0.000000	-22.850000,0.320000,0.000000	-163.310000,0.360000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.04615	149.800000,4.180000,0.000000	-22.900000,0.270000,0.000000	-163.300000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.10875	149.760000,4.150000,0.000000	-22.880000,0.260000,0.000000	-163.300000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.10875	149.770000,4.180000,0.000000	-22.880000,0.280000,0.000000	-163.280000,0.360000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.17195	149.790000,4.190000,0.000000	-22.850000,0.290000,0.000000	-163.310000,0.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.17441	149.810000,4.210000,0.000000	-22.860000,0.310000,0.000000	-163.300000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.22524	149.830000,4.210000,0.000000	-22.850000,0.300000,0.000000	-163.330000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.22524	149.820000,4.230000,0.000000	-22.860000,0.270000,0.000000	-163.320000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.28877	149.860000,4.260000,0.000000	-22.850000,0.280000,0.000000	-163.290000,0.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.29185	149.930000,4.230000,0.000000	-22.820000,0.260000,0.000000	-163.310000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.34723	149.920000,4.220000,0.000000	-22.830000,0.260000,0.000000	-163.310000,0.300000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.41132	149.910000,4.200000,0.000000	-22.820000,0.240000,0.000000	-163.330000,0.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.41206	149.870000,4.180000,0.000000	-22.800000,0.220000,0.000000	-163.360000,0.310000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.41206	149.830000,4.150000,0.000000	-22.800000,0.240000,0.000000	-163.360000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.47134	149.830000,4.170000,0.000000	-22.800000,0.270000,0.000000	-163.380000,0.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.47474	149.830000,4.200000,0.000000	-22.820000,0.260000,0.000000	-163.350000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.52606	149.850000,4.170000,0.000000	-22.830000,0.280000,0.000000	-163.350000,0.380000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.52606	149.860000,4.170000,0.000000	-22.870000,0.280000,0.000000	-163.350000,0.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.59102	149.850000,4.140000,0.000000	-22.860000,0.290000,0.000000	-163.330000,0.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.59311	149.840000,4.130000,0.000000	-22.900000,0.230000,0.000000	-163.310000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.64877	149.820000,4.120000,0.000000	-22.870000,0.220000,0.000000	-163.360000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.64877	149.800000,4.100000,0.000000	-22.880000,0.180000,0.000000	-163.380000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.70850	149.790000,4.130000,0.000000	-22.880000,0.200000,0.000000	-163.350000,0.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.71219	149.800000,4.110000,0.000000	-22.880000,0.180000,0.000000	-163.340000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.77290	149.790000,4.130000,0.000000	-22.870000,0.210000,0.000000	-163.370000,0.360000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.77585	149.800000,4.120000,0.000000	-22.880000,0.220000,0.000000	-163.360000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.82604	149.810000,4.070000,0.000000	-22.870000,0.230000,0.000000	-163.390000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.82604	149.840000,4.070000,0.000000	-22.860000,0.250000,0.000000	-163.360000,0.360000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.88847	149.850000,4.050000,0.000000	-22.820000,0.270000,0.000000	-163.380000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.89143	149.890000,4.100000,0.000000	-22.810000,0.260000,0.000000	-163.350000,0.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.94891	149.910000,4.130000,0.000000	-22.840000,0.260000,0.000000	-163.330000,0.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
4.94891	149.920000,4.110000,0.000000	-22.840000,0.300000,0.000000	-163.300000,0.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
